name,group,vote,Genre,Âge,District,affairVoteId
Matteo ABÄCHERLI,CVPO,Non/Nein,H,33,Visp,20211007111542
Claudia ALPIGER,ZUK-VS,Oui/Ja,F,32,Brig,20211007111542
Romano AMACKER,SVPO,Oui/Ja,H,24,Westlich Raron,20211007111542
Maria ARNOLD-ESCHER,CVPO,Non/Nein,F,58,Brig,20211007111542
Peter BÄHLER,SVPO,Oui/Ja,H,68,Goms,20211007111542
Gabrielle BARRAS,UDC,Non/Nein,F,58,Sion,20211007111542
Léonard BENDER,AC,Abst./Enth.,H,54,Martigny,20211007111542
Philippe BENDER,VLR,Oui/Ja,H,71,Martigny,20211007111542
Claudy BESSE,UDC,Non/Nein,H,57,Monthey,20211007111542
Jacques BLANC,AC,Abst./Enth.,H,67,Hérens,20211007111542
Vincent BOAND,UDC,Non/Nein,H,36,Sion,20211007111542
Jean BONNARD,AC,Oui/Ja,H,72,Sion,20211007111542
Alex BONVIN,UDC,Oui/Ja,H,62,Sierre,20211007111542
Nicolas BONVIN,PDC,Non/Nein,H,32,Sierre,20211007111542
Sophie BORNET,PDC,Non/Nein,F,53,Conthey,20211007111542
Hermann BRUNNER,CSPO,Oui/Ja,H,67,Westlich Raron,20211007111542
Michael BURGENER,CVPO,Non/Nein,H,40,Visp,20211007111542
Paul BURGENER,CVPO,Oui/Ja,H,68,Visp,20211007111542
Peter BURRI,ZUK-VS,Oui/Ja,H,56,Visp,20211007111542
Mathieu CALOZ,VLR,Abst./Enth.,H,28,Sierre,20211007111542
Chantal CARLEN,CVPO,Non/Nein,F,29,Goms,20211007111542
Florine CARRON,LES VERTS,Abst./Enth.,F,43,Martigny,20211007111542
Florence CARRON DARBELLAY,PDC,Abst./Enth.,F,48,Martigny,20211007111542
Patricia CASAYS,PDC,Oui/Ja,F,74,Monthey,20211007111542
Jean-Dominique CIPOLLA,UDC,Non/Nein,H,74,Martigny,20211007111542
Stéphane CLAVIEN,VLR,Oui/Ja,H,64,Sierre,20211007111542
Damien CLERC,PDC,Non/Nein,H,40,Conthey,20211007111542
Gabrielle CORNUT-ZUFFEREY,LES VERTS,Oui/Ja,F,60,Sierre,20211007111542
Adeline CRETTENAND,VLR,Oui/Ja,F,27,Martigny,20211007111542
Narcisse CRETTENAND,VLR,Oui/Ja,H,66,Martigny,20211007111542
Blaise CRETTOL,AC,Abst./Enth.,H,49,Sierre,20211007111542
Cilette CRETTON,AC,Abst./Enth.,F,76,Martigny,20211007111542
Lucile CURDY,AdG,Abst./Enth.,F,22,Conthey,20211007111542
Alina DARBELLAY,LES VERTS,Abst./Enth.,F,54,Sion,20211007111542
Pierre DARBELLAY,PDC,Non/Nein,H,33,Entremont,20211007111542
Olivier DERIVAZ,AdG,Oui/Ja,H,57,Monthey,20211007111542
Arnaud DUBOIS,VLR,Oui/Ja,H,36,Monthey,20211007111542
Alain DUBOSSON,UDC,Non/Nein,H,22,Monthey,20211007111542
Corinne DUC BONVIN,AdG,Abst./Enth.,F,54,Sierre,20211007111542
Sophie DUCREY,AC,Oui/Ja,F,26,Monthey,20211007111542
Marius DUMOULIN,PDC,Non/Nein,H,66,Sion,20211007111542
Jean-Marc DUPONT,AdG,Abst./Enth.,H,63,Martigny,20211007111542
Christian ESCHER,CSPO,Abst./Enth.,H,42,Brig,20211007111542
Florian EVEQUOZ,AC,Oui/Ja,H,40,Conthey,20211007111542
German EYER,ZUK-VS,Oui/Ja,H,61,Brig,20211007111542
Natascha FARQUET,VLR,Oui/Ja,F,39,Martigny,20211007111542
Florent FAVRE,PDC,Non/Nein,H,27,Conthey,20211007111542
Mélanie FOLLONIER,VLR,Oui/Ja,F,29,Hérens,20211007111542
Sandro FONTANA,PDC,Non/Nein,H,55,Monthey,20211007111542
Jérôme FORMAZ,UDC,Non/Nein,H,45,Entremont,20211007111542
Sabine FOURNIER,LES VERTS,Abst./Enth.,F,46,St-Maurice,20211007111542
Damien FUMEAUX,UDC,Non/Nein,H,24,Conthey,20211007111542
Pascale FUMEAUX,AC,Oui/Ja,F,39,Conthey,20211007111542
Claudia GAILLARD MOREND,LES VERTS,Non/Nein,F,55,Hérens,20211007111542
Marc-Antoine GENOLET,UDC,Non/Nein,H,57,Hérens,20211007111542
François GENOUD,VLR,Oui/Ja,H,69,Sierre,20211007111542
Géraldine GIANADDA,VLR,Oui/Ja,F,54,Martigny,20211007111542
Géraldine GRANGES-GUENOT,UDC,Non/Nein,F,46,Martigny,20211007111542
Vincent GÜNTHER,LES VERTS,Oui/Ja,H,52,Martigny,20211007111542
Ida HÄFLIGER,CSPO,Oui/Ja,F,64,Visp,20211007111542
Christelle HERITIER,VLR,Oui/Ja,F,36,Sion,20211007111542
Monika HOLZEGGER,ZUK-VS,Oui/Ja,F,47,Brig,20211007111542
Lukas JÄGER,SVPO,Oui/Ja,H,66,Leuk,20211007111542
Lukas KALBERMATTEN,CVPO,Non/Nein,H,50,Westlich Raron,20211007111542
Dominik KNUBEL,CVPO,Non/Nein,H,41,Westlich Raron,20211007111542
Michael KREUZER,SVPO,Oui/Ja,H,32,Visp,20211007111542
Ralph KUMMER,SVPO,Oui/Ja,H,43,Brig,20211007111542
Madeleine KUONEN-EGGO,ZUK-VS,Oui/Ja,F,62,Leuk,20211007111542
Alain LÉGER,PDC,Non/Nein,H,43,Martigny,20211007111542
Jean-François LOVEY,AC,Abst./Enth.,H,67,Entremont,20211007111542
Damien LUISIER,PDC,Oui/Ja,H,28,Martigny,20211007111542
Vincent LUYET,AC,Abst./Enth.,H,44,Sion,20211007111542
Natacha MARET,PDC,Non/Nein,F,38,Entremont,20211007111542
Rainer MATHIER,CVPO,Non/Nein,H,64,Leuk,20211007111542
Thomas MATTER,CSPO,Oui/Ja,H,55,Leuk,20211007111542
Kamy MAY,PDC,Oui/Ja,F,27,Entremont,20211007111542
Fabienne MURMANN,CVPO,Non/Nein,F,40,Leuk,20211007111542
Jean-Daniel NANCHEN,LES VERTS,Oui/Ja,H,64,Sierre,20211007111542
Claude NANÇOZ,VLR,Oui/Ja,H,69,Conthey,20211007111542
Edmond PERRUCHOUD,UDC,Abst./Enth.,H,74,Sierre,20211007111542
Frédéric PITTELOUD,PDC,Non/Nein,H,46,Hérens,20211007111542
Géraldine POUGET-ZUFFEREY,PDC,Non/Nein,F,31,Sierre,20211007111542
Emilie PRAZ,AC,Oui/Ja,F,35,Sion,20211007111542
François QUENNOZ,UDC,Non/Nein,H,28,Sion,20211007111542
Damien RABOUD,UDC,Non/Nein,H,35,Monthey,20211007111542
Pierre-Alain RAEMY,VLR,Oui/Ja,H,60,Sion,20211007111542
Célina RAMSAUER,AC,Oui/Ja,F,45,Sierre,20211007111542
Kurt REGOTZ,CSPO,Oui/Ja,H,68,Brig,20211007111542
Jean-Pierre REY,VLR,Oui/Ja,H,59,Sierre,20211007111542
Caroline REYNARD,AdG,Abst./Enth.,F,25,Sion,20211007111542
Janine REY-SIGGEN,AdG,Abst./Enth.,F,61,Sierre,20211007111542
Johan ROCHEL,AC,Oui/Ja,H,38,Monthey,20211007111542
Yann RODUIT,PDC,Non/Nein,H,47,Sion,20211007111542
Martine ROUILLER,AC,Abst./Enth.,F,39,St-Maurice,20211007111542
Léa ROUILLER DESSIMOZ,LES VERTS,Oui/Ja,F,21,Conthey,20211007111542
Christine ROUX,PDC,Non/Nein,F,59,Sion,20211007111542
Felix RUPPEN,CVPO,Non/Nein,H,60,Brig,20211007111542
Gérard SALAMIN,PDC,Non/Nein,H,58,Sierre,20211007111542
Mathieu SARRASIN,VLR,Oui/Ja,H,60,Entremont,20211007111542
Jean-Marc SAVIOZ,PDC,Non/Nein,H,51,Sierre,20211007111542
Pierre SCHERTENLEIB,AdG,Abst./Enth.,H,68,Sion,20211007111542
Gerhard SCHMID,INDEP,Oui/Ja,H,73,Östlich Raron,20211007111542
Remo SCHNYDER,SVPO,Oui/Ja,H,47,Brig,20211007111542
Raymonde SCHOCH,VLR,Oui/Ja,F,70,St-Maurice,20211007111542
Alain SCHÖNBETT,VLR,Oui/Ja,H,66,Monthey,20211007111542
Martin SCHÜRCH,CVPO,Non/Nein,H,49,Visp,20211007111542
Ruth STALDER,VLR,Non/Nein,F,59,Sion,20211007111542
