name,group,vote,Genre,Âge,District,affairVoteId
Matteo ABÄCHERLI,CVPO,Oui/Ja,H,32,Visp,20201116164630
Claudia ALPIGER,ZUK-VS,Oui/Ja,F,31,Brig,20201116164630
Romano AMACKER,SVPO,Non/Nein,H,23,Westlich Raron,20201116164630
Maria ARNOLD-ESCHER,CVPO,Abst./Enth.,F,57,Brig,20201116164630
Gabrielle BARRAS,UDC,Non/Nein,F,57,Sion,20201116164630
Fabrice BENDER,VLR,Non/Nein,H,51,St-Maurice,20201116164630
Léonard BENDER,AC,Non/Nein,H,52,Martigny,20201116164630
Philippe BENDER,VLR,Non/Nein,H,70,Martigny,20201116164630
Jacques BLANC,AC,Oui/Ja,H,66,Hérens,20201116164630
Vincent BOAND,UDC,Oui/Ja,H,35,Sion,20201116164630
Jean BONNARD,AC,Oui/Ja,H,71,Sion,20201116164630
Alex BONVIN,UDC,Oui/Ja,H,61,Sierre,20201116164630
Nicolas BONVIN,PDC,Non/Nein,H,31,Sierre,20201116164630
Sophie BORNET,PDC,Non/Nein,F,52,Conthey,20201116164630
Gaël BOURGEOIS,AdG,Oui/Ja,H,37,Martigny,20201116164630
Hermann BRUNNER,CSPO,Oui/Ja,H,66,Westlich Raron,20201116164630
Michael BURGENER,CVPO,Non/Nein,H,39,Visp,20201116164630
Paul BURGENER,CVPO,Oui/Ja,H,67,Visp,20201116164630
Peter BURRI,ZUK-VS,Non/Nein,H,55,Visp,20201116164630
Mathieu CALOZ,VLR,Non/Nein,H,27,Sierre,20201116164630
Florine CARRON,LES VERTS,Oui/Ja,F,42,Martigny,20201116164630
Florence CARRON DARBELLAY,PDC,Oui/Ja,F,47,Martigny,20201116164630
Patricia CASAYS,PDC,Non/Nein,F,73,Monthey,20201116164630
Nicolas CHABLAIS,VLR,Non/Nein,H,32,Monthey,20201116164630
Jean-Dominique CIPOLLA,UDC,Oui/Ja,H,73,Martigny,20201116164630
Stéphane CLAVIEN,VLR,Non/Nein,H,63,Sierre,20201116164630
Damien CLERC,PDC,Non/Nein,H,39,Conthey,20201116164630
Gabrielle CORNUT-ZUFFEREY,LES VERTS,Oui/Ja,F,59,Sierre,20201116164630
Adeline CRETTENAND,VLR,Non/Nein,F,26,Martigny,20201116164630
Narcisse CRETTENAND,VLR,Non/Nein,H,65,Martigny,20201116164630
Cilette CRETTON,AC,Oui/Ja,F,75,Martigny,20201116164630
Lucile CURDY,AdG,Oui/Ja,F,21,Conthey,20201116164630
Alina DARBELLAY,LES VERTS,Oui/Ja,F,53,Sion,20201116164630
Pierre DARBELLAY,PDC,Non/Nein,H,32,Entremont,20201116164630
Olivier DERIVAZ,AdG,Oui/Ja,H,56,Monthey,20201116164630
Ralph DESSIMOZ,PDC,Non/Nein,H,56,Conthey,20201116164630
Arnaud DUBOIS,VLR,Non/Nein,H,35,Monthey,20201116164630
Alain DUBOSSON,UDC,Oui/Ja,H,21,Monthey,20201116164630
Corinne DUC BONVIN,AdG,Oui/Ja,F,53,Sierre,20201116164630
Sophie DUCREY,AC,Oui/Ja,F,25,Monthey,20201116164630
Marius DUMOULIN,PDC,Non/Nein,H,65,Sion,20201116164630
Jean-Marc DUPONT,AdG,Oui/Ja,H,62,Martigny,20201116164630
Florian EVEQUOZ,AC,Oui/Ja,H,39,Conthey,20201116164630
German EYER,ZUK-VS,Oui/Ja,H,59,Brig,20201116164630
Natascha FARQUET,VLR,Non/Nein,F,38,Martigny,20201116164630
Florent FAVRE,PDC,Oui/Ja,H,26,Conthey,20201116164630
Mélanie FOLLONIER,VLR,Non/Nein,F,28,Hérens,20201116164630
Sandro FONTANA,PDC,Non/Nein,H,54,Monthey,20201116164630
Jérôme FORMAZ,UDC,Non/Nein,H,44,Entremont,20201116164630
Sabine FOURNIER,LES VERTS,Oui/Ja,F,45,St-Maurice,20201116164630
