name,group,vote,Genre,Âge,District,affairVoteId
Matteo ABÄCHERLI,CVPO,Oui/Ja,H,33,Visp,20211102150301
Claudia ALPIGER,ZUK-VS,Oui/Ja,F,32,Brig,20211102150301
Romano AMACKER,SVPO,Oui/Ja,H,24,Westlich Raron,20211102150301
Maria ARNOLD-ESCHER,CVPO,Oui/Ja,F,58,Brig,20211102150301
Peter BÄHLER,SVPO,Oui/Ja,H,68,Goms,20211102150301
Gabrielle BARRAS,UDC,Oui/Ja,F,58,Sion,20211102150301
Léonard BENDER,AC,Non/Nein,H,54,Martigny,20211102150301
Philippe BENDER,VLR,Abst./Enth.,H,71,Martigny,20211102150301
Jacques BLANC,AC,Non/Nein,H,67,Hérens,20211102150301
Vincent BOAND,UDC,Non/Nein,H,36,Sion,20211102150301
Jean BONNARD,AC,Non/Nein,H,72,Sion,20211102150301
Alex BONVIN,UDC,Non/Nein,H,62,Sierre,20211102150301
Nicolas BONVIN,PDC,Abst./Enth.,H,32,Sierre,20211102150301
Sophie BORNET,PDC,Oui/Ja,F,53,Conthey,20211102150301
Hermann BRUNNER,CSPO,Oui/Ja,H,67,Westlich Raron,20211102150301
Michael BURGENER,CVPO,Oui/Ja,H,40,Visp,20211102150301
Paul BURGENER,CVPO,Oui/Ja,H,68,Visp,20211102150301
Peter BURRI,ZUK-VS,Oui/Ja,H,56,Visp,20211102150301
Mathieu CALOZ,VLR,Non/Nein,H,28,Sierre,20211102150301
Florine CARRON,LES VERTS,Abst./Enth.,F,43,Martigny,20211102150301
Florence CARRON DARBELLAY,PDC,Oui/Ja,F,48,Martigny,20211102150301
Patricia CASAYS,PDC,Abst./Enth.,F,74,Monthey,20211102150301
Nicolas CHABLAIS,VLR,Non/Nein,H,33,Monthey,20211102150301
Jean-Dominique CIPOLLA,UDC,Non/Nein,H,74,Martigny,20211102150301
Stéphane CLAVIEN,VLR,Non/Nein,H,64,Sierre,20211102150301
Damien CLERC,PDC,Oui/Ja,H,40,Conthey,20211102150301
Gabrielle CORNUT-ZUFFEREY,LES VERTS,Non/Nein,F,60,Sierre,20211102150301
Adeline CRETTENAND,VLR,Non/Nein,F,27,Martigny,20211102150301
Narcisse CRETTENAND,VLR,Abst./Enth.,H,66,Martigny,20211102150301
Blaise CRETTOL,AC,Non/Nein,H,49,Sierre,20211102150301
Cilette CRETTON,AC,Non/Nein,F,76,Martigny,20211102150301
Lucile CURDY,AdG,Non/Nein,F,22,Conthey,20211102150301
Pierre DARBELLAY,PDC,Oui/Ja,H,33,Entremont,20211102150301
Olivier DERIVAZ,AdG,Non/Nein,H,57,Monthey,20211102150301
Ralph DESSIMOZ,PDC,Oui/Ja,H,57,Conthey,20211102150301
Arnaud DUBOIS,VLR,Non/Nein,H,36,Monthey,20211102150301
Sophie DUCREY,AC,Non/Nein,F,26,Monthey,20211102150301
Marius DUMOULIN,PDC,Oui/Ja,H,66,Sion,20211102150301
Jean-Marc DUPONT,AdG,Non/Nein,H,63,Martigny,20211102150301
Christian ESCHER,CSPO,Oui/Ja,H,42,Brig,20211102150301
Florian EVEQUOZ,AC,Non/Nein,H,40,Conthey,20211102150301
