name,group,vote,Genre,Âge,District,affairVoteId
Matteo ABÄCHERLI,CVPO,Oui/Ja,H,32,Visp,20201008141959
Claudia ALPIGER,ZUK-VS,Oui/Ja,F,31,Brig,20201008141959
Romano AMACKER,SVPO,Non/Nein,H,23,Westlich Raron,20201008141959
Maria ARNOLD-ESCHER,CVPO,Oui/Ja,F,57,Brig,20201008141959
Peter BÄHLER,SVPO,Oui/Ja,H,67,Goms,20201008141959
Fabrice BENDER,VLR,Oui/Ja,H,51,St-Maurice,20201008141959
Léonard BENDER,AC,Oui/Ja,H,52,Martigny,20201008141959
Philippe BENDER,VLR,Oui/Ja,H,70,Martigny,20201008141959
Claudy BESSE,UDC,Non/Nein,H,56,Monthey,20201008141959
Jacques BLANC,AC,Oui/Ja,H,66,Hérens,20201008141959
Vincent BOAND,UDC,Non/Nein,H,35,Sion,20201008141959
Jean BONNARD,AC,Oui/Ja,H,71,Sion,20201008141959
Alex BONVIN,UDC,Non/Nein,H,61,Sierre,20201008141959
Nicolas BONVIN,PDC,Oui/Ja,H,31,Sierre,20201008141959
Gaël BOURGEOIS,AdG,Non/Nein,H,37,Martigny,20201008141959
Hermann BRUNNER,CSPO,Oui/Ja,H,66,Westlich Raron,20201008141959
Michael BURGENER,CVPO,Oui/Ja,H,39,Visp,20201008141959
Paul BURGENER,CVPO,Oui/Ja,H,67,Visp,20201008141959
Peter BURRI,ZUK-VS,Oui/Ja,H,55,Visp,20201008141959
Mathieu CALOZ,VLR,Oui/Ja,H,27,Sierre,20201008141959
Chantal CARLEN,CVPO,Oui/Ja,F,28,Goms,20201008141959
Florine CARRON,LES VERTS,Oui/Ja,F,42,Martigny,20201008141959
Florence CARRON DARBELLAY,PDC,Oui/Ja,F,47,Martigny,20201008141959
Patricia CASAYS,PDC,Oui/Ja,F,73,Monthey,20201008141959
Nicolas CHABLAIS,VLR,Oui/Ja,H,32,Monthey,20201008141959
Jean-Dominique CIPOLLA,UDC,Non/Nein,H,73,Martigny,20201008141959
Stéphane CLAVIEN,VLR,Oui/Ja,H,63,Sierre,20201008141959
Damien CLERC,PDC,Oui/Ja,H,39,Conthey,20201008141959
Gabrielle CORNUT-ZUFFEREY,LES VERTS,Oui/Ja,F,59,Sierre,20201008141959
Adeline CRETTENAND,VLR,Oui/Ja,F,26,Martigny,20201008141959
Narcisse CRETTENAND,VLR,Oui/Ja,H,65,Martigny,20201008141959
Blaise CRETTOL,AC,Oui/Ja,H,48,Sierre,20201008141959
Cilette CRETTON,AC,Oui/Ja,F,75,Martigny,20201008141959
Lucile CURDY,AdG,Non/Nein,F,21,Conthey,20201008141959
Pierre DARBELLAY,PDC,Oui/Ja,H,32,Entremont,20201008141959
Olivier DERIVAZ,AdG,Oui/Ja,H,56,Monthey,20201008141959
Ralph DESSIMOZ,PDC,Oui/Ja,H,56,Conthey,20201008141959
Arnaud DUBOIS,VLR,Oui/Ja,H,35,Monthey,20201008141959
Alain DUBOSSON,UDC,Non/Nein,H,21,Monthey,20201008141959
Corinne DUC BONVIN,AdG,Abst./Enth.,F,53,Sierre,20201008141959
Sophie DUCREY,AC,Oui/Ja,F,25,Monthey,20201008141959
Marius DUMOULIN,PDC,Oui/Ja,H,65,Sion,20201008141959
Jean-Marc DUPONT,AdG,Non/Nein,H,62,Martigny,20201008141959
Christian ESCHER,CSPO,Oui/Ja,H,41,Brig,20201008141959
Florian EVEQUOZ,AC,Oui/Ja,H,39,Conthey,20201008141959
German EYER,ZUK-VS,Oui/Ja,H,59,Brig,20201008141959
Florent FAVRE,PDC,Oui/Ja,H,26,Conthey,20201008141959
Mélanie FOLLONIER,VLR,Oui/Ja,F,28,Hérens,20201008141959
Sandro FONTANA,PDC,Oui/Ja,H,54,Monthey,20201008141959
Jérôme FORMAZ,UDC,Non/Nein,H,44,Entremont,20201008141959
Sabine FOURNIER,LES VERTS,Oui/Ja,F,45,St-Maurice,20201008141959
Damien FUMEAUX,UDC,Non/Nein,H,22,Conthey,20201008141959
Pascale FUMEAUX,AC,Oui/Ja,F,38,Conthey,20201008141959
Claudia GAILLARD MOREND,LES VERTS,Oui/Ja,F,54,Hérens,20201008141959
Marc-Antoine GENOLET,UDC,Non/Nein,H,56,Hérens,20201008141959
François GENOUD,VLR,Oui/Ja,H,68,Sierre,20201008141959
Géraldine GRANGES-GUENOT,UDC,Non/Nein,F,45,Martigny,20201008141959
Vincent GÜNTHER,LES VERTS,Oui/Ja,H,51,Martigny,20201008141959
Ida HÄFLIGER,CSPO,Oui/Ja,F,63,Visp,20201008141959
