name,group,vote,Genre,Âge,District,affairVoteId
Matteo ABÄCHERLI,Die Mitte Oberwallis,Oui/Ja,H,34,Visp,20221025185117
Claudia ALPIGER,ZUK-VS,Oui/Ja,F,33,Brig,20221025185117
Romano AMACKER,SVPO,Non/Nein,H,25,Westlich Raron,20221025185117
Maria ARNOLD-ESCHER,Die Mitte Oberwallis,Oui/Ja,F,59,Brig,20221025185117
Peter BÄHLER,SVPO,Non/Nein,H,69,Goms,20221025185117
Gabrielle BARRAS,UDC,Non/Nein,F,59,Sion,20221025185117
Léonard BENDER,AC,Oui/Ja,H,54,Martigny,20221025185117
Philippe BENDER,VLR,Oui/Ja,H,72,Martigny,20221025185117
Claudy BESSE,UDC,Oui/Ja,H,58,Monthey,20221025185117
Vincent BOAND,UDC,Oui/Ja,H,37,Sion,20221025185117
Alex BONVIN,UDC,Non/Nein,H,63,Sierre,20221025185117
Nicolas BONVIN,Le Centre,Oui/Ja,H,33,Sierre,20221025185117
Sophie BORNET,Le Centre,Oui/Ja,F,54,Conthey,20221025185117
Gaël BOURGEOIS,PS-GC,Oui/Ja,H,39,Martigny,20221025185117
Hermann BRUNNER,CSPO,Oui/Ja,H,68,Westlich Raron,20221025185117
Paul BURGENER,Die Mitte Oberwallis,Oui/Ja,H,69,Visp,20221025185117
Peter BURRI,ZUK-VS,Oui/Ja,H,57,Visp,20221025185117
Mathieu CALOZ,VLR,Oui/Ja,H,29,Sierre,20221025185117
Chantal CARLEN,Die Mitte Oberwallis,Oui/Ja,F,30,Goms,20221025185117
Florine CARRON,LES VERTS,Oui/Ja,F,44,Martigny,20221025185117
Florence CARRON DARBELLAY,Le Centre,Oui/Ja,F,49,Martigny,20221025185117
Patricia CASAYS,Le Centre,Oui/Ja,F,75,Monthey,20221025185117
Jean-Dominique CIPOLLA,UDC,Non/Nein,H,75,Martigny,20221025185117
Stéphane CLAVIEN,VLR,Oui/Ja,H,65,Sierre,20221025185117
Damien CLERC,Le Centre,Abst./Enth.,H,41,Conthey,20221025185117
Gabrielle CORNUT-ZUFFEREY,LES VERTS,Oui/Ja,F,61,Sierre,20221025185117
Adeline CRETTENAND,VLR,Oui/Ja,F,28,Martigny,20221025185117
Narcisse CRETTENAND,VLR,Oui/Ja,H,67,Martigny,20221025185117
Blaise CRETTOL,AC,Oui/Ja,H,50,Sierre,20221025185117
Lucile CURDY,PS-GC,Oui/Ja,F,23,Conthey,20221025185117
Alina DARBELLAY,LES VERTS,Oui/Ja,F,55,Sion,20221025185117
Pierre DARBELLAY,Le Centre,Oui/Ja,H,34,Entremont,20221025185117
Olivier DERIVAZ,PS-GC,Oui/Ja,H,58,Monthey,20221025185117
Eric DESSIMOZ,LES VERTS,Oui/Ja,H,57,Conthey,20221025185117
Arnaud DUBOIS,VLR,Oui/Ja,H,37,Monthey,20221025185117
Corinne DUC BONVIN,PS-GC,Oui/Ja,F,55,Sierre,20221025185117
Sophie DUCREY,AC,Oui/Ja,F,27,Monthey,20221025185117
Marius DUMOULIN,Le Centre,Oui/Ja,H,67,Sion,20221025185117
Jean-Marc DUPONT,PS-GC,Oui/Ja,H,64,Martigny,20221025185117
Christian ESCHER,CSPO,Oui/Ja,H,43,Brig,20221025185117
Florian EVEQUOZ,AC,Oui/Ja,H,41,Conthey,20221025185117
German EYER,ZUK-VS,Oui/Ja,H,61,Brig,20221025185117
Florent FAVRE,Le Centre,Oui/Ja,H,28,Conthey,20221025185117
Mélanie FOLLONIER,VLR,Oui/Ja,F,30,Hérens,20221025185117
Sandro FONTANA,Le Centre,Oui/Ja,H,56,Monthey,20221025185117
Jérôme FORMAZ,UDC,Abst./Enth.,H,46,Entremont,20221025185117
Sabine FOURNIER,LES VERTS,Oui/Ja,F,47,St-Maurice,20221025185117
Damien FUMEAUX,UDC,Non/Nein,H,24,Conthey,20221025185117
Pascale FUMEAUX,AC,Oui/Ja,F,40,Conthey,20221025185117
Claudia GAILLARD MOREND,LES VERTS,Oui/Ja,F,56,Hérens,20221025185117
Marc-Antoine GENOLET,UDC,Non/Nein,H,58,Hérens,20221025185117
François GENOUD,VLR,Oui/Ja,H,70,Sierre,20221025185117
Anne-Marie GRAND,Le Centre,Oui/Ja,F,50,Conthey,20221025185117
Vincent GÜNTHER,LES VERTS,Oui/Ja,H,53,Martigny,20221025185117
Ida HÄFLIGER,CSPO,Oui/Ja,F,65,Visp,20221025185117
Christelle HERITIER,VLR,Oui/Ja,F,37,Sion,20221025185117
Monika HOLZEGGER,ZUK-VS,Oui/Ja,F,48,Brig,20221025185117
Lukas JÄGER,SVPO,Non/Nein,H,67,Leuk,20221025185117
Dominik KNUBEL,Die Mitte Oberwallis,Oui/Ja,H,42,Westlich Raron,20221025185117
Michael KREUZER,SVPO,Non/Nein,H,33,Visp,20221025185117
Madeleine KUONEN-EGGO,ZUK-VS,Oui/Ja,F,63,Leuk,20221025185117
Alain LÉGER,Le Centre,Oui/Ja,H,44,Martigny,20221025185117
