name,group,vote,Genre,Âge,District,affairVoteId
Matteo ABÄCHERLI,CVPO,Oui/Ja,H,32,Visp,20201105154201
Claudia ALPIGER,ZUK-VS,Non/Nein,F,31,Brig,20201105154201
Romano AMACKER,SVPO,Oui/Ja,H,23,Westlich Raron,20201105154201
Maria ARNOLD-ESCHER,CVPO,Oui/Ja,F,57,Brig,20201105154201
Peter BÄHLER,SVPO,Oui/Ja,H,67,Goms,20201105154201
Gabrielle BARRAS,UDC,Oui/Ja,F,57,Sion,20201105154201
Fabrice BENDER,VLR,Oui/Ja,H,51,St-Maurice,20201105154201
Philippe BENDER,VLR,Non/Nein,H,70,Martigny,20201105154201
Vincent BOAND,UDC,Oui/Ja,H,35,Sion,20201105154201
Jean BONNARD,AC,Oui/Ja,H,71,Sion,20201105154201
Alex BONVIN,UDC,Oui/Ja,H,61,Sierre,20201105154201
Nicolas BONVIN,PDC,Oui/Ja,H,31,Sierre,20201105154201
Sophie BORNET,PDC,Oui/Ja,F,52,Conthey,20201105154201
Gaël BOURGEOIS,AdG,Non/Nein,H,37,Martigny,20201105154201
Hermann BRUNNER,CSPO,Oui/Ja,H,66,Westlich Raron,20201105154201
Michael BURGENER,CVPO,Oui/Ja,H,39,Visp,20201105154201
Peter BURRI,ZUK-VS,Oui/Ja,H,55,Visp,20201105154201
Florine CARRON,LES VERTS,Non/Nein,F,42,Martigny,20201105154201
Florence CARRON DARBELLAY,PDC,Oui/Ja,F,47,Martigny,20201105154201
Patricia CASAYS,PDC,Oui/Ja,F,73,Monthey,20201105154201
Nicolas CHABLAIS,VLR,Non/Nein,H,32,Monthey,20201105154201
Jean-Dominique CIPOLLA,UDC,Oui/Ja,H,73,Martigny,20201105154201
Stéphane CLAVIEN,VLR,Oui/Ja,H,63,Sierre,20201105154201
Damien CLERC,PDC,Oui/Ja,H,39,Conthey,20201105154201
Gabrielle CORNUT-ZUFFEREY,LES VERTS,Non/Nein,F,59,Sierre,20201105154201
Adeline CRETTENAND,VLR,Non/Nein,F,26,Martigny,20201105154201
Narcisse CRETTENAND,VLR,Non/Nein,H,65,Martigny,20201105154201
Blaise CRETTOL,AC,Oui/Ja,H,48,Sierre,20201105154201
Cilette CRETTON,AC,Non/Nein,F,75,Martigny,20201105154201
Lucile CURDY,AdG,Non/Nein,F,21,Conthey,20201105154201
Alina DARBELLAY,LES VERTS,Non/Nein,F,53,Sion,20201105154201
Pierre DARBELLAY,PDC,Oui/Ja,H,32,Entremont,20201105154201
Arnaud DUBOIS,VLR,Non/Nein,H,35,Monthey,20201105154201
Sophie DUCREY,AC,Non/Nein,F,25,Monthey,20201105154201
Marius DUMOULIN,PDC,Oui/Ja,H,65,Sion,20201105154201
Jean-Marc DUPONT,AdG,Non/Nein,H,62,Martigny,20201105154201
Florian EVEQUOZ,AC,Oui/Ja,H,39,Conthey,20201105154201
German EYER,ZUK-VS,Non/Nein,H,59,Brig,20201105154201
Mélanie FOLLONIER,VLR,Non/Nein,F,28,Hérens,20201105154201
Sandro FONTANA,PDC,Oui/Ja,H,54,Monthey,20201105154201
Jérôme FORMAZ,UDC,Abst./Enth.,H,44,Entremont,20201105154201
Sabine FOURNIER,LES VERTS,Non/Nein,F,45,St-Maurice,20201105154201
Damien FUMEAUX,UDC,Oui/Ja,H,22,Conthey,20201105154201
Claudia GAILLARD MOREND,LES VERTS,Non/Nein,F,54,Hérens,20201105154201
Marc-Antoine GENOLET,UDC,Oui/Ja,H,56,Hérens,20201105154201
François GENOUD,VLR,Non/Nein,H,68,Sierre,20201105154201
Géraldine GIANADDA,VLR,Non/Nein,F,53,Martigny,20201105154201
Géraldine GRANGES-GUENOT,UDC,Oui/Ja,F,45,Martigny,20201105154201
Vincent GÜNTHER,LES VERTS,Non/Nein,H,51,Martigny,20201105154201
Ida HÄFLIGER,CSPO,Non/Nein,F,63,Visp,20201105154201
Monika HOLZEGGER,ZUK-VS,Oui/Ja,F,46,Brig,20201105154201
Lukas KALBERMATTEN,CVPO,Oui/Ja,H,49,Westlich Raron,20201105154201
Michael KREUZER,SVPO,Oui/Ja,H,31,Visp,20201105154201
Madeleine KUONEN-EGGO,ZUK-VS,Non/Nein,F,61,Leuk,20201105154201
Jean-François LOVEY,AC,Non/Nein,H,65,Entremont,20201105154201
Damien LUISIER,PDC,Oui/Ja,H,27,Martigny,20201105154201
Natacha MARET,PDC,Oui/Ja,F,37,Entremont,20201105154201
Rainer MATHIER,CVPO,Oui/Ja,H,63,Leuk,20201105154201
Thomas MATTER,CSPO,Non/Nein,H,54,Leuk,20201105154201
Kamy MAY,PDC,Oui/Ja,F,26,Entremont,20201105154201
Nicolas METTAN,PDC,Non/Nein,H,59,St-Maurice,20201105154201
Fabienne MURMANN,CVPO,Oui/Ja,F,39,Leuk,20201105154201
Jean-Daniel NANCHEN,LES VERTS,Non/Nein,H,63,Sierre,20201105154201
Claude NANÇOZ,VLR,Non/Nein,H,68,Conthey,20201105154201
Bernard OBERHOLZER,AC,Non/Nein,H,75,Monthey,20201105154201
Frédéric PITTELOUD,PDC,Oui/Ja,H,45,Hérens,20201105154201
Géraldine POUGET-ZUFFEREY,PDC,Oui/Ja,F,30,Sierre,20201105154201
