name,group,vote,Genre,Âge,District,affairVoteId
Matteo ABÄCHERLI,CVPO,Non/Nein,H,32,Visp,20201009162829
Claudia ALPIGER,ZUK-VS,Oui/Ja,F,31,Brig,20201009162829
Romano AMACKER,SVPO,Non/Nein,H,23,Westlich Raron,20201009162829
Maria ARNOLD-ESCHER,CVPO,Non/Nein,F,57,Brig,20201009162829
Peter BÄHLER,SVPO,Non/Nein,H,67,Goms,20201009162829
Fabrice BENDER,VLR,Oui/Ja,H,51,St-Maurice,20201009162829
Léonard BENDER,AC,Non/Nein,H,52,Martigny,20201009162829
Philippe BENDER,VLR,Abst./Enth.,H,70,Martigny,20201009162829
Claudy BESSE,UDC,Non/Nein,H,56,Monthey,20201009162829
Vincent BOAND,UDC,Oui/Ja,H,35,Sion,20201009162829
Jean BONNARD,AC,Oui/Ja,H,71,Sion,20201009162829
Alex BONVIN,UDC,Non/Nein,H,61,Sierre,20201009162829
Nicolas BONVIN,PDC,Non/Nein,H,31,Sierre,20201009162829
Gaël BOURGEOIS,AdG,Oui/Ja,H,37,Martigny,20201009162829
Hermann BRUNNER,CSPO,Oui/Ja,H,66,Westlich Raron,20201009162829
Michael BURGENER,CVPO,Abst./Enth.,H,39,Visp,20201009162829
Paul BURGENER,CVPO,Oui/Ja,H,67,Visp,20201009162829
Peter BURRI,ZUK-VS,Oui/Ja,H,55,Visp,20201009162829
Mathieu CALOZ,VLR,Oui/Ja,H,27,Sierre,20201009162829
Chantal CARLEN,CVPO,Non/Nein,F,28,Goms,20201009162829
Florine CARRON,LES VERTS,Oui/Ja,F,42,Martigny,20201009162829
Florence CARRON DARBELLAY,PDC,Non/Nein,F,47,Martigny,20201009162829
Patricia CASAYS,PDC,Non/Nein,F,73,Monthey,20201009162829
Nicolas CHABLAIS,VLR,Oui/Ja,H,32,Monthey,20201009162829
Jean-Dominique CIPOLLA,UDC,Non/Nein,H,73,Martigny,20201009162829
Gabrielle CORNUT-ZUFFEREY,LES VERTS,Oui/Ja,F,59,Sierre,20201009162829
Adeline CRETTENAND,VLR,Oui/Ja,F,26,Martigny,20201009162829
Narcisse CRETTENAND,VLR,Oui/Ja,H,65,Martigny,20201009162829
Blaise CRETTOL,AC,Abst./Enth.,H,48,Sierre,20201009162829
Lucile CURDY,AdG,Oui/Ja,F,21,Conthey,20201009162829
Pierre DARBELLAY,PDC,Non/Nein,H,32,Entremont,20201009162829
Olivier DERIVAZ,AdG,Oui/Ja,H,56,Monthey,20201009162829
Ralph DESSIMOZ,PDC,Non/Nein,H,56,Conthey,20201009162829
Arnaud DUBOIS,VLR,Oui/Ja,H,35,Monthey,20201009162829
Alain DUBOSSON,UDC,Non/Nein,H,21,Monthey,20201009162829
Corinne DUC BONVIN,AdG,Oui/Ja,F,53,Sierre,20201009162829
Sophie DUCREY,AC,Oui/Ja,F,25,Monthey,20201009162829
Marius DUMOULIN,PDC,Non/Nein,H,65,Sion,20201009162829
Jean-Marc DUPONT,AdG,Oui/Ja,H,62,Martigny,20201009162829
Christian ESCHER,CSPO,Oui/Ja,H,41,Brig,20201009162829
Florian EVEQUOZ,AC,Oui/Ja,H,39,Conthey,20201009162829
German EYER,ZUK-VS,Oui/Ja,H,59,Brig,20201009162829
Florent FAVRE,PDC,Non/Nein,H,26,Conthey,20201009162829
Sandro FONTANA,PDC,Non/Nein,H,54,Monthey,20201009162829
Jérôme FORMAZ,UDC,Abst./Enth.,H,44,Entremont,20201009162829
Sabine FOURNIER,LES VERTS,Oui/Ja,F,45,St-Maurice,20201009162829
Pascale FUMEAUX,AC,Oui/Ja,F,38,Conthey,20201009162829
Claudia GAILLARD MOREND,LES VERTS,Oui/Ja,F,54,Hérens,20201009162829
Marc-Antoine GENOLET,UDC,Non/Nein,H,56,Hérens,20201009162829
François GENOUD,VLR,Oui/Ja,H,68,Sierre,20201009162829
Géraldine GIANADDA,VLR,Oui/Ja,F,53,Martigny,20201009162829
Géraldine GRANGES-GUENOT,UDC,Non/Nein,F,45,Martigny,20201009162829
Vincent GÜNTHER,LES VERTS,Oui/Ja,H,51,Martigny,20201009162829
Ida HÄFLIGER,CSPO,Oui/Ja,F,63,Visp,20201009162829
Monika HOLZEGGER,ZUK-VS,Oui/Ja,F,46,Brig,20201009162829
Lukas JÄGER,SVPO,Oui/Ja,H,65,Leuk,20201009162829
Dominik KNUBEL,CVPO,Oui/Ja,H,40,Westlich Raron,20201009162829
Michael KREUZER,SVPO,Non/Nein,H,31,Visp,20201009162829
Madeleine KUONEN-EGGO,ZUK-VS,Oui/Ja,F,61,Leuk,20201009162829
Alain LÉGER,PDC,Non/Nein,H,42,Martigny,20201009162829
Jean-François LOVEY,AC,Oui/Ja,H,65,Entremont,20201009162829
Damien LUISIER,PDC,Non/Nein,H,27,Martigny,20201009162829
Vincent LUYET,AC,Oui/Ja,H,43,Sion,20201009162829
Natacha MARET,PDC,Non/Nein,F,37,Entremont,20201009162829
Rainer MATHIER,CVPO,Non/Nein,H,63,Leuk,20201009162829
Kamy MAY,PDC,Non/Nein,F,26,Entremont,20201009162829
Nicolas METTAN,PDC,Non/Nein,H,59,St-Maurice,20201009162829
Fabienne MURMANN,CVPO,Non/Nein,F,39,Leuk,20201009162829
Jean-Daniel NANCHEN,LES VERTS,Oui/Ja,H,63,Sierre,20201009162829
Claude NANÇOZ,VLR,Oui/Ja,H,68,Conthey,20201009162829
Bernard OBERHOLZER,AC,Oui/Ja,H,75,Monthey,20201009162829
Frédéric PITTELOUD,PDC,Non/Nein,H,45,Hérens,20201009162829
Emilie PRAZ,AC,Oui/Ja,F,34,Sion,20201009162829
François QUENNOZ,UDC,Oui/Ja,H,27,Sion,20201009162829
Damien RABOUD,UDC,Non/Nein,H,34,Monthey,20201009162829
Pierre-Alain RAEMY,VLR,Oui/Ja,H,59,Sion,20201009162829
Célina RAMSAUER,AC,Oui/Ja,F,44,Sierre,20201009162829
Kurt REGOTZ,CSPO,Oui/Ja,H,67,Brig,20201009162829
Jean-Pierre REY,VLR,Oui/Ja,H,57,Sierre,20201009162829
Caroline REYNARD,AdG,Oui/Ja,F,24,Sion,20201009162829
Janine REY-SIGGEN,AdG,Oui/Ja,F,60,Sierre,20201009162829
Johan ROCHEL,AC,Oui/Ja,H,36,Monthey,20201009162829
Martine ROUILLER,AC,Oui/Ja,F,38,St-Maurice,20201009162829
Léa ROUILLER DESSIMOZ,LES VERTS,Oui/Ja,F,20,Conthey,20201009162829
Christine ROUX,PDC,Non/Nein,F,58,Sion,20201009162829
Felix RUPPEN,CVPO,Non/Nein,H,59,Brig,20201009162829
Gérard SALAMIN,PDC,Non/Nein,H,57,Sierre,20201009162829
Mathieu SARRASIN,VLR,Oui/Ja,H,59,Entremont,20201009162829
Jean-Marc SAVIOZ,PDC,Non/Nein,H,50,Sierre,20201009162829
Pierre SCHERTENLEIB,AdG,Oui/Ja,H,67,Sion,20201009162829
Flavio SCHMID,CSPO,Oui/Ja,H,35,Visp,20201009162829
Gerhard SCHMID,CVPO,Oui/Ja,H,72,Östlich Raron,20201009162829
Remo SCHNYDER,SVPO,Non/Nein,H,46,Brig,20201009162829
Alain SCHÖNBETT,VLR,Oui/Ja,H,65,Monthey,20201009162829
Martin SCHÜRCH,CVPO,Oui/Ja,H,48,Visp,20201009162829
Ruth STALDER,VLR,Oui/Ja,F,58,Sion,20201009162829
Fabien THETAZ,AdG,Oui/Ja,H,34,Monthey,20201009162829
Bernard TROILLET,PDC,Oui/Ja,H,66,Martigny,20201009162829
Romain UDRY,VLR,Oui/Ja,H,28,Conthey,20201009162829
Grégoire VANNAY,PDC,Non/Nein,H,50,Monthey,20201009162829
Georges VIONNET,LES VERTS,Oui/Ja,H,66,Monthey,20201009162829
Jenny VOEFFRAY,PDC,Non/Nein,F,46,St-Maurice,20201009162829
Laurence VUAGNIAUX,LES VERTS,Oui/Ja,F,45,Sion,20201009162829
Côme VUILLE,VLR,Oui/Ja,H,33,Monthey,20201009162829
Rafael WELSCHEN,CVPO,Non/Nein,H,32,Brig,20201009162829
Leander WILLINER,CSPO,Oui/Ja,H,67,Brig,20201009162829
Jean ZERMATTEN,AC,Oui/Ja,H,72,Sion,20201009162829
Rahel ZIMMERMANN,ZUK-VS,Oui/Ja,F,35,Visp,20201009162829
Marie ZUCHUAT,PDC,Non/Nein,F,33,Sion,20201009162829
Fabian ZURBRIGGEN,SVPO,Non/Nein,H,46,Visp,20201009162829
Danica ZURBRIGGEN LEHNER,CSPO,Oui/Ja,F,40,Visp,20201009162829
Gabrielle BARRAS,UDC,Aucun/Keine,F,57,Sion,20201009162829
Jacques BLANC,AC,Aucun/Keine,H,66,Hérens,20201009162829
Sophie BORNET,PDC,Aucun/Keine,F,52,Conthey,20201009162829
Stéphane CLAVIEN,VLR,Aucun/Keine,H,63,Sierre,20201009162829
Damien CLERC,PDC,Aucun/Keine,H,39,Conthey,20201009162829
Cilette CRETTON,AC,Aucun/Keine,F,75,Martigny,20201009162829
Alina DARBELLAY,LES VERTS,Aucun/Keine,F,53,Sion,20201009162829
Mélanie FOLLONIER,VLR,Aucun/Keine,F,28,Hérens,20201009162829
Damien FUMEAUX,UDC,Aucun/Keine,H,22,Conthey,20201009162829
Christelle HERITIER,VLR,Aucun/Keine,F,35,Sion,20201009162829
Lukas KALBERMATTEN,CVPO,Aucun/Keine,H,49,Westlich Raron,20201009162829
