name,group,vote,Genre,Âge,District,affairVoteId
Matteo ABÄCHERLI,CVPO,Non/Nein,H,32,Visp,20201116150314
Claudia ALPIGER,ZUK-VS,Abst./Enth.,F,31,Brig,20201116150314
Romano AMACKER,SVPO,Oui/Ja,H,23,Westlich Raron,20201116150314
Maria ARNOLD-ESCHER,CVPO,Non/Nein,F,57,Brig,20201116150314
Gabrielle BARRAS,UDC,Non/Nein,F,57,Sion,20201116150314
Fabrice BENDER,VLR,Non/Nein,H,51,St-Maurice,20201116150314
Léonard BENDER,AC,Non/Nein,H,52,Martigny,20201116150314
Philippe BENDER,VLR,Non/Nein,H,70,Martigny,20201116150314
Vincent BOAND,UDC,Non/Nein,H,35,Sion,20201116150314
Jean BONNARD,AC,Non/Nein,H,71,Sion,20201116150314
Alex BONVIN,UDC,Non/Nein,H,61,Sierre,20201116150314
Nicolas BONVIN,PDC,Non/Nein,H,31,Sierre,20201116150314
Sophie BORNET,PDC,Non/Nein,F,52,Conthey,20201116150314
Gaël BOURGEOIS,AdG,Non/Nein,H,37,Martigny,20201116150314
Hermann BRUNNER,CSPO,Non/Nein,H,66,Westlich Raron,20201116150314
Michael BURGENER,CVPO,Non/Nein,H,39,Visp,20201116150314
Paul BURGENER,CVPO,Non/Nein,H,67,Visp,20201116150314
Peter BURRI,ZUK-VS,Oui/Ja,H,55,Visp,20201116150314
Mathieu CALOZ,VLR,Non/Nein,H,27,Sierre,20201116150314
Florine CARRON,LES VERTS,Non/Nein,F,42,Martigny,20201116150314
Florence CARRON DARBELLAY,PDC,Non/Nein,F,47,Martigny,20201116150314
Patricia CASAYS,PDC,Non/Nein,F,73,Monthey,20201116150314
Nicolas CHABLAIS,VLR,Non/Nein,H,32,Monthey,20201116150314
Jean-Dominique CIPOLLA,UDC,Oui/Ja,H,73,Martigny,20201116150314
Damien CLERC,PDC,Oui/Ja,H,39,Conthey,20201116150314
Gabrielle CORNUT-ZUFFEREY,LES VERTS,Non/Nein,F,59,Sierre,20201116150314
Adeline CRETTENAND,VLR,Non/Nein,F,26,Martigny,20201116150314
