name,group,vote,Genre,Âge,District,affairVoteId
Matteo ABÄCHERLI,Die Mitte Oberwallis,Oui/Ja,H,35,Visp,20230425091912
Claudia ALPIGER,ZUK-VS,Oui/Ja,F,33,Brig,20230425091912
Romano AMACKER,SVPO,Oui/Ja,H,25,Westlich Raron,20230425091912
Maria ARNOLD-ESCHER,Die Mitte Oberwallis,Oui/Ja,F,60,Brig,20230425091912
Peter BÄHLER,SVPO,Oui/Ja,H,70,Goms,20230425091912
Gabrielle BARRAS,UDC,Oui/Ja,F,60,Sion,20230425091912
Léonard BENDER,AC,Abst./Enth.,H,55,Martigny,20230425091912
Philippe BENDER,VLR,Abst./Enth.,H,72,Martigny,20230425091912
Jacques BLANC,AC,Non/Nein,H,68,Hérens,20230425091912
Vincent BOAND,UDC,Oui/Ja,H,38,Sion,20230425091912
Alex BONVIN,UDC,Oui/Ja,H,64,Sierre,20230425091912
Nicolas BONVIN,Le Centre,Oui/Ja,H,33,Sierre,20230425091912
Sophie BORNET,Le Centre,Oui/Ja,F,55,Conthey,20230425091912
Gaël BOURGEOIS,PS-GC,Abst./Enth.,H,39,Martigny,20230425091912
Hermann BRUNNER,CSPO,Oui/Ja,H,68,Westlich Raron,20230425091912
Michael BURGENER,Die Mitte Oberwallis,Oui/Ja,H,42,Visp,20230425091912
Paul BURGENER,Die Mitte Oberwallis,Non/Nein,H,69,Visp,20230425091912
Peter BURRI,ZUK-VS,Non/Nein,H,57,Visp,20230425091912
Mathieu CALOZ,VLR,Abst./Enth.,H,30,Sierre,20230425091912
Chantal CARLEN,Die Mitte Oberwallis,Oui/Ja,F,31,Goms,20230425091912
Florine CARRON,LES VERTS,Abst./Enth.,F,45,Martigny,20230425091912
Florence CARRON DARBELLAY,Le Centre,Oui/Ja,F,49,Martigny,20230425091912
Catherine CARRUZZO,UDC,Oui/Ja,F,68,Monthey,20230425091912
Patricia CASAYS,Le Centre,Oui/Ja,F,75,Monthey,20230425091912
Jean-Dominique CIPOLLA,UDC,Oui/Ja,H,75,Martigny,20230425091912
Stéphane CLAVIEN,VLR,Oui/Ja,H,65,Sierre,20230425091912
Damien CLERC,Le Centre,Oui/Ja,H,41,Conthey,20230425091912
Gabrielle CORNUT-ZUFFEREY,LES VERTS,Non/Nein,F,62,Sierre,20230425091912
Adeline CRETTENAND,VLR,Abst./Enth.,F,28,Martigny,20230425091912
Narcisse CRETTENAND,VLR,Abst./Enth.,H,67,Martigny,20230425091912
Blaise CRETTOL,AC,Abst./Enth.,H,51,Sierre,20230425091912
Cilette CRETTON,AC,Abst./Enth.,F,77,Martigny,20230425091912
Lucile CURDY,PS-GC,Abst./Enth.,F,23,Conthey,20230425091912
Alina DARBELLAY,LES VERTS,Abst./Enth.,F,55,Sion,20230425091912
Pierre DARBELLAY,Le Centre,Oui/Ja,H,34,Entremont,20230425091912
Olivier DERIVAZ,PS-GC,Non/Nein,H,58,Monthey,20230425091912
Eric DESSIMOZ,LES VERTS,Abst./Enth.,H,58,Conthey,20230425091912
Arnaud DUBOIS,VLR,Abst./Enth.,H,37,Monthey,20230425091912
Alain DUBOSSON,UDC,Oui/Ja,H,24,Monthey,20230425091912
Corinne DUC BONVIN,PS-GC,Non/Nein,F,55,Sierre,20230425091912
Sophie DUCREY,AC,Non/Nein,F,28,Monthey,20230425091912
Marius DUMOULIN,Le Centre,Oui/Ja,H,67,Sion,20230425091912
Jean-Marc DUPONT,PS-GC,Oui/Ja,H,64,Martigny,20230425091912
Christian ESCHER,CSPO,Non/Nein,H,43,Brig,20230425091912
German EYER,ZUK-VS,Non/Nein,H,62,Brig,20230425091912
Natascha FARQUET,VLR,Abst./Enth.,F,40,Martigny,20230425091912
Florent FAVRE,Le Centre,Oui/Ja,H,28,Conthey,20230425091912
Mélanie FOLLONIER,VLR,Abst./Enth.,F,31,Hérens,20230425091912
Sandro FONTANA,Le Centre,Oui/Ja,H,57,Monthey,20230425091912
Jérôme FORMAZ,UDC,Oui/Ja,H,46,Entremont,20230425091912
