name,group,vote,Genre,Âge,District,affairVoteId
Matteo ABÄCHERLI,CVPO,Oui/Ja,H,33,Visp,20211209104821
Claudia ALPIGER,ZUK-VS,Oui/Ja,F,32,Brig,20211209104821
Romano AMACKER,SVPO,Non/Nein,H,24,Westlich Raron,20211209104821
Maria ARNOLD-ESCHER,CVPO,Non/Nein,F,58,Brig,20211209104821
Peter BÄHLER,SVPO,Non/Nein,H,68,Goms,20211209104821
Gabrielle BARRAS,UDC,Oui/Ja,F,58,Sion,20211209104821
Léonard BENDER,AC,Oui/Ja,H,54,Martigny,20211209104821
Philippe BENDER,VLR,Oui/Ja,H,71,Martigny,20211209104821
Claudy BESSE,UDC,Non/Nein,H,57,Monthey,20211209104821
Jacques BLANC,AC,Oui/Ja,H,67,Hérens,20211209104821
Vincent BOAND,UDC,Oui/Ja,H,36,Sion,20211209104821
Jean BONNARD,AC,Oui/Ja,H,72,Sion,20211209104821
Alex BONVIN,UDC,Oui/Ja,H,62,Sierre,20211209104821
Nicolas BONVIN,PDC,Oui/Ja,H,32,Sierre,20211209104821
Sophie BORNET,PDC,Oui/Ja,F,53,Conthey,20211209104821
Gaël BOURGEOIS,AdG,Non/Nein,H,38,Martigny,20211209104821
Hermann BRUNNER,CSPO,Oui/Ja,H,67,Westlich Raron,20211209104821
Michael BURGENER,CVPO,Oui/Ja,H,40,Visp,20211209104821
Paul BURGENER,CVPO,Oui/Ja,H,68,Visp,20211209104821
Peter BURRI,ZUK-VS,Oui/Ja,H,56,Visp,20211209104821
Mathieu CALOZ,VLR,Oui/Ja,H,28,Sierre,20211209104821
Florine CARRON,LES VERTS,Oui/Ja,F,43,Martigny,20211209104821
Florence CARRON DARBELLAY,PDC,Oui/Ja,F,48,Martigny,20211209104821
Patricia CASAYS,PDC,Oui/Ja,F,74,Monthey,20211209104821
Jean-Dominique CIPOLLA,UDC,Non/Nein,H,74,Martigny,20211209104821
Stéphane CLAVIEN,VLR,Oui/Ja,H,64,Sierre,20211209104821
Gabrielle CORNUT-ZUFFEREY,LES VERTS,Oui/Ja,F,60,Sierre,20211209104821
Adeline CRETTENAND,VLR,Oui/Ja,F,27,Martigny,20211209104821
Narcisse CRETTENAND,VLR,Oui/Ja,H,66,Martigny,20211209104821
Blaise CRETTOL,AC,Oui/Ja,H,49,Sierre,20211209104821
Cilette CRETTON,AC,Oui/Ja,F,76,Martigny,20211209104821
Lucile CURDY,AdG,Oui/Ja,F,22,Conthey,20211209104821
Alina DARBELLAY,LES VERTS,Oui/Ja,F,54,Sion,20211209104821
Olivier DERIVAZ,AdG,Non/Nein,H,57,Monthey,20211209104821
Ralph DESSIMOZ,PDC,Oui/Ja,H,57,Conthey,20211209104821
Arnaud DUBOIS,VLR,Oui/Ja,H,36,Monthey,20211209104821
Alain DUBOSSON,UDC,Oui/Ja,H,22,Monthey,20211209104821
Corinne DUC BONVIN,AdG,Oui/Ja,F,54,Sierre,20211209104821
Sophie DUCREY,AC,Oui/Ja,F,26,Monthey,20211209104821
Marius DUMOULIN,PDC,Oui/Ja,H,66,Sion,20211209104821
Jean-Marc DUPONT,AdG,Oui/Ja,H,63,Martigny,20211209104821
Florian EVEQUOZ,AC,Oui/Ja,H,40,Conthey,20211209104821
German EYER,ZUK-VS,Oui/Ja,H,61,Brig,20211209104821
Natascha FARQUET,VLR,Oui/Ja,F,39,Martigny,20211209104821
Florent FAVRE,PDC,Oui/Ja,H,27,Conthey,20211209104821
Sandro FONTANA,PDC,Oui/Ja,H,55,Monthey,20211209104821
Jérôme FORMAZ,UDC,Non/Nein,H,45,Entremont,20211209104821
Sabine FOURNIER,LES VERTS,Oui/Ja,F,46,St-Maurice,20211209104821
Damien FUMEAUX,UDC,Non/Nein,H,24,Conthey,20211209104821
Pascale FUMEAUX,AC,Oui/Ja,F,39,Conthey,20211209104821
Claudia GAILLARD MOREND,LES VERTS,Oui/Ja,F,55,Hérens,20211209104821
Marc-Antoine GENOLET,UDC,Non/Nein,H,57,Hérens,20211209104821
François GENOUD,VLR,Oui/Ja,H,69,Sierre,20211209104821
Géraldine GIANADDA,VLR,Oui/Ja,F,54,Martigny,20211209104821
Géraldine GRANGES GUENOT,UDC,Oui/Ja,F,46,Martigny,20211209104821
Vincent GÜNTHER,LES VERTS,Oui/Ja,H,52,Martigny,20211209104821
Ida HÄFLIGER,CSPO,Oui/Ja,F,64,Visp,20211209104821
Monika HOLZEGGER,ZUK-VS,Oui/Ja,F,47,Brig,20211209104821
Lukas KALBERMATTEN,CVPO,Oui/Ja,H,50,Westlich Raron,20211209104821
Dominik KNUBEL,CVPO,Non/Nein,H,41,Westlich Raron,20211209104821
Michael KREUZER,SVPO,Non/Nein,H,32,Visp,20211209104821
Madeleine KUONEN-EGGO,ZUK-VS,Oui/Ja,F,62,Leuk,20211209104821
Alain LÉGER,PDC,Oui/Ja,H,43,Martigny,20211209104821
Jean-François LOVEY,AC,Oui/Ja,H,67,Entremont,20211209104821
Damien LUISIER,PDC,Non/Nein,H,28,Martigny,20211209104821
Vincent LUYET,AC,Oui/Ja,H,44,Sion,20211209104821
Natacha MARET,PDC,Oui/Ja,F,38,Entremont,20211209104821
Rainer MATHIER,CVPO,Oui/Ja,H,64,Leuk,20211209104821
Thomas MATTER,CSPO,Oui/Ja,H,55,Leuk,20211209104821
Kamy MAY,PDC,Oui/Ja,F,27,Entremont,20211209104821
Fabienne MURMANN,CVPO,Oui/Ja,F,40,Leuk,20211209104821
Jean-Daniel NANCHEN,LES VERTS,Oui/Ja,H,64,Sierre,20211209104821
Claude NANÇOZ,VLR,Oui/Ja,H,69,Conthey,20211209104821
Frédéric PITTELOUD,PDC,Oui/Ja,H,46,Hérens,20211209104821
Géraldine POUGET-ZUFFEREY,PDC,Oui/Ja,F,31,Sierre,20211209104821
Emilie PRAZ,AC,Oui/Ja,F,35,Sion,20211209104821
François QUENNOZ,UDC,Oui/Ja,H,28,Sion,20211209104821
Damien RABOUD,UDC,Oui/Ja,H,35,Monthey,20211209104821
Pierre-Alain RAEMY,VLR,Oui/Ja,H,60,Sion,20211209104821
Célina RAMSAUER,AC,Oui/Ja,F,45,Sierre,20211209104821
Kurt REGOTZ,CSPO,Oui/Ja,H,68,Brig,20211209104821
Jean-Pierre REY,VLR,Oui/Ja,H,59,Sierre,20211209104821
Caroline REYNARD,AdG,Oui/Ja,F,25,Sion,20211209104821
Janine REY-SIGGEN,AdG,Oui/Ja,F,61,Sierre,20211209104821
Johan ROCHEL,AC,Oui/Ja,H,38,Monthey,20211209104821
Yann RODUIT,PDC,Oui/Ja,H,47,Sion,20211209104821
Martine ROUILLER,AC,Oui/Ja,F,39,St-Maurice,20211209104821
Léa ROUILLER DESSIMOZ,LES VERTS,Oui/Ja,F,21,Conthey,20211209104821
Gérard SALAMIN,PDC,Oui/Ja,H,58,Sierre,20211209104821
Jean-Marc SAVIOZ,PDC,Oui/Ja,H,51,Sierre,20211209104821
Pierre SCHERTENLEIB,AdG,Oui/Ja,H,68,Sion,20211209104821
Flavio SCHMID,CSPO,Oui/Ja,H,36,Visp,20211209104821
Gerhard SCHMID,INDEP,Oui/Ja,H,73,Östlich Raron,20211209104821
Remo SCHNYDER,SVPO,Non/Nein,H,47,Brig,20211209104821
Raymonde SCHOCH,VLR,Oui/Ja,F,70,St-Maurice,20211209104821
Alain SCHÖNBETT,VLR,Oui/Ja,H,66,Monthey,20211209104821
Martin SCHÜRCH,CVPO,Oui/Ja,H,49,Visp,20211209104821
Ruth STALDER,VLR,Oui/Ja,F,59,Sion,20211209104821
Fabien THETAZ,AdG,Oui/Ja,H,35,Monthey,20211209104821
Bernard TROILLET,PDC,Oui/Ja,H,67,Martigny,20211209104821
Romain UDRY,VLR,Oui/Ja,H,29,Conthey,20211209104821
Grégoire VANNAY,PDC,Oui/Ja,H,51,Monthey,20211209104821
Georges VIONNET,LES VERTS,Oui/Ja,H,68,Monthey,20211209104821
Jenny VOEFFRAY,PDC,Oui/Ja,F,47,St-Maurice,20211209104821
Laurence VUAGNIAUX,LES VERTS,Oui/Ja,F,46,Sion,20211209104821
Côme VUILLE,VLR,Oui/Ja,H,34,Monthey,20211209104821
Joséphine WAEBER,PDC,Oui/Ja,F,37,Sierre,20211209104821
Leander WILLINER,CSPO,Oui/Ja,H,68,Brig,20211209104821
Jean ZERMATTEN,AC,Oui/Ja,H,73,Sion,20211209104821
Rahel ZIMMERMANN,ZUK-VS,Oui/Ja,F,36,Visp,20211209104821
Marie ZUCHUAT,PDC,Oui/Ja,F,34,Sion,20211209104821
Fabian ZURBRIGGEN,SVPO,Non/Nein,H,47,Visp,20211209104821
Danica ZURBRIGGEN LEHNER,CSPO,Oui/Ja,F,41,Visp,20211209104821
Chantal CARLEN,CVPO,Aucun/Keine,F,29,Goms,20211209104821
Nicolas CHABLAIS,VLR,Aucun/Keine,H,33,Monthey,20211209104821
Damien CLERC,PDC,Aucun/Keine,H,40,Conthey,20211209104821
Pierre DARBELLAY,PDC,Aucun/Keine,H,33,Entremont,20211209104821
Christian ESCHER,CSPO,Aucun/Keine,H,42,Brig,20211209104821
Mélanie FOLLONIER,VLR,Aucun/Keine,F,29,Hérens,20211209104821
Christelle HERITIER,VLR,Aucun/Keine,F,36,Sion,20211209104821
Lukas JÄGER,SVPO,Aucun/Keine,H,66,Leuk,20211209104821
Ralph KUMMER,SVPO,Aucun/Keine,H,43,Brig,20211209104821
Nicolas METTAN,PDC,Aucun/Keine,H,60,St-Maurice,20211209104821
Bernard OBERHOLZER,AC,Aucun/Keine,H,76,Monthey,20211209104821
Edmond PERRUCHOUD,UDC,Aucun/Keine,H,74,Sierre,20211209104821
Christine ROUX,PDC,Aucun/Keine,F,59,Sion,20211209104821
Felix RUPPEN,CVPO,Aucun/Keine,H,60,Brig,20211209104821
Mathieu SARRASIN,VLR,Aucun/Keine,H,60,Entremont,20211209104821
Jean-Baptiste UDRESSY,UDC,Aucun/Keine,H,28,Monthey,20211209104821
Rafael WELSCHEN,CVPO,Aucun/Keine,H,33,Brig,20211209104821
