name,group,vote,Genre,Âge,District,affairVoteId
Matteo ABÄCHERLI,CVPO,Non/Nein,H,32,Visp,20201116145406
Claudia ALPIGER,ZUK-VS,Non/Nein,F,31,Brig,20201116145406
Romano AMACKER,SVPO,Oui/Ja,H,23,Westlich Raron,20201116145406
Maria ARNOLD-ESCHER,CVPO,Non/Nein,F,57,Brig,20201116145406
Gabrielle BARRAS,UDC,Non/Nein,F,57,Sion,20201116145406
Fabrice BENDER,VLR,Oui/Ja,H,51,St-Maurice,20201116145406
Léonard BENDER,AC,Oui/Ja,H,52,Martigny,20201116145406
Philippe BENDER,VLR,Oui/Ja,H,70,Martigny,20201116145406
Vincent BOAND,UDC,Oui/Ja,H,35,Sion,20201116145406
Jean BONNARD,AC,Abst./Enth.,H,71,Sion,20201116145406
Alex BONVIN,UDC,Oui/Ja,H,61,Sierre,20201116145406
Nicolas BONVIN,PDC,Non/Nein,H,31,Sierre,20201116145406
Sophie BORNET,PDC,Non/Nein,F,52,Conthey,20201116145406
Gaël BOURGEOIS,AdG,Non/Nein,H,37,Martigny,20201116145406
Hermann BRUNNER,CSPO,Non/Nein,H,66,Westlich Raron,20201116145406
Michael BURGENER,CVPO,Non/Nein,H,39,Visp,20201116145406
Paul BURGENER,CVPO,Non/Nein,H,67,Visp,20201116145406
Peter BURRI,ZUK-VS,Non/Nein,H,55,Visp,20201116145406
Mathieu CALOZ,VLR,Oui/Ja,H,27,Sierre,20201116145406
Florine CARRON,LES VERTS,Non/Nein,F,42,Martigny,20201116145406
Florence CARRON DARBELLAY,PDC,Non/Nein,F,47,Martigny,20201116145406
Patricia CASAYS,PDC,Non/Nein,F,73,Monthey,20201116145406
Nicolas CHABLAIS,VLR,Oui/Ja,H,32,Monthey,20201116145406
Jean-Dominique CIPOLLA,UDC,Oui/Ja,H,73,Martigny,20201116145406
Stéphane CLAVIEN,VLR,Oui/Ja,H,63,Sierre,20201116145406
Damien CLERC,PDC,Non/Nein,H,39,Conthey,20201116145406
Gabrielle CORNUT-ZUFFEREY,LES VERTS,Oui/Ja,F,59,Sierre,20201116145406
Adeline CRETTENAND,VLR,Oui/Ja,F,26,Martigny,20201116145406
Narcisse CRETTENAND,VLR,Oui/Ja,H,65,Martigny,20201116145406
Cilette CRETTON,AC,Non/Nein,F,75,Martigny,20201116145406
Lucile CURDY,AdG,Non/Nein,F,21,Conthey,20201116145406
Alina DARBELLAY,LES VERTS,Oui/Ja,F,53,Sion,20201116145406
Pierre DARBELLAY,PDC,Non/Nein,H,32,Entremont,20201116145406
Olivier DERIVAZ,AdG,Non/Nein,H,56,Monthey,20201116145406
Ralph DESSIMOZ,PDC,Non/Nein,H,56,Conthey,20201116145406
Arnaud DUBOIS,VLR,Oui/Ja,H,35,Monthey,20201116145406
Alain DUBOSSON,UDC,Oui/Ja,H,21,Monthey,20201116145406
Corinne DUC BONVIN,AdG,Non/Nein,F,53,Sierre,20201116145406
Sophie DUCREY,AC,Non/Nein,F,25,Monthey,20201116145406
Marius DUMOULIN,PDC,Non/Nein,H,65,Sion,20201116145406
Jean-Marc DUPONT,AdG,Non/Nein,H,62,Martigny,20201116145406
Florian EVEQUOZ,AC,Oui/Ja,H,39,Conthey,20201116145406
German EYER,ZUK-VS,Non/Nein,H,59,Brig,20201116145406
Florent FAVRE,PDC,Non/Nein,H,26,Conthey,20201116145406
Mélanie FOLLONIER,VLR,Oui/Ja,F,28,Hérens,20201116145406
Sandro FONTANA,PDC,Non/Nein,H,54,Monthey,20201116145406
Jérôme FORMAZ,UDC,Oui/Ja,H,44,Entremont,20201116145406
Sabine FOURNIER,LES VERTS,Oui/Ja,F,45,St-Maurice,20201116145406
Damien FUMEAUX,UDC,Oui/Ja,H,22,Conthey,20201116145406
Pascale FUMEAUX,AC,Abst./Enth.,F,38,Conthey,20201116145406
Claudia GAILLARD MOREND,LES VERTS,Oui/Ja,F,54,Hérens,20201116145406
Marc-Antoine GENOLET,UDC,Oui/Ja,H,56,Hérens,20201116145406
François GENOUD,VLR,Oui/Ja,H,68,Sierre,20201116145406
Géraldine GIANADDA,VLR,Oui/Ja,F,53,Martigny,20201116145406
