name,group,vote,Genre,Âge,District,affairVoteId
Claudia ALPIGER,ZUK-VS,Oui/Ja,F,33,Brig,20220901110235
Romano AMACKER,SVPO,Non/Nein,H,25,Westlich Raron,20220901110235
Maria ARNOLD-ESCHER,Die Mitte Oberwallis,Non/Nein,F,59,Brig,20220901110235
Peter BÄHLER,SVPO,Non/Nein,H,69,Goms,20220901110235
Gabrielle BARRAS,UDC,Non/Nein,F,59,Sion,20220901110235
Léonard BENDER,AC,Oui/Ja,H,54,Martigny,20220901110235
Claudy BESSE,UDC,Non/Nein,H,58,Monthey,20220901110235
Vincent BOAND,UDC,Non/Nein,H,37,Sion,20220901110235
Alex BONVIN,UDC,Non/Nein,H,63,Sierre,20220901110235
Nicolas BONVIN,Le Centre,Non/Nein,H,33,Sierre,20220901110235
Sophie BORNET,Le Centre,Abst./Enth.,F,54,Conthey,20220901110235
Gaël BOURGEOIS,PS-GC,Oui/Ja,H,39,Martigny,20220901110235
Hermann BRUNNER,CSPO,Non/Nein,H,68,Westlich Raron,20220901110235
Michael BURGENER,Die Mitte Oberwallis,Non/Nein,H,41,Visp,20220901110235
Paul BURGENER,Die Mitte Oberwallis,Non/Nein,H,69,Visp,20220901110235
Peter BURRI,ZUK-VS,Oui/Ja,H,57,Visp,20220901110235
Mathieu CALOZ,VLR,Oui/Ja,H,29,Sierre,20220901110235
Chantal CARLEN,Die Mitte Oberwallis,Oui/Ja,F,30,Goms,20220901110235
Florine CARRON,LES VERTS,Non/Nein,F,44,Martigny,20220901110235
Florence CARRON DARBELLAY,Le Centre,Oui/Ja,F,49,Martigny,20220901110235
Patricia CASAYS,Le Centre,Oui/Ja,F,75,Monthey,20220901110235
Jean-Dominique CIPOLLA,UDC,Non/Nein,H,75,Martigny,20220901110235
Stéphane CLAVIEN,VLR,Oui/Ja,H,65,Sierre,20220901110235
Damien CLERC,Le Centre,Non/Nein,H,41,Conthey,20220901110235
Gabrielle CORNUT-ZUFFEREY,LES VERTS,Oui/Ja,F,61,Sierre,20220901110235
Adeline CRETTENAND,VLR,Non/Nein,F,28,Martigny,20220901110235
Narcisse CRETTENAND,VLR,Non/Nein,H,67,Martigny,20220901110235
Blaise CRETTOL,AC,Abst./Enth.,H,50,Sierre,20220901110235
Cilette CRETTON,AC,Non/Nein,F,77,Martigny,20220901110235
Lucile CURDY,PS-GC,Oui/Ja,F,23,Conthey,20220901110235
Alina DARBELLAY,LES VERTS,Oui/Ja,F,55,Sion,20220901110235
Pierre DARBELLAY,Le Centre,Non/Nein,H,34,Entremont,20220901110235
Olivier DERIVAZ,PS-GC,Oui/Ja,H,58,Monthey,20220901110235
Eric DESSIMOZ,LES VERTS,Oui/Ja,H,57,Conthey,20220901110235
Arnaud DUBOIS,VLR,Oui/Ja,H,37,Monthey,20220901110235
Alain DUBOSSON,UDC,Non/Nein,H,23,Monthey,20220901110235
Corinne DUC BONVIN,PS-GC,Oui/Ja,F,55,Sierre,20220901110235
