name,group,vote,Genre,Âge,District,affairVoteId
Matteo ABÄCHERLI,CVPO,Oui/Ja,H,32,Visp,20200903102145
Claudia ALPIGER,ZUK-VS,Oui/Ja,F,31,Brig,20200903102145
Romano AMACKER,SVPO,Non/Nein,H,23,Westlich Raron,20200903102145
Maria ARNOLD-ESCHER,CVPO,Oui/Ja,F,57,Brig,20200903102145
Peter BÄHLER,SVPO,Non/Nein,H,67,Goms,20200903102145
Gabrielle BARRAS,UDC,Non/Nein,F,57,Sion,20200903102145
Fabrice BENDER,VLR,Oui/Ja,H,51,St-Maurice,20200903102145
Léonard BENDER,AC,Oui/Ja,H,52,Martigny,20200903102145
Philippe BENDER,VLR,Oui/Ja,H,70,Martigny,20200903102145
Claudy BESSE,UDC,Non/Nein,H,56,Monthey,20200903102145
Vincent BOAND,UDC,Non/Nein,H,35,Sion,20200903102145
Jean BONNARD,AC,Oui/Ja,H,71,Sion,20200903102145
Alex BONVIN,UDC,Non/Nein,H,61,Sierre,20200903102145
Nicolas BONVIN,PDC,Oui/Ja,H,31,Sierre,20200903102145
Sophie BORNET,PDC,Oui/Ja,F,52,Conthey,20200903102145
Gaël BOURGEOIS,AdG,Oui/Ja,H,37,Martigny,20200903102145
Hermann BRUNNER,CSPO,Oui/Ja,H,66,Westlich Raron,20200903102145
Michael BURGENER,CVPO,Oui/Ja,H,39,Visp,20200903102145
Paul BURGENER,CVPO,Oui/Ja,H,67,Visp,20200903102145
Peter BURRI,ZUK-VS,Oui/Ja,H,55,Visp,20200903102145
Mathieu CALOZ,VLR,Oui/Ja,H,27,Sierre,20200903102145
Florine CARRON,LES VERTS,Oui/Ja,F,42,Martigny,20200903102145
Florence CARRON DARBELLAY,PDC,Oui/Ja,F,47,Martigny,20200903102145
Patricia CASAYS,PDC,Oui/Ja,F,73,Monthey,20200903102145
Nicolas CHABLAIS,VLR,Oui/Ja,H,32,Monthey,20200903102145
Jean-Dominique CIPOLLA,UDC,Non/Nein,H,73,Martigny,20200903102145
Stéphane CLAVIEN,VLR,Oui/Ja,H,63,Sierre,20200903102145
Damien CLERC,PDC,Oui/Ja,H,39,Conthey,20200903102145
Gabrielle CORNUT-ZUFFEREY,LES VERTS,Oui/Ja,F,59,Sierre,20200903102145
Adeline CRETTENAND,VLR,Oui/Ja,F,26,Martigny,20200903102145
Narcisse CRETTENAND,VLR,Oui/Ja,H,65,Martigny,20200903102145
Blaise CRETTOL,AC,Oui/Ja,H,48,Sierre,20200903102145
Cilette CRETTON,AC,Oui/Ja,F,75,Martigny,20200903102145
Alina DARBELLAY,LES VERTS,Oui/Ja,F,53,Sion,20200903102145
Pierre DARBELLAY,PDC,Oui/Ja,H,32,Entremont,20200903102145
Olivier DERIVAZ,AdG,Oui/Ja,H,56,Monthey,20200903102145
Ralph DESSIMOZ,PDC,Oui/Ja,H,56,Conthey,20200903102145
Arnaud DUBOIS,VLR,Oui/Ja,H,35,Monthey,20200903102145
Alain DUBOSSON,UDC,Non/Nein,H,21,Monthey,20200903102145
Corinne DUC BONVIN,AdG,Non/Nein,F,53,Sierre,20200903102145
Sophie DUCREY,AC,Oui/Ja,F,25,Monthey,20200903102145
Marius DUMOULIN,PDC,Oui/Ja,H,65,Sion,20200903102145
Jean-Marc DUPONT,AdG,Oui/Ja,H,62,Martigny,20200903102145
Christian ESCHER,CSPO,Oui/Ja,H,41,Brig,20200903102145
German EYER,ZUK-VS,Oui/Ja,H,59,Brig,20200903102145
Florent FAVRE,PDC,Oui/Ja,H,26,Conthey,20200903102145
Sandro FONTANA,PDC,Oui/Ja,H,54,Monthey,20200903102145
Jérôme FORMAZ,UDC,Non/Nein,H,44,Entremont,20200903102145
Sabine FOURNIER,LES VERTS,Oui/Ja,F,45,St-Maurice,20200903102145
Damien FUMEAUX,UDC,Non/Nein,H,22,Conthey,20200903102145
Pascale FUMEAUX,AC,Oui/Ja,F,38,Conthey,20200903102145
Claudia GAILLARD MOREND,LES VERTS,Oui/Ja,F,54,Hérens,20200903102145
Marc-Antoine GENOLET,UDC,Non/Nein,H,56,Hérens,20200903102145
François GENOUD,VLR,Oui/Ja,H,68,Sierre,20200903102145
Géraldine GIANADDA,VLR,Oui/Ja,F,53,Martigny,20200903102145
Géraldine GRANGES-GUENOT,UDC,Non/Nein,F,45,Martigny,20200903102145
Vincent GÜNTHER,LES VERTS,Oui/Ja,H,51,Martigny,20200903102145
Ida HÄFLIGER,CSPO,Oui/Ja,F,63,Visp,20200903102145
Monika HOLZEGGER,ZUK-VS,Oui/Ja,F,46,Brig,20200903102145
Lukas JÄGER,SVPO,Non/Nein,H,65,Leuk,20200903102145
Lukas KALBERMATTEN,CVPO,Oui/Ja,H,49,Westlich Raron,20200903102145
Dominik KNUBEL,CVPO,Oui/Ja,H,40,Westlich Raron,20200903102145
Michael KREUZER,SVPO,Non/Nein,H,31,Visp,20200903102145
Ralph KUMMER,SVPO,Non/Nein,H,42,Brig,20200903102145
Madeleine KUONEN-EGGO,ZUK-VS,Oui/Ja,F,61,Leuk,20200903102145
Alain LÉGER,PDC,Oui/Ja,H,42,Martigny,20200903102145
Jean-François LOVEY,AC,Oui/Ja,H,65,Entremont,20200903102145
Damien LUISIER,PDC,Oui/Ja,H,27,Martigny,20200903102145
Vincent LUYET,AC,Oui/Ja,H,43,Sion,20200903102145
Natacha MARET,PDC,Oui/Ja,F,37,Entremont,20200903102145
Rainer MATHIER,CVPO,Oui/Ja,H,63,Leuk,20200903102145
Thomas MATTER,CSPO,Oui/Ja,H,54,Leuk,20200903102145
Kamy MAY,PDC,Oui/Ja,F,26,Entremont,20200903102145
Nicolas METTAN,PDC,Oui/Ja,H,59,St-Maurice,20200903102145
Natascha MÖRI,VLR,Abst./Enth.,F,38,Martigny,20200903102145
Fabienne MURMANN,CVPO,Oui/Ja,F,39,Leuk,20200903102145
Jean-Daniel NANCHEN,LES VERTS,Oui/Ja,H,63,Sierre,20200903102145
Claude NANÇOZ,VLR,Oui/Ja,H,68,Conthey,20200903102145
Bernard OBERHOLZER,AC,Oui/Ja,H,75,Monthey,20200903102145
Edmond PERRUCHOUD,UDC,Non/Nein,H,73,Sierre,20200903102145
Frédéric PITTELOUD,PDC,Oui/Ja,H,45,Hérens,20200903102145
Emilie PRAZ,AC,Oui/Ja,F,34,Sion,20200903102145
François QUENNOZ,UDC,Non/Nein,H,27,Sion,20200903102145
Damien RABOUD,UDC,Non/Nein,H,34,Monthey,20200903102145
Pierre-Alain RAEMY,VLR,Oui/Ja,H,59,Sion,20200903102145
Célina RAMSAUER,AC,Oui/Ja,F,44,Sierre,20200903102145
Kurt REGOTZ,CSPO,Oui/Ja,H,67,Brig,20200903102145
Jean-Pierre REY,VLR,Oui/Ja,H,57,Sierre,20200903102145
Caroline REYNARD,AdG,Oui/Ja,F,24,Sion,20200903102145
Janine REY-SIGGEN,AdG,Oui/Ja,F,60,Sierre,20200903102145
Johan ROCHEL,AC,Oui/Ja,H,36,Monthey,20200903102145
Yann RODUIT,PDC,Oui/Ja,H,46,Sion,20200903102145
Martine ROUILLER,AC,Oui/Ja,F,38,St-Maurice,20200903102145
Léa ROUILLER DESSIMOZ,LES VERTS,Oui/Ja,F,20,Conthey,20200903102145
Christine ROUX,PDC,Oui/Ja,F,58,Sion,20200903102145
Gérard SALAMIN,PDC,Oui/Ja,H,57,Sierre,20200903102145
Mathieu SARRASIN,VLR,Oui/Ja,H,59,Entremont,20200903102145
Jean-Marc SAVIOZ,PDC,Oui/Ja,H,50,Sierre,20200903102145
Pierre SCHERTENLEIB,AdG,Oui/Ja,H,67,Sion,20200903102145
Flavio SCHMID,CSPO,Oui/Ja,H,35,Visp,20200903102145
Gerhard SCHMID,CVPO,Oui/Ja,H,72,Östlich Raron,20200903102145
Remo SCHNYDER,SVPO,Non/Nein,H,46,Brig,20200903102145
Alain SCHÖNBETT,VLR,Oui/Ja,H,65,Monthey,20200903102145
Martin SCHÜRCH,CVPO,Oui/Ja,H,48,Visp,20200903102145
Ruth STALDER,VLR,Oui/Ja,F,58,Sion,20200903102145
Fabien THETAZ,AdG,Oui/Ja,H,34,Monthey,20200903102145
Bernard TROILLET,PDC,Oui/Ja,H,66,Martigny,20200903102145
Jean-Baptiste UDRESSY,UDC,Non/Nein,H,27,Monthey,20200903102145
