name,group,vote,Genre,Âge,District,affairVoteId
Matteo ABÄCHERLI,Die Mitte Oberwallis,Non/Nein,H,34,Visp,20221004154919
Claudia ALPIGER,ZUK-VS,Oui/Ja,F,33,Brig,20221004154919
Romano AMACKER,SVPO,Non/Nein,H,25,Westlich Raron,20221004154919
Maria ARNOLD-ESCHER,Die Mitte Oberwallis,Non/Nein,F,59,Brig,20221004154919
Peter BÄHLER,SVPO,Non/Nein,H,69,Goms,20221004154919
Gabrielle BARRAS,UDC,Non/Nein,F,59,Sion,20221004154919
Léonard BENDER,AC,Oui/Ja,H,54,Martigny,20221004154919
Philippe BENDER,VLR,Oui/Ja,H,72,Martigny,20221004154919
Vincent BOAND,UDC,Non/Nein,H,37,Sion,20221004154919
Alex BONVIN,UDC,Non/Nein,H,63,Sierre,20221004154919
Nicolas BONVIN,Le Centre,Oui/Ja,H,33,Sierre,20221004154919
Sophie BORNET,Le Centre,Non/Nein,F,54,Conthey,20221004154919
Hermann BRUNNER,CSPO,Non/Nein,H,68,Westlich Raron,20221004154919
Michael BURGENER,Die Mitte Oberwallis,Non/Nein,H,41,Visp,20221004154919
Paul BURGENER,Die Mitte Oberwallis,Non/Nein,H,69,Visp,20221004154919
Peter BURRI,ZUK-VS,Oui/Ja,H,57,Visp,20221004154919
Mathieu CALOZ,VLR,Oui/Ja,H,29,Sierre,20221004154919
Chantal CARLEN,Die Mitte Oberwallis,Non/Nein,F,30,Goms,20221004154919
Florine CARRON,LES VERTS,Oui/Ja,F,44,Martigny,20221004154919
Florence CARRON DARBELLAY,Le Centre,Oui/Ja,F,49,Martigny,20221004154919
Patricia CASAYS,Le Centre,Oui/Ja,F,75,Monthey,20221004154919
Jean-Dominique CIPOLLA,UDC,Non/Nein,H,75,Martigny,20221004154919
Stéphane CLAVIEN,VLR,Oui/Ja,H,65,Sierre,20221004154919
Damien CLERC,Le Centre,Oui/Ja,H,41,Conthey,20221004154919
Gabrielle CORNUT-ZUFFEREY,LES VERTS,Oui/Ja,F,61,Sierre,20221004154919
Adeline CRETTENAND,VLR,Oui/Ja,F,28,Martigny,20221004154919
Narcisse CRETTENAND,VLR,Oui/Ja,H,67,Martigny,20221004154919
Blaise CRETTOL,AC,Oui/Ja,H,50,Sierre,20221004154919
Lucile CURDY,PS-GC,Oui/Ja,F,23,Conthey,20221004154919
Alina DARBELLAY,LES VERTS,Oui/Ja,F,55,Sion,20221004154919
Pierre DARBELLAY,Le Centre,Oui/Ja,H,34,Entremont,20221004154919
Olivier DERIVAZ,PS-GC,Oui/Ja,H,58,Monthey,20221004154919
Eric DESSIMOZ,LES VERTS,Oui/Ja,H,57,Conthey,20221004154919
Arnaud DUBOIS,VLR,Oui/Ja,H,37,Monthey,20221004154919
Alain DUBOSSON,UDC,Non/Nein,H,23,Monthey,20221004154919
Sophie DUCREY,AC,Oui/Ja,F,27,Monthey,20221004154919
Marius DUMOULIN,Le Centre,Oui/Ja,H,67,Sion,20221004154919
Jean-Marc DUPONT,PS-GC,Oui/Ja,H,64,Martigny,20221004154919
Christian ESCHER,CSPO,Non/Nein,H,43,Brig,20221004154919
Florian EVEQUOZ,AC,Oui/Ja,H,41,Conthey,20221004154919
German EYER,ZUK-VS,Oui/Ja,H,61,Brig,20221004154919
Florent FAVRE,Le Centre,Oui/Ja,H,28,Conthey,20221004154919
Mélanie FOLLONIER,VLR,Oui/Ja,F,30,Hérens,20221004154919
Sandro FONTANA,Le Centre,Oui/Ja,H,56,Monthey,20221004154919
Jérôme FORMAZ,UDC,Non/Nein,H,46,Entremont,20221004154919
Sabine FOURNIER,LES VERTS,Oui/Ja,F,47,St-Maurice,20221004154919
Damien FUMEAUX,UDC,Non/Nein,H,24,Conthey,20221004154919
Pascale FUMEAUX,AC,Oui/Ja,F,40,Conthey,20221004154919
Sandro FUX,SVPO,Non/Nein,H,34,Brig,20221004154919
Claudia GAILLARD MOREND,LES VERTS,Oui/Ja,F,56,Hérens,20221004154919
Marc-Antoine GENOLET,UDC,Non/Nein,H,58,Hérens,20221004154919
François GENOUD,VLR,Oui/Ja,H,70,Sierre,20221004154919
Géraldine GIANADDA,VLR,Oui/Ja,F,55,Martigny,20221004154919
Anne-Marie GRAND,Le Centre,Oui/Ja,F,50,Conthey,20221004154919
Géraldine GRANGES GUENOT,UDC,Non/Nein,F,47,Martigny,20221004154919
Vincent GÜNTHER,LES VERTS,Oui/Ja,H,53,Martigny,20221004154919
Ida HÄFLIGER,CSPO,Non/Nein,F,65,Visp,20221004154919
Monika HOLZEGGER,ZUK-VS,Oui/Ja,F,48,Brig,20221004154919
Lukas JÄGER,SVPO,Non/Nein,H,67,Leuk,20221004154919
Lukas KALBERMATTEN,Die Mitte Oberwallis,Non/Nein,H,51,Westlich Raron,20221004154919
Dominik KNUBEL,Die Mitte Oberwallis,Oui/Ja,H,42,Westlich Raron,20221004154919
Michael KREUZER,SVPO,Non/Nein,H,33,Visp,20221004154919
Madeleine KUONEN-EGGO,ZUK-VS,Oui/Ja,F,63,Leuk,20221004154919
Alain LÉGER,Le Centre,Non/Nein,H,44,Martigny,20221004154919
Jean-François LOVEY,AC,Oui/Ja,H,67,Entremont,20221004154919
Damien LUISIER,Le Centre,Abst./Enth.,H,29,Martigny,20221004154919
Vincent LUYET,AC,Oui/Ja,H,45,Sion,20221004154919
Natacha MARET,Le Centre,Oui/Ja,F,39,Entremont,20221004154919
Rainer MATHIER,Die Mitte Oberwallis,Non/Nein,H,65,Leuk,20221004154919
Thomas MATTER,CSPO,Non/Nein,H,56,Leuk,20221004154919
Kamy MAY,Le Centre,Oui/Ja,F,28,Entremont,20221004154919
Nicolas METTAN,Le Centre,Oui/Ja,H,61,St-Maurice,20221004154919
Fabienne MURMANN,Die Mitte Oberwallis,Non/Nein,F,41,Leuk,20221004154919
Jean-Daniel NANCHEN,LES VERTS,Oui/Ja,H,65,Sierre,20221004154919
Claude NANÇOZ,VLR,Oui/Ja,H,70,Conthey,20221004154919
Bernard OBERHOLZER,AC,Oui/Ja,H,77,Monthey,20221004154919
Edmond PERRUCHOUD,UDC,Non/Nein,H,75,Sierre,20221004154919
Bernard PIGNAT,VLR,Oui/Ja,H,69,Monthey,20221004154919
Géraldine POUGET-ZUFFEREY,Le Centre,Oui/Ja,F,32,Sierre,20221004154919
Emilie PRAZ,AC,Oui/Ja,F,36,Sion,20221004154919
Damien RABOUD,UDC,Non/Nein,H,36,Monthey,20221004154919
Pierre-Alain RAEMY,VLR,Oui/Ja,H,61,Sion,20221004154919
Célina RAMSAUER,AC,Oui/Ja,F,45,Sierre,20221004154919
Kurt REGOTZ,CSPO,Non/Nein,H,69,Brig,20221004154919
Jean-Pierre REY,VLR,Oui/Ja,H,59,Sierre,20221004154919
Caroline REYNARD,PS-GC,Oui/Ja,F,26,Sion,20221004154919
Janine REY-SIGGEN,PS-GC,Oui/Ja,F,62,Sierre,20221004154919
Jean-Yves RIAND,AC,Oui/Ja,H,66,Sion,20221004154919
Martine ROUILLER,AC,Oui/Ja,F,40,St-Maurice,20221004154919
Christine ROUX,Le Centre,Abst./Enth.,F,60,Sion,20221004154919
Felix RUPPEN,Die Mitte Oberwallis,Non/Nein,H,61,Brig,20221004154919
Gérard SALAMIN,Le Centre,Oui/Ja,H,59,Sierre,20221004154919
Mathieu SARRASIN,VLR,Oui/Ja,H,61,Entremont,20221004154919
Jean-Marc SAVIOZ,Le Centre,Non/Nein,H,52,Sierre,20221004154919
Pierre SCHERTENLEIB,PS-GC,Oui/Ja,H,69,Sion,20221004154919
Flavio SCHMID,CSPO,Non/Nein,H,37,Visp,20221004154919
Remo SCHNYDER,SVPO,Non/Nein,H,48,Brig,20221004154919
Raymonde SCHOCH,VLR,Oui/Ja,F,71,St-Maurice,20221004154919
Alain SCHÖNBETT,VLR,Oui/Ja,H,67,Monthey,20221004154919
Martin SCHÜRCH,Die Mitte Oberwallis,Non/Nein,H,50,Visp,20221004154919
Ruth STALDER,VLR,Oui/Ja,F,60,Sion,20221004154919
Bernard TROILLET,Le Centre,Oui/Ja,H,68,Martigny,20221004154919
Patrice TSCHOPP,Le Centre,Oui/Ja,H,70,Sion,20221004154919
Jean-Baptiste UDRESSY,UDC,Non/Nein,H,29,Monthey,20221004154919
Romain UDRY,VLR,Oui/Ja,H,30,Conthey,20221004154919
Grégoire VANNAY,Le Centre,Oui/Ja,H,52,Monthey,20221004154919
Georges VIONNET,LES VERTS,Oui/Ja,H,68,Monthey,20221004154919
Jenny VOEFFRAY,Le Centre,Oui/Ja,F,48,St-Maurice,20221004154919
Laurence VUAGNIAUX,LES VERTS,Oui/Ja,F,47,Sion,20221004154919
Côme VUILLE,VLR,Oui/Ja,H,35,Monthey,20221004154919
Rafael WELSCHEN,Die Mitte Oberwallis,Non/Nein,H,34,Brig,20221004154919
Leander WILLINER,CSPO,Non/Nein,H,69,Brig,20221004154919
Jean ZERMATTEN,AC,Oui/Ja,H,74,Sion,20221004154919
Rahel ZIMMERMANN,ZUK-VS,Oui/Ja,F,37,Visp,20221004154919
Fabian ZURBRIGGEN,SVPO,Non/Nein,H,48,Visp,20221004154919
Claudy BESSE,UDC,Aucun/Keine,H,58,Monthey,20221004154919
Jacques BLANC,AC,Aucun/Keine,H,68,Hérens,20221004154919
Gaël BOURGEOIS,PS-GC,Aucun/Keine,H,39,Martigny,20221004154919
Cilette CRETTON,AC,Aucun/Keine,F,77,Martigny,20221004154919
Corinne DUC BONVIN,PS-GC,Aucun/Keine,F,55,Sierre,20221004154919
Natascha FARQUET,VLR,Aucun/Keine,F,40,Martigny,20221004154919
Christelle HERITIER,VLR,Aucun/Keine,F,37,Sion,20221004154919
Frédéric PITTELOUD,Le Centre,Aucun/Keine,H,47,Hérens,20221004154919
François QUENNOZ,UDC,Aucun/Keine,H,29,Sion,20221004154919
Johan ROCHEL,AC,Aucun/Keine,H,38,Monthey,20221004154919
Gerhard SCHMID,ZUK-VS,Aucun/Keine,H,74,Östlich Raron,20221004154919
Fabien THETAZ,PS-GC,Aucun/Keine,H,36,Monthey,20221004154919
Joséphine WAEBER,Le Centre,Aucun/Keine,F,37,Sierre,20221004154919
Marie ZUCHUAT,Le Centre,Aucun/Keine,F,35,Sion,20221004154919
Danica ZURBRIGGEN LEHNER,CSPO,Aucun/Keine,F,42,Visp,20221004154919
