name,group,vote,Genre,Âge,District,affairVoteId
Matteo ABÄCHERLI,CVPO,Non/Nein,H,32,Visp,20200904103712
Claudia ALPIGER,ZUK-VS,Oui/Ja,F,31,Brig,20200904103712
Romano AMACKER,SVPO,Non/Nein,H,23,Westlich Raron,20200904103712
Maria ARNOLD-ESCHER,CVPO,Non/Nein,F,57,Brig,20200904103712
Peter BÄHLER,SVPO,Non/Nein,H,67,Goms,20200904103712
Gabrielle BARRAS,UDC,Non/Nein,F,57,Sion,20200904103712
Fabrice BENDER,VLR,Non/Nein,H,51,St-Maurice,20200904103712
Léonard BENDER,AC,Oui/Ja,H,52,Martigny,20200904103712
Philippe BENDER,VLR,Non/Nein,H,70,Martigny,20200904103712
Claudy BESSE,UDC,Non/Nein,H,56,Monthey,20200904103712
Vincent BOAND,UDC,Non/Nein,H,35,Sion,20200904103712
Jean BONNARD,AC,Oui/Ja,H,71,Sion,20200904103712
Alex BONVIN,UDC,Non/Nein,H,61,Sierre,20200904103712
Nicolas BONVIN,PDC,Non/Nein,H,31,Sierre,20200904103712
Sophie BORNET,PDC,Non/Nein,F,52,Conthey,20200904103712
Gaël BOURGEOIS,AdG,Non/Nein,H,37,Martigny,20200904103712
Hermann BRUNNER,CSPO,Non/Nein,H,66,Westlich Raron,20200904103712
Michael BURGENER,CVPO,Non/Nein,H,39,Visp,20200904103712
Paul BURGENER,CVPO,Non/Nein,H,67,Visp,20200904103712
Peter BURRI,ZUK-VS,Non/Nein,H,55,Visp,20200904103712
Mathieu CALOZ,VLR,Oui/Ja,H,27,Sierre,20200904103712
Chantal CARLEN,CVPO,Non/Nein,F,28,Goms,20200904103712
Florine CARRON,LES VERTS,Abst./Enth.,F,42,Martigny,20200904103712
Florence CARRON DARBELLAY,PDC,Non/Nein,F,47,Martigny,20200904103712
Patricia CASAYS,PDC,Non/Nein,F,73,Monthey,20200904103712
Nicolas CHABLAIS,VLR,Non/Nein,H,32,Monthey,20200904103712
Jean-Dominique CIPOLLA,UDC,Non/Nein,H,73,Martigny,20200904103712
Stéphane CLAVIEN,VLR,Oui/Ja,H,63,Sierre,20200904103712
Damien CLERC,PDC,Non/Nein,H,39,Conthey,20200904103712
Gabrielle CORNUT-ZUFFEREY,LES VERTS,Oui/Ja,F,59,Sierre,20200904103712
Adeline CRETTENAND,VLR,Abst./Enth.,F,26,Martigny,20200904103712
Narcisse CRETTENAND,VLR,Non/Nein,H,65,Martigny,20200904103712
Blaise CRETTOL,AC,Non/Nein,H,48,Sierre,20200904103712
Cilette CRETTON,AC,Oui/Ja,F,75,Martigny,20200904103712
Alina DARBELLAY,LES VERTS,Non/Nein,F,53,Sion,20200904103712
Pierre DARBELLAY,PDC,Non/Nein,H,32,Entremont,20200904103712
Olivier DERIVAZ,AdG,Non/Nein,H,56,Monthey,20200904103712
Ralph DESSIMOZ,PDC,Non/Nein,H,56,Conthey,20200904103712
Arnaud DUBOIS,VLR,Oui/Ja,H,35,Monthey,20200904103712
Alain DUBOSSON,UDC,Non/Nein,H,21,Monthey,20200904103712
Corinne DUC BONVIN,AdG,Non/Nein,F,53,Sierre,20200904103712
Sophie DUCREY,AC,Oui/Ja,F,25,Monthey,20200904103712
Marius DUMOULIN,PDC,Non/Nein,H,65,Sion,20200904103712
Jean-Marc DUPONT,AdG,Non/Nein,H,62,Martigny,20200904103712
Christian ESCHER,CSPO,Non/Nein,H,41,Brig,20200904103712
Florian EVEQUOZ,AC,Oui/Ja,H,39,Conthey,20200904103712
German EYER,ZUK-VS,Non/Nein,H,59,Brig,20200904103712
Florent FAVRE,PDC,Non/Nein,H,26,Conthey,20200904103712
Sandro FONTANA,PDC,Non/Nein,H,54,Monthey,20200904103712
Jérôme FORMAZ,UDC,Non/Nein,H,44,Entremont,20200904103712
Sabine FOURNIER,LES VERTS,Oui/Ja,F,45,St-Maurice,20200904103712
Damien FUMEAUX,UDC,Non/Nein,H,22,Conthey,20200904103712
Pascale FUMEAUX,AC,Oui/Ja,F,38,Conthey,20200904103712
Claudia GAILLARD MOREND,LES VERTS,Non/Nein,F,54,Hérens,20200904103712
Marc-Antoine GENOLET,UDC,Non/Nein,H,56,Hérens,20200904103712
François GENOUD,VLR,Non/Nein,H,68,Sierre,20200904103712
Géraldine GIANADDA,VLR,Oui/Ja,F,53,Martigny,20200904103712
Géraldine GRANGES-GUENOT,UDC,Non/Nein,F,45,Martigny,20200904103712
Vincent GÜNTHER,LES VERTS,Oui/Ja,H,51,Martigny,20200904103712
