name,group,vote,Genre,Âge,District,affairVoteId
Matteo ABÄCHERLI,CVPO,Oui/Ja,H,32,Visp,20200903112954
Claudia ALPIGER,ZUK-VS,Oui/Ja,F,31,Brig,20200903112954
Romano AMACKER,SVPO,Non/Nein,H,23,Westlich Raron,20200903112954
Maria ARNOLD-ESCHER,CVPO,Oui/Ja,F,57,Brig,20200903112954
Peter BÄHLER,SVPO,Non/Nein,H,67,Goms,20200903112954
Gabrielle BARRAS,UDC,Non/Nein,F,57,Sion,20200903112954
Fabrice BENDER,VLR,Oui/Ja,H,51,St-Maurice,20200903112954
Léonard BENDER,AC,Oui/Ja,H,52,Martigny,20200903112954
Philippe BENDER,VLR,Oui/Ja,H,70,Martigny,20200903112954
Claudy BESSE,UDC,Non/Nein,H,56,Monthey,20200903112954
Vincent BOAND,UDC,Non/Nein,H,35,Sion,20200903112954
Jean BONNARD,AC,Oui/Ja,H,71,Sion,20200903112954
Alex BONVIN,UDC,Non/Nein,H,61,Sierre,20200903112954
Nicolas BONVIN,PDC,Oui/Ja,H,31,Sierre,20200903112954
Sophie BORNET,PDC,Oui/Ja,F,52,Conthey,20200903112954
Gaël BOURGEOIS,AdG,Oui/Ja,H,37,Martigny,20200903112954
Hermann BRUNNER,CSPO,Oui/Ja,H,66,Westlich Raron,20200903112954
Michael BURGENER,CVPO,Oui/Ja,H,39,Visp,20200903112954
Paul BURGENER,CVPO,Oui/Ja,H,67,Visp,20200903112954
Peter BURRI,ZUK-VS,Non/Nein,H,55,Visp,20200903112954
Mathieu CALOZ,VLR,Oui/Ja,H,27,Sierre,20200903112954
Chantal CARLEN,CVPO,Oui/Ja,F,28,Goms,20200903112954
Florine CARRON,LES VERTS,Oui/Ja,F,42,Martigny,20200903112954
Florence CARRON DARBELLAY,PDC,Oui/Ja,F,47,Martigny,20200903112954
Patricia CASAYS,PDC,Oui/Ja,F,73,Monthey,20200903112954
Nicolas CHABLAIS,VLR,Oui/Ja,H,32,Monthey,20200903112954
Jean-Dominique CIPOLLA,UDC,Non/Nein,H,73,Martigny,20200903112954
Stéphane CLAVIEN,VLR,Oui/Ja,H,63,Sierre,20200903112954
Damien CLERC,PDC,Oui/Ja,H,39,Conthey,20200903112954
Gabrielle CORNUT-ZUFFEREY,LES VERTS,Oui/Ja,F,59,Sierre,20200903112954
Adeline CRETTENAND,VLR,Oui/Ja,F,26,Martigny,20200903112954
Narcisse CRETTENAND,VLR,Oui/Ja,H,65,Martigny,20200903112954
Blaise CRETTOL,AC,Oui/Ja,H,48,Sierre,20200903112954
Cilette CRETTON,AC,Oui/Ja,F,75,Martigny,20200903112954
Alina DARBELLAY,LES VERTS,Oui/Ja,F,53,Sion,20200903112954
Pierre DARBELLAY,PDC,Oui/Ja,H,32,Entremont,20200903112954
Olivier DERIVAZ,AdG,Oui/Ja,H,56,Monthey,20200903112954
Ralph DESSIMOZ,PDC,Oui/Ja,H,56,Conthey,20200903112954
Arnaud DUBOIS,VLR,Oui/Ja,H,35,Monthey,20200903112954
Alain DUBOSSON,UDC,Non/Nein,H,21,Monthey,20200903112954
Corinne DUC BONVIN,AdG,Oui/Ja,F,53,Sierre,20200903112954
Sophie DUCREY,AC,Oui/Ja,F,25,Monthey,20200903112954
Marius DUMOULIN,PDC,Oui/Ja,H,65,Sion,20200903112954
Christian ESCHER,CSPO,Oui/Ja,H,41,Brig,20200903112954
German EYER,ZUK-VS,Oui/Ja,H,59,Brig,20200903112954
