name,group,vote,Genre,Âge,District,affairVoteId
Matteo ABÄCHERLI,CVPO,Non/Nein,H,33,Visp,20211123101149
Claudia ALPIGER,ZUK-VS,Oui/Ja,F,32,Brig,20211123101149
Romano AMACKER,SVPO,Non/Nein,H,24,Westlich Raron,20211123101149
Maria ARNOLD-ESCHER,CVPO,Non/Nein,F,58,Brig,20211123101149
Peter BÄHLER,SVPO,Non/Nein,H,68,Goms,20211123101149
Gabrielle BARRAS,UDC,Non/Nein,F,58,Sion,20211123101149
Léonard BENDER,AC,Oui/Ja,H,54,Martigny,20211123101149
Philippe BENDER,VLR,Oui/Ja,H,71,Martigny,20211123101149
Claudy BESSE,UDC,Non/Nein,H,57,Monthey,20211123101149
Jacques BLANC,AC,Oui/Ja,H,67,Hérens,20211123101149
Jean BONNARD,AC,Oui/Ja,H,72,Sion,20211123101149
Alex BONVIN,UDC,Non/Nein,H,62,Sierre,20211123101149
Nicolas BONVIN,PDC,Non/Nein,H,32,Sierre,20211123101149
Sophie BORNET,PDC,Non/Nein,F,53,Conthey,20211123101149
Hermann BRUNNER,CSPO,Non/Nein,H,67,Westlich Raron,20211123101149
Michael BURGENER,CVPO,Non/Nein,H,40,Visp,20211123101149
Paul BURGENER,CVPO,Non/Nein,H,68,Visp,20211123101149
Peter BURRI,ZUK-VS,Non/Nein,H,56,Visp,20211123101149
Mathieu CALOZ,VLR,Abst./Enth.,H,28,Sierre,20211123101149
Florence CARRON DARBELLAY,PDC,Oui/Ja,F,48,Martigny,20211123101149
Patricia CASAYS,PDC,Oui/Ja,F,74,Monthey,20211123101149
Jean-Dominique CIPOLLA,UDC,Non/Nein,H,74,Martigny,20211123101149
Stéphane CLAVIEN,VLR,Oui/Ja,H,64,Sierre,20211123101149
Gabrielle CORNUT-ZUFFEREY,LES VERTS,Oui/Ja,F,60,Sierre,20211123101149
Adeline CRETTENAND,VLR,Abst./Enth.,F,27,Martigny,20211123101149
Narcisse CRETTENAND,VLR,Abst./Enth.,H,66,Martigny,20211123101149
Cilette CRETTON,AC,Oui/Ja,F,76,Martigny,20211123101149
Lucile CURDY,AdG,Oui/Ja,F,22,Conthey,20211123101149
Alina DARBELLAY,LES VERTS,Oui/Ja,F,54,Sion,20211123101149
Pierre DARBELLAY,PDC,Non/Nein,H,33,Entremont,20211123101149
Olivier DERIVAZ,AdG,Oui/Ja,H,57,Monthey,20211123101149
Ralph DESSIMOZ,PDC,Abst./Enth.,H,57,Conthey,20211123101149
Arnaud DUBOIS,VLR,Oui/Ja,H,36,Monthey,20211123101149
Corinne DUC BONVIN,AdG,Oui/Ja,F,54,Sierre,20211123101149
Sophie DUCREY,AC,Oui/Ja,F,26,Monthey,20211123101149
Marius DUMOULIN,PDC,Non/Nein,H,66,Sion,20211123101149
Jean-Marc DUPONT,AdG,Oui/Ja,H,63,Martigny,20211123101149
Christian ESCHER,CSPO,Non/Nein,H,42,Brig,20211123101149
Florian EVEQUOZ,AC,Oui/Ja,H,40,Conthey,20211123101149
German EYER,ZUK-VS,Oui/Ja,H,61,Brig,20211123101149
Natascha FARQUET,VLR,Oui/Ja,F,39,Martigny,20211123101149
Florent FAVRE,PDC,Non/Nein,H,27,Conthey,20211123101149
Mélanie FOLLONIER,VLR,Non/Nein,F,29,Hérens,20211123101149
Sandro FONTANA,PDC,Non/Nein,H,55,Monthey,20211123101149
Jérôme FORMAZ,UDC,Non/Nein,H,45,Entremont,20211123101149
Sabine FOURNIER,LES VERTS,Oui/Ja,F,46,St-Maurice,20211123101149
Damien FUMEAUX,UDC,Non/Nein,H,24,Conthey,20211123101149
Claudia GAILLARD MOREND,LES VERTS,Oui/Ja,F,55,Hérens,20211123101149
Marc-Antoine GENOLET,UDC,Non/Nein,H,57,Hérens,20211123101149
François GENOUD,VLR,Oui/Ja,H,69,Sierre,20211123101149
Géraldine GIANADDA,VLR,Oui/Ja,F,54,Martigny,20211123101149
Géraldine GRANGES-GUENOT,UDC,Non/Nein,F,46,Martigny,20211123101149
Vincent GÜNTHER,LES VERTS,Oui/Ja,H,52,Martigny,20211123101149
Monika HOLZEGGER,ZUK-VS,Oui/Ja,F,47,Brig,20211123101149
Lukas JÄGER,SVPO,Non/Nein,H,66,Leuk,20211123101149
Lukas KALBERMATTEN,CVPO,Oui/Ja,H,50,Westlich Raron,20211123101149
Dominik KNUBEL,CVPO,Oui/Ja,H,41,Westlich Raron,20211123101149
Michael KREUZER,SVPO,Non/Nein,H,32,Visp,20211123101149
Madeleine KUONEN-EGGO,ZUK-VS,Oui/Ja,F,62,Leuk,20211123101149
Alain LÉGER,PDC,Non/Nein,H,43,Martigny,20211123101149
Jean-François LOVEY,AC,Oui/Ja,H,67,Entremont,20211123101149
Damien LUISIER,PDC,Non/Nein,H,28,Martigny,20211123101149
Vincent LUYET,AC,Oui/Ja,H,44,Sion,20211123101149
Natacha MARET,PDC,Non/Nein,F,38,Entremont,20211123101149
Rainer MATHIER,CVPO,Non/Nein,H,64,Leuk,20211123101149
Thomas MATTER,CSPO,Non/Nein,H,55,Leuk,20211123101149
Kamy MAY,PDC,Non/Nein,F,27,Entremont,20211123101149
Nicolas METTAN,PDC,Non/Nein,H,60,St-Maurice,20211123101149
Fabienne MURMANN,CVPO,Oui/Ja,F,40,Leuk,20211123101149
Jean-Daniel NANCHEN,LES VERTS,Oui/Ja,H,64,Sierre,20211123101149
Claude NANÇOZ,VLR,Oui/Ja,H,69,Conthey,20211123101149
Edmond PERRUCHOUD,UDC,Abst./Enth.,H,74,Sierre,20211123101149
Frédéric PITTELOUD,PDC,Non/Nein,H,46,Hérens,20211123101149
Géraldine POUGET-ZUFFEREY,PDC,Non/Nein,F,31,Sierre,20211123101149
Emilie PRAZ,AC,Oui/Ja,F,35,Sion,20211123101149
François QUENNOZ,UDC,Non/Nein,H,28,Sion,20211123101149
Damien RABOUD,UDC,Non/Nein,H,35,Monthey,20211123101149
Pierre-Alain RAEMY,VLR,Oui/Ja,H,60,Sion,20211123101149
Célina RAMSAUER,AC,Oui/Ja,F,45,Sierre,20211123101149
Kurt REGOTZ,CSPO,Non/Nein,H,68,Brig,20211123101149
Jean-Pierre REY,VLR,Oui/Ja,H,59,Sierre,20211123101149
Caroline REYNARD,AdG,Oui/Ja,F,25,Sion,20211123101149
Janine REY-SIGGEN,AdG,Oui/Ja,F,61,Sierre,20211123101149
Johan ROCHEL,AC,Oui/Ja,H,38,Monthey,20211123101149
Yann RODUIT,PDC,Non/Nein,H,47,Sion,20211123101149
Martine ROUILLER,AC,Oui/Ja,F,39,St-Maurice,20211123101149
Léa ROUILLER DESSIMOZ,LES VERTS,Oui/Ja,F,21,Conthey,20211123101149
Christine ROUX,PDC,Non/Nein,F,59,Sion,20211123101149
Felix RUPPEN,CVPO,Non/Nein,H,60,Brig,20211123101149
Gérard SALAMIN,PDC,Non/Nein,H,58,Sierre,20211123101149
Mathieu SARRASIN,VLR,Oui/Ja,H,60,Entremont,20211123101149
Jean-Marc SAVIOZ,PDC,Non/Nein,H,51,Sierre,20211123101149
Pierre SCHERTENLEIB,AdG,Oui/Ja,H,68,Sion,20211123101149
Flavio SCHMID,CSPO,Non/Nein,H,36,Visp,20211123101149
Gerhard SCHMID,INDEP,Oui/Ja,H,73,Östlich Raron,20211123101149
Remo SCHNYDER,SVPO,Non/Nein,H,47,Brig,20211123101149
Raymonde SCHOCH,VLR,Oui/Ja,F,70,St-Maurice,20211123101149
Alain SCHÖNBETT,VLR,Oui/Ja,H,66,Monthey,20211123101149
Martin SCHÜRCH,CVPO,Non/Nein,H,49,Visp,20211123101149
Ruth STALDER,VLR,Oui/Ja,F,59,Sion,20211123101149
Fabien THETAZ,AdG,Oui/Ja,H,35,Monthey,20211123101149
Bernard TROILLET,PDC,Non/Nein,H,67,Martigny,20211123101149
Jean-Baptiste UDRESSY,UDC,Non/Nein,H,28,Monthey,20211123101149
Romain UDRY,VLR,Oui/Ja,H,29,Conthey,20211123101149
Grégoire VANNAY,PDC,Non/Nein,H,51,Monthey,20211123101149
Georges VIONNET,LES VERTS,Oui/Ja,H,68,Monthey,20211123101149
Jenny VOEFFRAY,PDC,Non/Nein,F,47,St-Maurice,20211123101149
Laurence VUAGNIAUX,LES VERTS,Oui/Ja,F,46,Sion,20211123101149
Côme VUILLE,VLR,Non/Nein,H,34,Monthey,20211123101149
Joséphine WAEBER,PDC,Non/Nein,F,37,Sierre,20211123101149
Rafael WELSCHEN,CVPO,Oui/Ja,H,33,Brig,20211123101149
Leander WILLINER,CSPO,Non/Nein,H,68,Brig,20211123101149
Jean ZERMATTEN,AC,Oui/Ja,H,73,Sion,20211123101149
Rahel ZIMMERMANN,ZUK-VS,Oui/Ja,F,36,Visp,20211123101149
Marie ZUCHUAT,PDC,Non/Nein,F,34,Sion,20211123101149
Fabian ZURBRIGGEN,SVPO,Non/Nein,H,47,Visp,20211123101149
Vincent BOAND,UDC,Aucun/Keine,H,36,Sion,20211123101149
Gaël BOURGEOIS,AdG,Aucun/Keine,H,38,Martigny,20211123101149
Chantal CARLEN,CVPO,Aucun/Keine,F,29,Goms,20211123101149
Florine CARRON,LES VERTS,Aucun/Keine,F,43,Martigny,20211123101149
Nicolas CHABLAIS,VLR,Aucun/Keine,H,33,Monthey,20211123101149
Damien CLERC,PDC,Aucun/Keine,H,40,Conthey,20211123101149
Blaise CRETTOL,AC,Aucun/Keine,H,49,Sierre,20211123101149
Alain DUBOSSON,UDC,Aucun/Keine,H,22,Monthey,20211123101149
