name,group,vote,Genre,Âge,District,affairVoteId
Matteo ABÄCHERLI,CVPO,Non/Nein,H,33,Visp,20211125161335
Claudia ALPIGER,ZUK-VS,Oui/Ja,F,32,Brig,20211125161335
Romano AMACKER,SVPO,Non/Nein,H,24,Westlich Raron,20211125161335
Peter BÄHLER,SVPO,Non/Nein,H,68,Goms,20211125161335
Gabrielle BARRAS,UDC,Non/Nein,F,58,Sion,20211125161335
Léonard BENDER,AC,Oui/Ja,H,54,Martigny,20211125161335
Philippe BENDER,VLR,Non/Nein,H,71,Martigny,20211125161335
Claudy BESSE,UDC,Non/Nein,H,57,Monthey,20211125161335
Jacques BLANC,AC,Oui/Ja,H,67,Hérens,20211125161335
Vincent BOAND,UDC,Oui/Ja,H,36,Sion,20211125161335
Jean BONNARD,AC,Oui/Ja,H,72,Sion,20211125161335
Nicolas BONVIN,PDC,Non/Nein,H,32,Sierre,20211125161335
Sophie BORNET,PDC,Non/Nein,F,53,Conthey,20211125161335
Gaël BOURGEOIS,AdG,Oui/Ja,H,38,Martigny,20211125161335
Hermann BRUNNER,CSPO,Non/Nein,H,67,Westlich Raron,20211125161335
Michael BURGENER,CVPO,Non/Nein,H,40,Visp,20211125161335
Paul BURGENER,CVPO,Non/Nein,H,68,Visp,20211125161335
Peter BURRI,ZUK-VS,Non/Nein,H,56,Visp,20211125161335
Mathieu CALOZ,VLR,Non/Nein,H,28,Sierre,20211125161335
Florence CARRON DARBELLAY,PDC,Oui/Ja,F,48,Martigny,20211125161335
Patricia CASAYS,PDC,Oui/Ja,F,74,Monthey,20211125161335
Jean-Dominique CIPOLLA,UDC,Non/Nein,H,74,Martigny,20211125161335
Stéphane CLAVIEN,VLR,Oui/Ja,H,64,Sierre,20211125161335
Gabrielle CORNUT-ZUFFEREY,LES VERTS,Oui/Ja,F,60,Sierre,20211125161335
Narcisse CRETTENAND,VLR,Non/Nein,H,66,Martigny,20211125161335
Blaise CRETTOL,AC,Oui/Ja,H,49,Sierre,20211125161335
Cilette CRETTON,AC,Oui/Ja,F,76,Martigny,20211125161335
Lucile CURDY,AdG,Oui/Ja,F,22,Conthey,20211125161335
Alina DARBELLAY,LES VERTS,Oui/Ja,F,54,Sion,20211125161335
Pierre DARBELLAY,PDC,Non/Nein,H,33,Entremont,20211125161335
Olivier DERIVAZ,AdG,Oui/Ja,H,57,Monthey,20211125161335
Ralph DESSIMOZ,PDC,Non/Nein,H,57,Conthey,20211125161335
Arnaud DUBOIS,VLR,Oui/Ja,H,36,Monthey,20211125161335
Corinne DUC BONVIN,AdG,Oui/Ja,F,54,Sierre,20211125161335
Sophie DUCREY,AC,Oui/Ja,F,26,Monthey,20211125161335
Marius DUMOULIN,PDC,Non/Nein,H,66,Sion,20211125161335
Jean-Marc DUPONT,AdG,Oui/Ja,H,63,Martigny,20211125161335
Christian ESCHER,CSPO,Non/Nein,H,42,Brig,20211125161335
Florian EVEQUOZ,AC,Oui/Ja,H,40,Conthey,20211125161335
German EYER,ZUK-VS,Oui/Ja,H,61,Brig,20211125161335
Natascha FARQUET,VLR,Abst./Enth.,F,39,Martigny,20211125161335
Florent FAVRE,PDC,Non/Nein,H,27,Conthey,20211125161335
Mélanie FOLLONIER,VLR,Non/Nein,F,29,Hérens,20211125161335
Sandro FONTANA,PDC,Non/Nein,H,55,Monthey,20211125161335
Jérôme FORMAZ,UDC,Abst./Enth.,H,45,Entremont,20211125161335
Sabine FOURNIER,LES VERTS,Oui/Ja,F,46,St-Maurice,20211125161335
Damien FUMEAUX,UDC,Non/Nein,H,24,Conthey,20211125161335
Pascale FUMEAUX,AC,Oui/Ja,F,39,Conthey,20211125161335
Claudia GAILLARD MOREND,LES VERTS,Oui/Ja,F,55,Hérens,20211125161335
Marc-Antoine GENOLET,UDC,Non/Nein,H,57,Hérens,20211125161335
François GENOUD,VLR,Oui/Ja,H,69,Sierre,20211125161335
Vincent GÜNTHER,LES VERTS,Oui/Ja,H,52,Martigny,20211125161335
Ida HÄFLIGER,CSPO,Non/Nein,F,64,Visp,20211125161335
Monika HOLZEGGER,ZUK-VS,Non/Nein,F,47,Brig,20211125161335
Lukas KALBERMATTEN,CVPO,Non/Nein,H,50,Westlich Raron,20211125161335
Dominik KNUBEL,CVPO,Non/Nein,H,41,Westlich Raron,20211125161335
Michael KREUZER,SVPO,Non/Nein,H,32,Visp,20211125161335
Ralph KUMMER,SVPO,Non/Nein,H,43,Brig,20211125161335
Madeleine KUONEN-EGGO,ZUK-VS,Oui/Ja,F,62,Leuk,20211125161335
Alain LÉGER,PDC,Non/Nein,H,43,Martigny,20211125161335
Jean-François LOVEY,AC,Oui/Ja,H,67,Entremont,20211125161335
Damien LUISIER,PDC,Non/Nein,H,28,Martigny,20211125161335
Vincent LUYET,AC,Oui/Ja,H,44,Sion,20211125161335
Natacha MARET,PDC,Non/Nein,F,38,Entremont,20211125161335
Rainer MATHIER,CVPO,Non/Nein,H,64,Leuk,20211125161335
