name,group,vote,Genre,Âge,District,affairVoteId
Matteo ABÄCHERLI,CVPO,Non/Nein,H,33,Visp,20211021121153
Claudia ALPIGER,ZUK-VS,Oui/Ja,F,32,Brig,20211021121153
Romano AMACKER,SVPO,Non/Nein,H,24,Westlich Raron,20211021121153
Maria ARNOLD-ESCHER,CVPO,Non/Nein,F,58,Brig,20211021121153
Peter BÄHLER,SVPO,Non/Nein,H,68,Goms,20211021121153
Léonard BENDER,AC,Oui/Ja,H,54,Martigny,20211021121153
Philippe BENDER,VLR,Oui/Ja,H,71,Martigny,20211021121153
Claudy BESSE,UDC,Non/Nein,H,57,Monthey,20211021121153
Jacques BLANC,AC,Oui/Ja,H,67,Hérens,20211021121153
Vincent BOAND,UDC,Non/Nein,H,36,Sion,20211021121153
Jean BONNARD,AC,Oui/Ja,H,72,Sion,20211021121153
Alex BONVIN,UDC,Non/Nein,H,62,Sierre,20211021121153
Nicolas BONVIN,PDC,Abst./Enth.,H,32,Sierre,20211021121153
Sophie BORNET,PDC,Non/Nein,F,53,Conthey,20211021121153
Gaël BOURGEOIS,AdG,Oui/Ja,H,38,Martigny,20211021121153
Hermann BRUNNER,CSPO,Oui/Ja,H,67,Westlich Raron,20211021121153
Michael BURGENER,CVPO,Non/Nein,H,40,Visp,20211021121153
Peter BURRI,ZUK-VS,Oui/Ja,H,56,Visp,20211021121153
Mathieu CALOZ,VLR,Oui/Ja,H,28,Sierre,20211021121153
Florine CARRON,LES VERTS,Oui/Ja,F,43,Martigny,20211021121153
Florence CARRON DARBELLAY,PDC,Oui/Ja,F,48,Martigny,20211021121153
Patricia CASAYS,PDC,Non/Nein,F,74,Monthey,20211021121153
Nicolas CHABLAIS,VLR,Oui/Ja,H,33,Monthey,20211021121153
Jean-Dominique CIPOLLA,UDC,Non/Nein,H,74,Martigny,20211021121153
Stéphane CLAVIEN,VLR,Oui/Ja,H,64,Sierre,20211021121153
Gabrielle CORNUT-ZUFFEREY,LES VERTS,Oui/Ja,F,60,Sierre,20211021121153
Adeline CRETTENAND,VLR,Non/Nein,F,27,Martigny,20211021121153
Narcisse CRETTENAND,VLR,Non/Nein,H,66,Martigny,20211021121153
Blaise CRETTOL,AC,Oui/Ja,H,49,Sierre,20211021121153
Cilette CRETTON,AC,Oui/Ja,F,76,Martigny,20211021121153
Lucile CURDY,AdG,Oui/Ja,F,22,Conthey,20211021121153
Pierre DARBELLAY,PDC,Non/Nein,H,33,Entremont,20211021121153
Olivier DERIVAZ,AdG,Oui/Ja,H,57,Monthey,20211021121153
Ralph DESSIMOZ,PDC,Oui/Ja,H,57,Conthey,20211021121153
Arnaud DUBOIS,VLR,Oui/Ja,H,36,Monthey,20211021121153
Alain DUBOSSON,UDC,Non/Nein,H,22,Monthey,20211021121153
Corinne DUC BONVIN,AdG,Oui/Ja,F,54,Sierre,20211021121153
Sophie DUCREY,AC,Oui/Ja,F,26,Monthey,20211021121153
Marius DUMOULIN,PDC,Non/Nein,H,66,Sion,20211021121153
Jean-Marc DUPONT,AdG,Oui/Ja,H,63,Martigny,20211021121153
Christian ESCHER,CSPO,Oui/Ja,H,42,Brig,20211021121153
Florian EVEQUOZ,AC,Oui/Ja,H,40,Conthey,20211021121153
German EYER,ZUK-VS,Oui/Ja,H,61,Brig,20211021121153
Natascha FARQUET,VLR,Abst./Enth.,F,39,Martigny,20211021121153
Mélanie FOLLONIER,VLR,Abst./Enth.,F,29,Hérens,20211021121153
Sandro FONTANA,PDC,Non/Nein,H,55,Monthey,20211021121153
Jérôme FORMAZ,UDC,Non/Nein,H,45,Entremont,20211021121153
Sabine FOURNIER,LES VERTS,Oui/Ja,F,46,St-Maurice,20211021121153
Damien FUMEAUX,UDC,Non/Nein,H,24,Conthey,20211021121153
Claudia GAILLARD MOREND,LES VERTS,Oui/Ja,F,55,Hérens,20211021121153
Marc-Antoine GENOLET,UDC,Non/Nein,H,57,Hérens,20211021121153
François GENOUD,VLR,Oui/Ja,H,69,Sierre,20211021121153
Géraldine GIANADDA,VLR,Oui/Ja,F,54,Martigny,20211021121153
Géraldine GRANGES-GUENOT,UDC,Non/Nein,F,46,Martigny,20211021121153
Vincent GÜNTHER,LES VERTS,Oui/Ja,H,52,Martigny,20211021121153
Ida HÄFLIGER,CSPO,Oui/Ja,F,64,Visp,20211021121153
Christelle HERITIER,VLR,Abst./Enth.,F,36,Sion,20211021121153
Monika HOLZEGGER,ZUK-VS,Oui/Ja,F,47,Brig,20211021121153
Lukas JÄGER,SVPO,Non/Nein,H,66,Leuk,20211021121153
Dominik KNUBEL,CVPO,Oui/Ja,H,41,Westlich Raron,20211021121153
Michael KREUZER,SVPO,Non/Nein,H,32,Visp,20211021121153
Ralph KUMMER,SVPO,Non/Nein,H,43,Brig,20211021121153
Madeleine KUONEN-EGGO,ZUK-VS,Oui/Ja,F,62,Leuk,20211021121153
Alain LÉGER,PDC,Non/Nein,H,43,Martigny,20211021121153
Jean-François LOVEY,AC,Oui/Ja,H,67,Entremont,20211021121153
Damien LUISIER,PDC,Non/Nein,H,28,Martigny,20211021121153
Vincent LUYET,AC,Oui/Ja,H,44,Sion,20211021121153
Natacha MARET,PDC,Non/Nein,F,38,Entremont,20211021121153
Rainer MATHIER,CVPO,Non/Nein,H,64,Leuk,20211021121153
Thomas MATTER,CSPO,Oui/Ja,H,55,Leuk,20211021121153
Kamy MAY,PDC,Non/Nein,F,27,Entremont,20211021121153
Nicolas METTAN,PDC,Oui/Ja,H,60,St-Maurice,20211021121153
Fabienne MURMANN,CVPO,Non/Nein,F,40,Leuk,20211021121153
Jean-Daniel NANCHEN,LES VERTS,Oui/Ja,H,64,Sierre,20211021121153
Claude NANÇOZ,VLR,Oui/Ja,H,69,Conthey,20211021121153
Edmond PERRUCHOUD,UDC,Non/Nein,H,74,Sierre,20211021121153
Frédéric PITTELOUD,PDC,Abst./Enth.,H,46,Hérens,20211021121153
Géraldine POUGET-ZUFFEREY,PDC,Non/Nein,F,31,Sierre,20211021121153
Emilie PRAZ,AC,Oui/Ja,F,35,Sion,20211021121153
François QUENNOZ,UDC,Non/Nein,H,28,Sion,20211021121153
Damien RABOUD,UDC,Non/Nein,H,35,Monthey,20211021121153
Pierre-Alain RAEMY,VLR,Oui/Ja,H,60,Sion,20211021121153
Célina RAMSAUER,AC,Oui/Ja,F,45,Sierre,20211021121153
Kurt REGOTZ,CSPO,Oui/Ja,H,68,Brig,20211021121153
Jean-Pierre REY,VLR,Oui/Ja,H,59,Sierre,20211021121153
Caroline REYNARD,AdG,Oui/Ja,F,25,Sion,20211021121153
Janine REY-SIGGEN,AdG,Oui/Ja,F,61,Sierre,20211021121153
Johan ROCHEL,AC,Oui/Ja,H,38,Monthey,20211021121153
Yann RODUIT,PDC,Non/Nein,H,47,Sion,20211021121153
Martine ROUILLER,AC,Oui/Ja,F,39,St-Maurice,20211021121153
Léa ROUILLER DESSIMOZ,LES VERTS,Oui/Ja,F,21,Conthey,20211021121153
Christine ROUX,PDC,Non/Nein,F,59,Sion,20211021121153
Felix RUPPEN,CVPO,Non/Nein,H,60,Brig,20211021121153
Gérard SALAMIN,PDC,Non/Nein,H,58,Sierre,20211021121153
Jean-Marc SAVIOZ,PDC,Non/Nein,H,51,Sierre,20211021121153
Pierre SCHERTENLEIB,AdG,Oui/Ja,H,68,Sion,20211021121153
Gerhard SCHMID,INDEP,Oui/Ja,H,73,Östlich Raron,20211021121153
Raymonde SCHOCH,VLR,Oui/Ja,F,70,St-Maurice,20211021121153
Martin SCHÜRCH,CVPO,Non/Nein,H,49,Visp,20211021121153
Ruth STALDER,VLR,Oui/Ja,F,59,Sion,20211021121153
Fabien THETAZ,AdG,Oui/Ja,H,35,Monthey,20211021121153
Bernard TROILLET,PDC,Oui/Ja,H,67,Martigny,20211021121153
Jean-Baptiste UDRESSY,UDC,Non/Nein,H,28,Monthey,20211021121153
Romain UDRY,VLR,Non/Nein,H,29,Conthey,20211021121153
Grégoire VANNAY,PDC,Oui/Ja,H,51,Monthey,20211021121153
Georges VIONNET,LES VERTS,Oui/Ja,H,68,Monthey,20211021121153
Laurence VUAGNIAUX,LES VERTS,Oui/Ja,F,46,Sion,20211021121153
Côme VUILLE,VLR,Oui/Ja,H,34,Monthey,20211021121153
Joséphine WAEBER,PDC,Non/Nein,F,37,Sierre,20211021121153
Rafael WELSCHEN,CVPO,Non/Nein,H,33,Brig,20211021121153
Leander WILLINER,CSPO,Oui/Ja,H,68,Brig,20211021121153
Jean ZERMATTEN,AC,Oui/Ja,H,73,Sion,20211021121153
Rahel ZIMMERMANN,ZUK-VS,Oui/Ja,F,36,Visp,20211021121153
Marie ZUCHUAT,PDC,Non/Nein,F,34,Sion,20211021121153
Fabian ZURBRIGGEN,SVPO,Non/Nein,H,47,Visp,20211021121153
Danica ZURBRIGGEN LEHNER,CSPO,Oui/Ja,F,41,Visp,20211021121153
Gabrielle BARRAS,UDC,Aucun/Keine,F,58,Sion,20211021121153
Paul BURGENER,CVPO,Aucun/Keine,H,68,Visp,20211021121153
Chantal CARLEN,CVPO,Aucun/Keine,F,29,Goms,20211021121153
Damien CLERC,PDC,Aucun/Keine,H,40,Conthey,20211021121153
Alina DARBELLAY,LES VERTS,Aucun/Keine,F,54,Sion,20211021121153
Florent FAVRE,PDC,Aucun/Keine,H,27,Conthey,20211021121153
Pascale FUMEAUX,AC,Aucun/Keine,F,39,Conthey,20211021121153
Lukas KALBERMATTEN,CVPO,Aucun/Keine,H,50,Westlich Raron,20211021121153
Bernard OBERHOLZER,AC,Aucun/Keine,H,76,Monthey,20211021121153
Mathieu SARRASIN,VLR,Aucun/Keine,H,60,Entremont,20211021121153
Flavio SCHMID,CSPO,Aucun/Keine,H,36,Visp,20211021121153
Remo SCHNYDER,SVPO,Aucun/Keine,H,47,Brig,20211021121153
Alain SCHÖNBETT,VLR,Aucun/Keine,H,66,Monthey,20211021121153
Jenny VOEFFRAY,PDC,Aucun/Keine,F,47,St-Maurice,20211021121153
