name,group,vote,Genre,Âge,District,affairVoteId
Matteo ABÄCHERLI,Die Mitte Oberwallis,Non/Nein,H,34,Visp,20220922150119
Claudia ALPIGER,ZUK-VS,Oui/Ja,F,33,Brig,20220922150119
Romano AMACKER,SVPO,Non/Nein,H,25,Westlich Raron,20220922150119
Maria ARNOLD-ESCHER,Die Mitte Oberwallis,Non/Nein,F,59,Brig,20220922150119
Peter BÄHLER,SVPO,Non/Nein,H,69,Goms,20220922150119
Gabrielle BARRAS,UDC,Non/Nein,F,59,Sion,20220922150119
Léonard BENDER,AC,Oui/Ja,H,54,Martigny,20220922150119
Philippe BENDER,VLR,Oui/Ja,H,72,Martigny,20220922150119
Claudy BESSE,UDC,Non/Nein,H,58,Monthey,20220922150119
Jacques BLANC,AC,Oui/Ja,H,68,Hérens,20220922150119
Vincent BOAND,UDC,Non/Nein,H,37,Sion,20220922150119
Alex BONVIN,UDC,Non/Nein,H,63,Sierre,20220922150119
Sophie BORNET,Le Centre,Abst./Enth.,F,54,Conthey,20220922150119
Hermann BRUNNER,CSPO,Oui/Ja,H,68,Westlich Raron,20220922150119
Michael BURGENER,Die Mitte Oberwallis,Oui/Ja,H,41,Visp,20220922150119
Peter BURRI,ZUK-VS,Non/Nein,H,57,Visp,20220922150119
Mathieu CALOZ,VLR,Oui/Ja,H,29,Sierre,20220922150119
Chantal CARLEN,Die Mitte Oberwallis,Oui/Ja,F,30,Goms,20220922150119
Florine CARRON,LES VERTS,Oui/Ja,F,44,Martigny,20220922150119
Florence CARRON DARBELLAY,Le Centre,Oui/Ja,F,49,Martigny,20220922150119
Patricia CASAYS,Le Centre,Oui/Ja,F,75,Monthey,20220922150119
Jean-Dominique CIPOLLA,UDC,Non/Nein,H,75,Martigny,20220922150119
Stéphane CLAVIEN,VLR,Oui/Ja,H,65,Sierre,20220922150119
Damien CLERC,Le Centre,Non/Nein,H,41,Conthey,20220922150119
Gabrielle CORNUT-ZUFFEREY,LES VERTS,Oui/Ja,F,61,Sierre,20220922150119
Adeline CRETTENAND,VLR,Abst./Enth.,F,28,Martigny,20220922150119
Narcisse CRETTENAND,VLR,Non/Nein,H,67,Martigny,20220922150119
