name,group,vote,Genre,Âge,District,affairVoteId
Matteo ABÄCHERLI,CVPO,Non/Nein,H,33,Visp,20211019101815
Claudia ALPIGER,ZUK-VS,Oui/Ja,F,32,Brig,20211019101815
Romano AMACKER,SVPO,Non/Nein,H,24,Westlich Raron,20211019101815
Maria ARNOLD-ESCHER,CVPO,Non/Nein,F,58,Brig,20211019101815
Peter BÄHLER,SVPO,Non/Nein,H,68,Goms,20211019101815
Gabrielle BARRAS,UDC,Non/Nein,F,58,Sion,20211019101815
Léonard BENDER,AC,Oui/Ja,H,54,Martigny,20211019101815
Philippe BENDER,VLR,Non/Nein,H,71,Martigny,20211019101815
Claudy BESSE,UDC,Non/Nein,H,57,Monthey,20211019101815
Vincent BOAND,UDC,Non/Nein,H,36,Sion,20211019101815
Jean BONNARD,AC,Oui/Ja,H,72,Sion,20211019101815
Alex BONVIN,UDC,Non/Nein,H,62,Sierre,20211019101815
Nicolas BONVIN,PDC,Oui/Ja,H,32,Sierre,20211019101815
Sophie BORNET,PDC,Non/Nein,F,53,Conthey,20211019101815
Hermann BRUNNER,CSPO,Oui/Ja,H,67,Westlich Raron,20211019101815
Michael BURGENER,CVPO,Non/Nein,H,40,Visp,20211019101815
Peter BURRI,ZUK-VS,Non/Nein,H,56,Visp,20211019101815
Mathieu CALOZ,VLR,Abst./Enth.,H,28,Sierre,20211019101815
Florine CARRON,LES VERTS,Oui/Ja,F,43,Martigny,20211019101815
Florence CARRON DARBELLAY,PDC,Non/Nein,F,48,Martigny,20211019101815
Nicolas CHABLAIS,VLR,Non/Nein,H,33,Monthey,20211019101815
Jean-Dominique CIPOLLA,UDC,Non/Nein,H,74,Martigny,20211019101815
Stéphane CLAVIEN,VLR,Oui/Ja,H,64,Sierre,20211019101815
Gabrielle CORNUT-ZUFFEREY,LES VERTS,Oui/Ja,F,60,Sierre,20211019101815
Adeline CRETTENAND,VLR,Non/Nein,F,27,Martigny,20211019101815
Narcisse CRETTENAND,VLR,Non/Nein,H,66,Martigny,20211019101815
Blaise CRETTOL,AC,Oui/Ja,H,49,Sierre,20211019101815
Cilette CRETTON,AC,Oui/Ja,F,76,Martigny,20211019101815
Lucile CURDY,AdG,Oui/Ja,F,22,Conthey,20211019101815
Pierre DARBELLAY,PDC,Non/Nein,H,33,Entremont,20211019101815
Olivier DERIVAZ,AdG,Oui/Ja,H,57,Monthey,20211019101815
Ralph DESSIMOZ,PDC,Non/Nein,H,57,Conthey,20211019101815
Arnaud DUBOIS,VLR,Oui/Ja,H,36,Monthey,20211019101815
Alain DUBOSSON,UDC,Non/Nein,H,22,Monthey,20211019101815
Corinne DUC BONVIN,AdG,Oui/Ja,F,54,Sierre,20211019101815
