name,group,vote,Genre,Âge,District,affairVoteId
Matteo ABÄCHERLI,Die Mitte Oberwallis,Oui/Ja,H,34,Visp,20220920110431
Claudia ALPIGER,ZUK-VS,Non/Nein,F,33,Brig,20220920110431
Romano AMACKER,SVPO,Oui/Ja,H,25,Westlich Raron,20220920110431
Maria ARNOLD-ESCHER,Die Mitte Oberwallis,Oui/Ja,F,59,Brig,20220920110431
Peter BÄHLER,SVPO,Oui/Ja,H,69,Goms,20220920110431
Gabrielle BARRAS,UDC,Oui/Ja,F,59,Sion,20220920110431
Léonard BENDER,AC,Non/Nein,H,54,Martigny,20220920110431
Philippe BENDER,VLR,Non/Nein,H,72,Martigny,20220920110431
Claudy BESSE,UDC,Non/Nein,H,58,Monthey,20220920110431
Jacques BLANC,AC,Non/Nein,H,68,Hérens,20220920110431
Vincent BOAND,UDC,Non/Nein,H,37,Sion,20220920110431
Alex BONVIN,UDC,Oui/Ja,H,63,Sierre,20220920110431
Nicolas BONVIN,Le Centre,Non/Nein,H,33,Sierre,20220920110431
Sophie BORNET,Le Centre,Non/Nein,F,54,Conthey,20220920110431
Gaël BOURGEOIS,PS-GC,Non/Nein,H,39,Martigny,20220920110431
Hermann BRUNNER,CSPO,Oui/Ja,H,68,Westlich Raron,20220920110431
Michael BURGENER,Die Mitte Oberwallis,Oui/Ja,H,41,Visp,20220920110431
Paul BURGENER,Die Mitte Oberwallis,Oui/Ja,H,69,Visp,20220920110431
Peter BURRI,ZUK-VS,Oui/Ja,H,57,Visp,20220920110431
Mathieu CALOZ,VLR,Non/Nein,H,29,Sierre,20220920110431
Chantal CARLEN,Die Mitte Oberwallis,Oui/Ja,F,30,Goms,20220920110431
Florence CARRON DARBELLAY,Le Centre,Non/Nein,F,49,Martigny,20220920110431
Patricia CASAYS,Le Centre,Non/Nein,F,75,Monthey,20220920110431
Jean-Dominique CIPOLLA,UDC,Oui/Ja,H,75,Martigny,20220920110431
Stéphane CLAVIEN,VLR,Non/Nein,H,65,Sierre,20220920110431
Damien CLERC,Le Centre,Non/Nein,H,41,Conthey,20220920110431
Gabrielle CORNUT-ZUFFEREY,LES VERTS,Non/Nein,F,61,Sierre,20220920110431
Adeline CRETTENAND,VLR,Non/Nein,F,28,Martigny,20220920110431
Narcisse CRETTENAND,VLR,Non/Nein,H,67,Martigny,20220920110431
Blaise CRETTOL,AC,Non/Nein,H,50,Sierre,20220920110431
Cilette CRETTON,AC,Non/Nein,F,77,Martigny,20220920110431
Lucile CURDY,PS-GC,Non/Nein,F,23,Conthey,20220920110431
Alina DARBELLAY,LES VERTS,Non/Nein,F,55,Sion,20220920110431
Pierre DARBELLAY,Le Centre,Non/Nein,H,34,Entremont,20220920110431
Olivier DERIVAZ,PS-GC,Non/Nein,H,58,Monthey,20220920110431
Eric DESSIMOZ,LES VERTS,Non/Nein,H,57,Conthey,20220920110431
Arnaud DUBOIS,VLR,Non/Nein,H,37,Monthey,20220920110431
Corinne DUC BONVIN,PS-GC,Non/Nein,F,55,Sierre,20220920110431
Sophie DUCREY,AC,Non/Nein,F,27,Monthey,20220920110431
Marius DUMOULIN,Le Centre,Non/Nein,H,67,Sion,20220920110431
Jean-Marc DUPONT,PS-GC,Non/Nein,H,64,Martigny,20220920110431
Christian ESCHER,CSPO,Oui/Ja,H,43,Brig,20220920110431
Florian EVEQUOZ,AC,Non/Nein,H,41,Conthey,20220920110431
German EYER,ZUK-VS,Non/Nein,H,61,Brig,20220920110431
Natascha FARQUET,VLR,Non/Nein,F,40,Martigny,20220920110431
Florent FAVRE,Le Centre,Non/Nein,H,28,Conthey,20220920110431
Mélanie FOLLONIER,VLR,Non/Nein,F,30,Hérens,20220920110431
Sandro FONTANA,Le Centre,Non/Nein,H,56,Monthey,20220920110431
Jérôme FORMAZ,UDC,Abst./Enth.,H,46,Entremont,20220920110431
Sabine FOURNIER,LES VERTS,Non/Nein,F,47,St-Maurice,20220920110431
Damien FUMEAUX,UDC,Oui/Ja,H,24,Conthey,20220920110431
Pascale FUMEAUX,AC,Non/Nein,F,40,Conthey,20220920110431
Sandro FUX,SVPO,Oui/Ja,H,34,Brig,20220920110431
Claudia GAILLARD MOREND,LES VERTS,Non/Nein,F,56,Hérens,20220920110431
Marc-Antoine GENOLET,UDC,Non/Nein,H,58,Hérens,20220920110431
François GENOUD,VLR,Non/Nein,H,70,Sierre,20220920110431
Géraldine GIANADDA,VLR,Non/Nein,F,55,Martigny,20220920110431
Anne-Marie GRAND,Le Centre,Non/Nein,F,50,Conthey,20220920110431
Vincent GÜNTHER,LES VERTS,Non/Nein,H,53,Martigny,20220920110431
Ida HÄFLIGER,CSPO,Oui/Ja,F,65,Visp,20220920110431
Christelle HERITIER,VLR,Oui/Ja,F,37,Sion,20220920110431
Monika HOLZEGGER,ZUK-VS,Non/Nein,F,48,Brig,20220920110431
Lukas JÄGER,SVPO,Oui/Ja,H,67,Leuk,20220920110431
Lukas KALBERMATTEN,Die Mitte Oberwallis,Oui/Ja,H,51,Westlich Raron,20220920110431
Dominik KNUBEL,Die Mitte Oberwallis,Oui/Ja,H,42,Westlich Raron,20220920110431
Michael KREUZER,SVPO,Oui/Ja,H,33,Visp,20220920110431
Madeleine KUONEN-EGGO,ZUK-VS,Non/Nein,F,63,Leuk,20220920110431
Alain LÉGER,Le Centre,Non/Nein,H,44,Martigny,20220920110431
Jean-François LOVEY,AC,Non/Nein,H,67,Entremont,20220920110431
Damien LUISIER,Le Centre,Non/Nein,H,29,Martigny,20220920110431
Vincent LUYET,AC,Non/Nein,H,45,Sion,20220920110431
Natacha MARET,Le Centre,Oui/Ja,F,39,Entremont,20220920110431
Thomas MATTER,CSPO,Oui/Ja,H,56,Leuk,20220920110431
Kamy MAY,Le Centre,Non/Nein,F,28,Entremont,20220920110431
Fabienne MURMANN,Die Mitte Oberwallis,Oui/Ja,F,41,Leuk,20220920110431
Jean-Daniel NANCHEN,LES VERTS,Non/Nein,H,65,Sierre,20220920110431
Claude NANÇOZ,VLR,Non/Nein,H,70,Conthey,20220920110431
Bernard OBERHOLZER,AC,Non/Nein,H,77,Monthey,20220920110431
Edmond PERRUCHOUD,UDC,Non/Nein,H,75,Sierre,20220920110431
Bernard PIGNAT,VLR,Non/Nein,H,69,Monthey,20220920110431
Frédéric PITTELOUD,Le Centre,Non/Nein,H,47,Hérens,20220920110431
Géraldine POUGET-ZUFFEREY,Le Centre,Non/Nein,F,32,Sierre,20220920110431
Emilie PRAZ,AC,Non/Nein,F,36,Sion,20220920110431
Damien RABOUD,UDC,Non/Nein,H,36,Monthey,20220920110431
Pierre-Alain RAEMY,VLR,Non/Nein,H,61,Sion,20220920110431
Célina RAMSAUER,AC,Non/Nein,F,45,Sierre,20220920110431
Jean-Pierre REY,VLR,Non/Nein,H,59,Sierre,20220920110431
Caroline REYNARD,PS-GC,Non/Nein,F,26,Sion,20220920110431
Janine REY-SIGGEN,PS-GC,Non/Nein,F,62,Sierre,20220920110431
Jean-Yves RIAND,AC,Non/Nein,F,66,Sion,20220920110431
Johan ROCHEL,AC,Non/Nein,H,38,Monthey,20220920110431
Martine ROUILLER,AC,Non/Nein,F,40,St-Maurice,20220920110431
Christine ROUX,Le Centre,Abst./Enth.,F,60,Sion,20220920110431
Felix RUPPEN,Die Mitte Oberwallis,Oui/Ja,H,61,Brig,20220920110431
Gérard SALAMIN,Le Centre,Non/Nein,H,59,Sierre,20220920110431
Mathieu SARRASIN,VLR,Non/Nein,H,61,Entremont,20220920110431
Jean-Marc SAVIOZ,Le Centre,Non/Nein,H,52,Sierre,20220920110431
Pierre SCHERTENLEIB,PS-GC,Non/Nein,H,69,Sion,20220920110431
Flavio SCHMID,CSPO,Oui/Ja,H,37,Visp,20220920110431
Gerhard SCHMID,ZUK-VS,Non/Nein,H,74,Östlich Raron,20220920110431
Remo SCHNYDER,SVPO,Oui/Ja,H,48,Brig,20220920110431
Raymonde SCHOCH,VLR,Non/Nein,F,71,St-Maurice,20220920110431
Alain SCHÖNBETT,VLR,Non/Nein,H,67,Monthey,20220920110431
Martin SCHÜRCH,Die Mitte Oberwallis,Oui/Ja,H,50,Visp,20220920110431
Ruth STALDER,VLR,Non/Nein,F,60,Sion,20220920110431
Fabien THETAZ,PS-GC,Non/Nein,H,36,Monthey,20220920110431
Bernard TROILLET,Le Centre,Non/Nein,H,68,Martigny,20220920110431
Patrice TSCHOPP,Le Centre,Non/Nein,H,70,Sion,20220920110431
Jean-Baptiste UDRESSY,UDC,Non/Nein,H,29,Monthey,20220920110431
Romain UDRY,VLR,Non/Nein,H,30,Conthey,20220920110431
Grégoire VANNAY,Le Centre,Non/Nein,H,52,Monthey,20220920110431
Georges VIONNET,LES VERTS,Non/Nein,H,68,Monthey,20220920110431
Jenny VOEFFRAY,Le Centre,Non/Nein,F,48,St-Maurice,20220920110431
Laurence VUAGNIAUX,LES VERTS,Non/Nein,F,47,Sion,20220920110431
Côme VUILLE,VLR,Non/Nein,H,35,Monthey,20220920110431
Joséphine WAEBER,Le Centre,Non/Nein,F,37,Sierre,20220920110431
Rafael WELSCHEN,Die Mitte Oberwallis,Oui/Ja,H,34,Brig,20220920110431
Leander WILLINER,CSPO,Oui/Ja,H,69,Brig,20220920110431
Jean ZERMATTEN,AC,Non/Nein,H,74,Sion,20220920110431
Rahel ZIMMERMANN,ZUK-VS,Non/Nein,F,37,Visp,20220920110431
Fabian ZURBRIGGEN,SVPO,Oui/Ja,H,48,Visp,20220920110431
Danica ZURBRIGGEN LEHNER,CSPO,Oui/Ja,F,42,Visp,20220920110431
Florine CARRON,LES VERTS,Aucun/Keine,F,44,Martigny,20220920110431
Alain DUBOSSON,UDC,Aucun/Keine,H,23,Monthey,20220920110431
Géraldine GRANGES GUENOT,UDC,Aucun/Keine,F,47,Martigny,20220920110431
Rainer MATHIER,Die Mitte Oberwallis,Aucun/Keine,H,65,Leuk,20220920110431
Nicolas METTAN,Le Centre,Aucun/Keine,H,61,St-Maurice,20220920110431
