name,group,vote,Genre,Âge,District,affairVoteId
Matteo ABÄCHERLI,Die Mitte Oberwallis,Oui/Ja,H,34,Visp,20221025115616
Claudia ALPIGER,ZUK-VS,Oui/Ja,F,33,Brig,20221025115616
Romano AMACKER,SVPO,Abst./Enth.,H,25,Westlich Raron,20221025115616
Maria ARNOLD-ESCHER,Die Mitte Oberwallis,Oui/Ja,F,59,Brig,20221025115616
Peter BÄHLER,SVPO,Non/Nein,H,69,Goms,20221025115616
Gabrielle BARRAS,UDC,Non/Nein,F,59,Sion,20221025115616
Léonard BENDER,AC,Oui/Ja,H,54,Martigny,20221025115616
Philippe BENDER,VLR,Non/Nein,H,72,Martigny,20221025115616
Claudy BESSE,UDC,Non/Nein,H,58,Monthey,20221025115616
Vincent BOAND,UDC,Oui/Ja,H,37,Sion,20221025115616
Alex BONVIN,UDC,Oui/Ja,H,63,Sierre,20221025115616
Nicolas BONVIN,Le Centre,Oui/Ja,H,33,Sierre,20221025115616
Sophie BORNET,Le Centre,Non/Nein,F,54,Conthey,20221025115616
Gaël BOURGEOIS,PS-GC,Oui/Ja,H,39,Martigny,20221025115616
Hermann BRUNNER,CSPO,Oui/Ja,H,68,Westlich Raron,20221025115616
Michael BURGENER,Die Mitte Oberwallis,Oui/Ja,H,41,Visp,20221025115616
Paul BURGENER,Die Mitte Oberwallis,Oui/Ja,H,69,Visp,20221025115616
Peter BURRI,ZUK-VS,Abst./Enth.,H,57,Visp,20221025115616
Mathieu CALOZ,VLR,Oui/Ja,H,29,Sierre,20221025115616
Chantal CARLEN,Die Mitte Oberwallis,Oui/Ja,F,30,Goms,20221025115616
Florine CARRON,LES VERTS,Oui/Ja,F,44,Martigny,20221025115616
Florence CARRON DARBELLAY,Le Centre,Non/Nein,F,49,Martigny,20221025115616
Jean-Dominique CIPOLLA,UDC,Non/Nein,H,75,Martigny,20221025115616
Stéphane CLAVIEN,VLR,Oui/Ja,H,65,Sierre,20221025115616
Gabrielle CORNUT-ZUFFEREY,LES VERTS,Oui/Ja,F,61,Sierre,20221025115616
Adeline CRETTENAND,VLR,Non/Nein,F,28,Martigny,20221025115616
Narcisse CRETTENAND,VLR,Non/Nein,H,67,Martigny,20221025115616
Blaise CRETTOL,AC,Oui/Ja,H,50,Sierre,20221025115616
Cilette CRETTON,AC,Oui/Ja,F,77,Martigny,20221025115616
Lucile CURDY,PS-GC,Abst./Enth.,F,23,Conthey,20221025115616
Alina DARBELLAY,LES VERTS,Oui/Ja,F,55,Sion,20221025115616
Pierre DARBELLAY,Le Centre,Non/Nein,H,34,Entremont,20221025115616
Eric DESSIMOZ,LES VERTS,Oui/Ja,H,57,Conthey,20221025115616
