name,group,vote,Genre,Âge,District,affairVoteId
Matteo ABÄCHERLI,CVPO,Non/Nein,H,32,Visp,20201008160023
Claudia ALPIGER,ZUK-VS,Non/Nein,F,31,Brig,20201008160023
Peter BÄHLER,SVPO,Non/Nein,H,67,Goms,20201008160023
Fabrice BENDER,VLR,Oui/Ja,H,51,St-Maurice,20201008160023
Léonard BENDER,AC,Oui/Ja,H,52,Martigny,20201008160023
Philippe BENDER,VLR,Oui/Ja,H,70,Martigny,20201008160023
Jacques BLANC,AC,Oui/Ja,H,66,Hérens,20201008160023
Vincent BOAND,UDC,Non/Nein,H,35,Sion,20201008160023
Jean BONNARD,AC,Oui/Ja,H,71,Sion,20201008160023
Alex BONVIN,UDC,Non/Nein,H,61,Sierre,20201008160023
Nicolas BONVIN,PDC,Oui/Ja,H,31,Sierre,20201008160023
Gaël BOURGEOIS,AdG,Non/Nein,H,37,Martigny,20201008160023
Hermann BRUNNER,CSPO,Non/Nein,H,66,Westlich Raron,20201008160023
Michael BURGENER,CVPO,Non/Nein,H,39,Visp,20201008160023
Peter BURRI,ZUK-VS,Non/Nein,H,55,Visp,20201008160023
Mathieu CALOZ,VLR,Oui/Ja,H,27,Sierre,20201008160023
Chantal CARLEN,CVPO,Non/Nein,F,28,Goms,20201008160023
Florine CARRON,LES VERTS,Non/Nein,F,42,Martigny,20201008160023
Florence CARRON DARBELLAY,PDC,Oui/Ja,F,47,Martigny,20201008160023
Patricia CASAYS,PDC,Oui/Ja,F,73,Monthey,20201008160023
Jean-Dominique CIPOLLA,UDC,Non/Nein,H,73,Martigny,20201008160023
Stéphane CLAVIEN,VLR,Oui/Ja,H,63,Sierre,20201008160023
Damien CLERC,PDC,Oui/Ja,H,39,Conthey,20201008160023
Gabrielle CORNUT-ZUFFEREY,LES VERTS,Oui/Ja,F,59,Sierre,20201008160023
Adeline CRETTENAND,VLR,Oui/Ja,F,26,Martigny,20201008160023
Narcisse CRETTENAND,VLR,Oui/Ja,H,65,Martigny,20201008160023
Blaise CRETTOL,AC,Oui/Ja,H,48,Sierre,20201008160023
Lucile CURDY,AdG,Oui/Ja,F,21,Conthey,20201008160023
Pierre DARBELLAY,PDC,Oui/Ja,H,32,Entremont,20201008160023
Olivier DERIVAZ,AdG,Non/Nein,H,56,Monthey,20201008160023
Ralph DESSIMOZ,PDC,Oui/Ja,H,56,Conthey,20201008160023
Alain DUBOSSON,UDC,Non/Nein,H,21,Monthey,20201008160023
Corinne DUC BONVIN,AdG,Oui/Ja,F,53,Sierre,20201008160023
Sophie DUCREY,AC,Oui/Ja,F,25,Monthey,20201008160023
Marius DUMOULIN,PDC,Oui/Ja,H,65,Sion,20201008160023
Jean-Marc DUPONT,AdG,Oui/Ja,H,62,Martigny,20201008160023
Christian ESCHER,CSPO,Non/Nein,H,41,Brig,20201008160023
German EYER,ZUK-VS,Oui/Ja,H,59,Brig,20201008160023
Florent FAVRE,PDC,Oui/Ja,H,26,Conthey,20201008160023
Sandro FONTANA,PDC,Oui/Ja,H,54,Monthey,20201008160023
Jérôme FORMAZ,UDC,Non/Nein,H,44,Entremont,20201008160023
Sabine FOURNIER,LES VERTS,Oui/Ja,F,45,St-Maurice,20201008160023
Damien FUMEAUX,UDC,Non/Nein,H,22,Conthey,20201008160023
Claudia GAILLARD MOREND,LES VERTS,Oui/Ja,F,54,Hérens,20201008160023
Marc-Antoine GENOLET,UDC,Non/Nein,H,56,Hérens,20201008160023
François GENOUD,VLR,Oui/Ja,H,68,Sierre,20201008160023
Géraldine GRANGES-GUENOT,UDC,Non/Nein,F,45,Martigny,20201008160023
Vincent GÜNTHER,LES VERTS,Non/Nein,H,51,Martigny,20201008160023
Ida HÄFLIGER,CSPO,Oui/Ja,F,63,Visp,20201008160023
Christelle HERITIER,VLR,Oui/Ja,F,35,Sion,20201008160023
Monika HOLZEGGER,ZUK-VS,Non/Nein,F,46,Brig,20201008160023
Lukas JÄGER,SVPO,Non/Nein,H,65,Leuk,20201008160023
Lukas KALBERMATTEN,CVPO,Non/Nein,H,49,Westlich Raron,20201008160023
Dominik KNUBEL,CVPO,Non/Nein,H,40,Westlich Raron,20201008160023
Ralph KUMMER,SVPO,Non/Nein,H,42,Brig,20201008160023
Madeleine KUONEN-EGGO,ZUK-VS,Oui/Ja,F,61,Leuk,20201008160023
Alain LÉGER,PDC,Oui/Ja,H,42,Martigny,20201008160023
Jean-François LOVEY,AC,Oui/Ja,H,65,Entremont,20201008160023
