name,group,vote,Genre,Âge,District,affairVoteId
Matteo ABÄCHERLI,CVPO,Non/Nein,H,33,Visp,20211005103529
Claudia ALPIGER,ZUK-VS,Non/Nein,F,32,Brig,20211005103529
Romano AMACKER,SVPO,Oui/Ja,H,24,Westlich Raron,20211005103529
Maria ARNOLD-ESCHER,CVPO,Non/Nein,F,58,Brig,20211005103529
Peter BÄHLER,SVPO,Oui/Ja,H,68,Goms,20211005103529
Gabrielle BARRAS,UDC,Oui/Ja,F,58,Sion,20211005103529
Léonard BENDER,AC,Non/Nein,H,54,Martigny,20211005103529
Philippe BENDER,VLR,Oui/Ja,H,71,Martigny,20211005103529
Claudy BESSE,UDC,Non/Nein,H,57,Monthey,20211005103529
Jacques BLANC,AC,Non/Nein,H,67,Hérens,20211005103529
Vincent BOAND,UDC,Non/Nein,H,36,Sion,20211005103529
Jean BONNARD,AC,Non/Nein,H,72,Sion,20211005103529
Alex BONVIN,UDC,Non/Nein,H,62,Sierre,20211005103529
Nicolas BONVIN,PDC,Non/Nein,H,32,Sierre,20211005103529
Sophie BORNET,PDC,Non/Nein,F,53,Conthey,20211005103529
Gaël BOURGEOIS,AdG,Non/Nein,H,38,Martigny,20211005103529
Hermann BRUNNER,CSPO,Oui/Ja,H,67,Westlich Raron,20211005103529
Michael BURGENER,CVPO,Non/Nein,H,40,Visp,20211005103529
Paul BURGENER,CVPO,Non/Nein,H,68,Visp,20211005103529
Peter BURRI,ZUK-VS,Non/Nein,H,56,Visp,20211005103529
Mathieu CALOZ,VLR,Non/Nein,H,28,Sierre,20211005103529
Chantal CARLEN,CVPO,Non/Nein,F,29,Goms,20211005103529
Florine CARRON,LES VERTS,Non/Nein,F,43,Martigny,20211005103529
Florence CARRON DARBELLAY,PDC,Non/Nein,F,48,Martigny,20211005103529
Patricia CASAYS,PDC,Non/Nein,F,74,Monthey,20211005103529
Jean-Dominique CIPOLLA,UDC,Non/Nein,H,74,Martigny,20211005103529
Stéphane CLAVIEN,VLR,Non/Nein,H,64,Sierre,20211005103529
Damien CLERC,PDC,Non/Nein,H,40,Conthey,20211005103529
Adeline CRETTENAND,VLR,Non/Nein,F,27,Martigny,20211005103529
Narcisse CRETTENAND,VLR,Non/Nein,H,66,Martigny,20211005103529
Blaise CRETTOL,AC,Non/Nein,H,49,Sierre,20211005103529
Cilette CRETTON,AC,Non/Nein,F,76,Martigny,20211005103529
Alina DARBELLAY,LES VERTS,Non/Nein,F,54,Sion,20211005103529
Pierre DARBELLAY,PDC,Non/Nein,H,33,Entremont,20211005103529
Olivier DERIVAZ,AdG,Non/Nein,H,57,Monthey,20211005103529
Ralph DESSIMOZ,PDC,Non/Nein,H,57,Conthey,20211005103529
Arnaud DUBOIS,VLR,Non/Nein,H,36,Monthey,20211005103529
Alain DUBOSSON,UDC,Non/Nein,H,22,Monthey,20211005103529
Corinne DUC BONVIN,AdG,Non/Nein,F,54,Sierre,20211005103529
Sophie DUCREY,AC,Non/Nein,F,26,Monthey,20211005103529
Marius DUMOULIN,PDC,Non/Nein,H,66,Sion,20211005103529
Jean-Marc DUPONT,AdG,Non/Nein,H,63,Martigny,20211005103529
Christian ESCHER,CSPO,Non/Nein,H,42,Brig,20211005103529
Florian EVEQUOZ,AC,Non/Nein,H,40,Conthey,20211005103529
German EYER,ZUK-VS,Non/Nein,H,61,Brig,20211005103529
Natascha FARQUET,VLR,Non/Nein,F,39,Martigny,20211005103529
Florent FAVRE,PDC,Non/Nein,H,27,Conthey,20211005103529
Mélanie FOLLONIER,VLR,Non/Nein,F,29,Hérens,20211005103529
Sandro FONTANA,PDC,Non/Nein,H,55,Monthey,20211005103529
Jérôme FORMAZ,UDC,Non/Nein,H,45,Entremont,20211005103529
Sabine FOURNIER,LES VERTS,Non/Nein,F,46,St-Maurice,20211005103529
Damien FUMEAUX,UDC,Non/Nein,H,24,Conthey,20211005103529
Pascale FUMEAUX,AC,Non/Nein,F,39,Conthey,20211005103529
Claudia GAILLARD MOREND,LES VERTS,Non/Nein,F,55,Hérens,20211005103529
Marc-Antoine GENOLET,UDC,Oui/Ja,H,57,Hérens,20211005103529
François GENOUD,VLR,Non/Nein,H,69,Sierre,20211005103529
Vincent GÜNTHER,LES VERTS,Non/Nein,H,52,Martigny,20211005103529
Ida HÄFLIGER,CSPO,Non/Nein,F,64,Visp,20211005103529
Monika HOLZEGGER,ZUK-VS,Oui/Ja,F,47,Brig,20211005103529
Lukas JÄGER,SVPO,Non/Nein,H,66,Leuk,20211005103529
Lukas KALBERMATTEN,CVPO,Non/Nein,H,50,Westlich Raron,20211005103529
Dominik KNUBEL,CVPO,Non/Nein,H,41,Westlich Raron,20211005103529
Michael KREUZER,SVPO,Oui/Ja,H,32,Visp,20211005103529
Ralph KUMMER,SVPO,Abst./Enth.,H,43,Brig,20211005103529
Madeleine KUONEN-EGGO,ZUK-VS,Oui/Ja,F,62,Leuk,20211005103529
Alain LÉGER,PDC,Non/Nein,H,43,Martigny,20211005103529
Jean-François LOVEY,AC,Non/Nein,H,67,Entremont,20211005103529
Damien LUISIER,PDC,Non/Nein,H,28,Martigny,20211005103529
Vincent LUYET,AC,Non/Nein,H,44,Sion,20211005103529
Natacha MARET,PDC,Non/Nein,F,38,Entremont,20211005103529
Rainer MATHIER,CVPO,Non/Nein,H,64,Leuk,20211005103529
Thomas MATTER,CSPO,Abst./Enth.,H,55,Leuk,20211005103529
Kamy MAY,PDC,Non/Nein,F,27,Entremont,20211005103529
Nicolas METTAN,PDC,Non/Nein,H,60,St-Maurice,20211005103529
Fabienne MURMANN,CVPO,Non/Nein,F,40,Leuk,20211005103529
Jean-Daniel NANCHEN,LES VERTS,Non/Nein,H,64,Sierre,20211005103529
Claude NANÇOZ,VLR,Non/Nein,H,69,Conthey,20211005103529
Edmond PERRUCHOUD,UDC,Oui/Ja,H,74,Sierre,20211005103529
Frédéric PITTELOUD,PDC,Non/Nein,H,46,Hérens,20211005103529
Géraldine POUGET-ZUFFEREY,PDC,Non/Nein,F,31,Sierre,20211005103529
Emilie PRAZ,AC,Non/Nein,F,35,Sion,20211005103529
François QUENNOZ,UDC,Non/Nein,H,28,Sion,20211005103529
Pierre-Alain RAEMY,VLR,Non/Nein,H,60,Sion,20211005103529
Célina RAMSAUER,AC,Non/Nein,F,45,Sierre,20211005103529
Kurt REGOTZ,CSPO,Oui/Ja,H,68,Brig,20211005103529
Jean-Pierre REY,VLR,Non/Nein,H,59,Sierre,20211005103529
Caroline REYNARD,AdG,Non/Nein,F,25,Sion,20211005103529
Janine REY-SIGGEN,AdG,Non/Nein,F,61,Sierre,20211005103529
Johan ROCHEL,AC,Non/Nein,H,38,Monthey,20211005103529
Yann RODUIT,PDC,Non/Nein,H,47,Sion,20211005103529
Martine ROUILLER,AC,Non/Nein,F,39,St-Maurice,20211005103529
Léa ROUILLER DESSIMOZ,LES VERTS,Non/Nein,F,21,Conthey,20211005103529
Christine ROUX,PDC,Non/Nein,F,59,Sion,20211005103529
Felix RUPPEN,CVPO,Non/Nein,H,60,Brig,20211005103529
Gérard SALAMIN,PDC,Non/Nein,H,58,Sierre,20211005103529
Mathieu SARRASIN,VLR,Non/Nein,H,60,Entremont,20211005103529
Jean-Marc SAVIOZ,PDC,Non/Nein,H,51,Sierre,20211005103529
Pierre SCHERTENLEIB,AdG,Non/Nein,H,68,Sion,20211005103529
Flavio SCHMID,CSPO,Non/Nein,H,36,Visp,20211005103529
Gerhard SCHMID,INDEP,Non/Nein,H,73,Östlich Raron,20211005103529
Remo SCHNYDER,SVPO,Oui/Ja,H,47,Brig,20211005103529
Raymonde SCHOCH,VLR,Non/Nein,F,70,St-Maurice,20211005103529
Alain SCHÖNBETT,VLR,Non/Nein,H,66,Monthey,20211005103529
Martin SCHÜRCH,CVPO,Non/Nein,H,49,Visp,20211005103529
Ruth STALDER,VLR,Oui/Ja,F,59,Sion,20211005103529
Bernard TROILLET,PDC,Non/Nein,H,67,Martigny,20211005103529
Jean-Baptiste UDRESSY,UDC,Non/Nein,H,28,Monthey,20211005103529
Romain UDRY,VLR,Non/Nein,H,29,Conthey,20211005103529
Grégoire VANNAY,PDC,Non/Nein,H,51,Monthey,20211005103529
Georges VIONNET,LES VERTS,Non/Nein,H,68,Monthey,20211005103529
Jenny VOEFFRAY,PDC,Non/Nein,F,47,St-Maurice,20211005103529
Laurence VUAGNIAUX,LES VERTS,Non/Nein,F,46,Sion,20211005103529
Côme VUILLE,VLR,Non/Nein,H,34,Monthey,20211005103529
Joséphine WAEBER,PDC,Non/Nein,F,37,Sierre,20211005103529
Rafael WELSCHEN,CVPO,Non/Nein,H,33,Brig,20211005103529
Leander WILLINER,CSPO,Non/Nein,H,68,Brig,20211005103529
Jean ZERMATTEN,AC,Non/Nein,H,73,Sion,20211005103529
Rahel ZIMMERMANN,ZUK-VS,Non/Nein,F,36,Visp,20211005103529
Marie ZUCHUAT,PDC,Non/Nein,F,34,Sion,20211005103529
Fabian ZURBRIGGEN,SVPO,Non/Nein,H,47,Visp,20211005103529
Danica ZURBRIGGEN LEHNER,CSPO,Oui/Ja,F,41,Visp,20211005103529
Nicolas CHABLAIS,VLR,Aucun/Keine,H,33,Monthey,20211005103529
Gabrielle CORNUT-ZUFFEREY,LES VERTS,Aucun/Keine,F,60,Sierre,20211005103529
Lucile CURDY,AdG,Aucun/Keine,F,22,Conthey,20211005103529
Géraldine GIANADDA,VLR,Aucun/Keine,F,54,Martigny,20211005103529
Géraldine GRANGES-GUENOT,UDC,Aucun/Keine,F,46,Martigny,20211005103529
Christelle HERITIER,VLR,Aucun/Keine,F,36,Sion,20211005103529
Bernard OBERHOLZER,AC,Aucun/Keine,H,76,Monthey,20211005103529
Damien RABOUD,UDC,Aucun/Keine,H,35,Monthey,20211005103529
Fabien THETAZ,AdG,Aucun/Keine,H,35,Monthey,20211005103529
