name,group,vote,Genre,Âge,District,affairVoteId
Matteo ABÄCHERLI,CVPO,Oui/Ja,H,33,Visp,20211209102654
Claudia ALPIGER,ZUK-VS,Non/Nein,F,32,Brig,20211209102654
Romano AMACKER,SVPO,Oui/Ja,H,24,Westlich Raron,20211209102654
Maria ARNOLD-ESCHER,CVPO,Oui/Ja,F,58,Brig,20211209102654
Peter BÄHLER,SVPO,Oui/Ja,H,68,Goms,20211209102654
Gabrielle BARRAS,UDC,Oui/Ja,F,58,Sion,20211209102654
Léonard BENDER,AC,Non/Nein,H,54,Martigny,20211209102654
Philippe BENDER,VLR,Oui/Ja,H,71,Martigny,20211209102654
Claudy BESSE,UDC,Oui/Ja,H,57,Monthey,20211209102654
Jacques BLANC,AC,Non/Nein,H,67,Hérens,20211209102654
Vincent BOAND,UDC,Oui/Ja,H,36,Sion,20211209102654
Jean BONNARD,AC,Non/Nein,H,72,Sion,20211209102654
Alex BONVIN,UDC,Oui/Ja,H,62,Sierre,20211209102654
Nicolas BONVIN,PDC,Oui/Ja,H,32,Sierre,20211209102654
Sophie BORNET,PDC,Oui/Ja,F,53,Conthey,20211209102654
Gaël BOURGEOIS,AdG,Non/Nein,H,38,Martigny,20211209102654
Hermann BRUNNER,CSPO,Non/Nein,H,67,Westlich Raron,20211209102654
Michael BURGENER,CVPO,Oui/Ja,H,40,Visp,20211209102654
Paul BURGENER,CVPO,Non/Nein,H,68,Visp,20211209102654
Peter BURRI,ZUK-VS,Oui/Ja,H,56,Visp,20211209102654
Mathieu CALOZ,VLR,Oui/Ja,H,28,Sierre,20211209102654
Florine CARRON,LES VERTS,Oui/Ja,F,43,Martigny,20211209102654
Florence CARRON DARBELLAY,PDC,Oui/Ja,F,48,Martigny,20211209102654
Patricia CASAYS,PDC,Oui/Ja,F,74,Monthey,20211209102654
Jean-Dominique CIPOLLA,UDC,Oui/Ja,H,74,Martigny,20211209102654
Stéphane CLAVIEN,VLR,Non/Nein,H,64,Sierre,20211209102654
Gabrielle CORNUT-ZUFFEREY,LES VERTS,Non/Nein,F,60,Sierre,20211209102654
Adeline CRETTENAND,VLR,Oui/Ja,F,27,Martigny,20211209102654
Narcisse CRETTENAND,VLR,Oui/Ja,H,66,Martigny,20211209102654
Blaise CRETTOL,AC,Non/Nein,H,49,Sierre,20211209102654
Cilette CRETTON,AC,Non/Nein,F,76,Martigny,20211209102654
Lucile CURDY,AdG,Non/Nein,F,22,Conthey,20211209102654
Alina DARBELLAY,LES VERTS,Non/Nein,F,54,Sion,20211209102654
Olivier DERIVAZ,AdG,Non/Nein,H,57,Monthey,20211209102654
Ralph DESSIMOZ,PDC,Oui/Ja,H,57,Conthey,20211209102654
Arnaud DUBOIS,VLR,Non/Nein,H,36,Monthey,20211209102654
Alain DUBOSSON,UDC,Oui/Ja,H,22,Monthey,20211209102654
Corinne DUC BONVIN,AdG,Oui/Ja,F,54,Sierre,20211209102654
Sophie DUCREY,AC,Non/Nein,F,26,Monthey,20211209102654
Marius DUMOULIN,PDC,Oui/Ja,H,66,Sion,20211209102654
Jean-Marc DUPONT,AdG,Non/Nein,H,63,Martigny,20211209102654
Florian EVEQUOZ,AC,Non/Nein,H,40,Conthey,20211209102654
German EYER,ZUK-VS,Non/Nein,H,61,Brig,20211209102654
Natascha FARQUET,VLR,Oui/Ja,F,39,Martigny,20211209102654
Florent FAVRE,PDC,Oui/Ja,H,27,Conthey,20211209102654
Sandro FONTANA,PDC,Oui/Ja,H,55,Monthey,20211209102654
Jérôme FORMAZ,UDC,Oui/Ja,H,45,Entremont,20211209102654
Sabine FOURNIER,LES VERTS,Non/Nein,F,46,St-Maurice,20211209102654
Damien FUMEAUX,UDC,Oui/Ja,H,24,Conthey,20211209102654
Pascale FUMEAUX,AC,Abst./Enth.,F,39,Conthey,20211209102654
Claudia GAILLARD MOREND,LES VERTS,Non/Nein,F,55,Hérens,20211209102654
Marc-Antoine GENOLET,UDC,Oui/Ja,H,57,Hérens,20211209102654
François GENOUD,VLR,Non/Nein,H,69,Sierre,20211209102654
Géraldine GIANADDA,VLR,Non/Nein,F,54,Martigny,20211209102654
Géraldine GRANGES GUENOT,UDC,Oui/Ja,F,46,Martigny,20211209102654
Vincent GÜNTHER,LES VERTS,Non/Nein,H,52,Martigny,20211209102654
Ida HÄFLIGER,CSPO,Non/Nein,F,64,Visp,20211209102654
Monika HOLZEGGER,ZUK-VS,Oui/Ja,F,47,Brig,20211209102654
Lukas KALBERMATTEN,CVPO,Non/Nein,H,50,Westlich Raron,20211209102654
Dominik KNUBEL,CVPO,Oui/Ja,H,41,Westlich Raron,20211209102654
Michael KREUZER,SVPO,Oui/Ja,H,32,Visp,20211209102654
Madeleine KUONEN-EGGO,ZUK-VS,Non/Nein,F,62,Leuk,20211209102654
Alain LÉGER,PDC,Oui/Ja,H,43,Martigny,20211209102654
Jean-François LOVEY,AC,Non/Nein,H,67,Entremont,20211209102654
Damien LUISIER,PDC,Oui/Ja,H,28,Martigny,20211209102654
Vincent LUYET,AC,Non/Nein,H,44,Sion,20211209102654
Natacha MARET,PDC,Oui/Ja,F,38,Entremont,20211209102654
Rainer MATHIER,CVPO,Oui/Ja,H,64,Leuk,20211209102654
Thomas MATTER,CSPO,Non/Nein,H,55,Leuk,20211209102654
Kamy MAY,PDC,Oui/Ja,F,27,Entremont,20211209102654
Fabienne MURMANN,CVPO,Oui/Ja,F,40,Leuk,20211209102654
Jean-Daniel NANCHEN,LES VERTS,Non/Nein,H,64,Sierre,20211209102654
Claude NANÇOZ,VLR,Oui/Ja,H,69,Conthey,20211209102654
Frédéric PITTELOUD,PDC,Oui/Ja,H,46,Hérens,20211209102654
