name,group,vote,Genre,Âge,District,affairVoteId
Matteo ABÄCHERLI,CVPO,Abst./Enth.,H,32,Visp,20200903111220
Claudia ALPIGER,ZUK-VS,Non/Nein,F,31,Brig,20200903111220
Romano AMACKER,SVPO,Oui/Ja,H,23,Westlich Raron,20200903111220
Maria ARNOLD-ESCHER,CVPO,Non/Nein,F,57,Brig,20200903111220
Peter BÄHLER,SVPO,Oui/Ja,H,67,Goms,20200903111220
Gabrielle BARRAS,UDC,Oui/Ja,F,57,Sion,20200903111220
Fabrice BENDER,VLR,Oui/Ja,H,51,St-Maurice,20200903111220
Léonard BENDER,AC,Non/Nein,H,52,Martigny,20200903111220
Claudy BESSE,UDC,Oui/Ja,H,56,Monthey,20200903111220
Vincent BOAND,UDC,Oui/Ja,H,35,Sion,20200903111220
Jean BONNARD,AC,Non/Nein,H,71,Sion,20200903111220
Alex BONVIN,UDC,Oui/Ja,H,61,Sierre,20200903111220
Nicolas BONVIN,PDC,Non/Nein,H,31,Sierre,20200903111220
Sophie BORNET,PDC,Non/Nein,F,52,Conthey,20200903111220
Gaël BOURGEOIS,AdG,Non/Nein,H,37,Martigny,20200903111220
Hermann BRUNNER,CSPO,Non/Nein,H,66,Westlich Raron,20200903111220
Michael BURGENER,CVPO,Non/Nein,H,39,Visp,20200903111220
Paul BURGENER,CVPO,Oui/Ja,H,67,Visp,20200903111220
Peter BURRI,ZUK-VS,Non/Nein,H,55,Visp,20200903111220
Mathieu CALOZ,VLR,Oui/Ja,H,27,Sierre,20200903111220
Chantal CARLEN,CVPO,Non/Nein,F,28,Goms,20200903111220
Florine CARRON,LES VERTS,Non/Nein,F,42,Martigny,20200903111220
Florence CARRON DARBELLAY,PDC,Non/Nein,F,47,Martigny,20200903111220
Patricia CASAYS,PDC,Non/Nein,F,73,Monthey,20200903111220
Nicolas CHABLAIS,VLR,Oui/Ja,H,32,Monthey,20200903111220
Jean-Dominique CIPOLLA,UDC,Oui/Ja,H,73,Martigny,20200903111220
Stéphane CLAVIEN,VLR,Non/Nein,H,63,Sierre,20200903111220
Damien CLERC,PDC,Non/Nein,H,39,Conthey,20200903111220
Gabrielle CORNUT-ZUFFEREY,LES VERTS,Non/Nein,F,59,Sierre,20200903111220
Adeline CRETTENAND,VLR,Oui/Ja,F,26,Martigny,20200903111220
Narcisse CRETTENAND,VLR,Oui/Ja,H,65,Martigny,20200903111220
Blaise CRETTOL,AC,Non/Nein,H,48,Sierre,20200903111220
Cilette CRETTON,AC,Non/Nein,F,75,Martigny,20200903111220
Alina DARBELLAY,LES VERTS,Non/Nein,F,53,Sion,20200903111220
Pierre DARBELLAY,PDC,Non/Nein,H,32,Entremont,20200903111220
Olivier DERIVAZ,AdG,Non/Nein,H,56,Monthey,20200903111220
Ralph DESSIMOZ,PDC,Non/Nein,H,56,Conthey,20200903111220
Arnaud DUBOIS,VLR,Non/Nein,H,35,Monthey,20200903111220
Alain DUBOSSON,UDC,Oui/Ja,H,21,Monthey,20200903111220
Corinne DUC BONVIN,AdG,Non/Nein,F,53,Sierre,20200903111220
Sophie DUCREY,AC,Non/Nein,F,25,Monthey,20200903111220
Marius DUMOULIN,PDC,Non/Nein,H,65,Sion,20200903111220
Jean-Marc DUPONT,AdG,Non/Nein,H,62,Martigny,20200903111220
Christian ESCHER,CSPO,Non/Nein,H,41,Brig,20200903111220
German EYER,ZUK-VS,Non/Nein,H,59,Brig,20200903111220
Florent FAVRE,PDC,Non/Nein,H,26,Conthey,20200903111220
Sandro FONTANA,PDC,Non/Nein,H,54,Monthey,20200903111220
Jérôme FORMAZ,UDC,Oui/Ja,H,44,Entremont,20200903111220
Sabine FOURNIER,LES VERTS,Non/Nein,F,45,St-Maurice,20200903111220
Damien FUMEAUX,UDC,Oui/Ja,H,22,Conthey,20200903111220
Pascale FUMEAUX,AC,Non/Nein,F,38,Conthey,20200903111220
Claudia GAILLARD MOREND,LES VERTS,Non/Nein,F,54,Hérens,20200903111220
