name,group,vote,Genre,Âge,District,affairVoteId
Matteo ABÄCHERLI,Die Mitte Oberwallis,Oui/Ja,H,34,Visp,20221108110828
Claudia ALPIGER,ZUK-VS,Oui/Ja,F,33,Brig,20221108110828
Romano AMACKER,SVPO,Oui/Ja,H,25,Westlich Raron,20221108110828
Maria ARNOLD-ESCHER,Die Mitte Oberwallis,Oui/Ja,F,59,Brig,20221108110828
Peter BÄHLER,SVPO,Oui/Ja,H,69,Goms,20221108110828
Gabrielle BARRAS,UDC,Non/Nein,F,59,Sion,20221108110828
Léonard BENDER,AC,Non/Nein,H,54,Martigny,20221108110828
Philippe BENDER,VLR,Non/Nein,H,72,Martigny,20221108110828
Jacques BLANC,AC,Non/Nein,H,68,Hérens,20221108110828
Vincent BOAND,UDC,Non/Nein,H,37,Sion,20221108110828
Alex BONVIN,UDC,Non/Nein,H,63,Sierre,20221108110828
Nicolas BONVIN,Le Centre,Oui/Ja,H,33,Sierre,20221108110828
Sophie BORNET,Le Centre,Oui/Ja,F,54,Conthey,20221108110828
Hermann BRUNNER,CSPO,Oui/Ja,H,68,Westlich Raron,20221108110828
Michael BURGENER,Die Mitte Oberwallis,Oui/Ja,H,41,Visp,20221108110828
Paul BURGENER,Die Mitte Oberwallis,Oui/Ja,H,69,Visp,20221108110828
Peter BURRI,ZUK-VS,Oui/Ja,H,57,Visp,20221108110828
Mathieu CALOZ,VLR,Non/Nein,H,29,Sierre,20221108110828
Chantal CARLEN,Die Mitte Oberwallis,Oui/Ja,F,30,Goms,20221108110828
Florine CARRON,LES VERTS,Non/Nein,F,44,Martigny,20221108110828
Florence CARRON DARBELLAY,Le Centre,Oui/Ja,F,49,Martigny,20221108110828
Patricia CASAYS,Le Centre,Oui/Ja,F,75,Monthey,20221108110828
Jean-Dominique CIPOLLA,UDC,Non/Nein,H,75,Martigny,20221108110828
Stéphane CLAVIEN,VLR,Non/Nein,H,65,Sierre,20221108110828
Damien CLERC,Le Centre,Oui/Ja,H,41,Conthey,20221108110828
Gabrielle CORNUT-ZUFFEREY,LES VERTS,Non/Nein,F,61,Sierre,20221108110828
Adeline CRETTENAND,VLR,Non/Nein,F,28,Martigny,20221108110828
Narcisse CRETTENAND,VLR,Abst./Enth.,H,67,Martigny,20221108110828
Blaise CRETTOL,AC,Non/Nein,H,50,Sierre,20221108110828
Cilette CRETTON,AC,Non/Nein,F,77,Martigny,20221108110828
Lucile CURDY,PS-GC,Non/Nein,F,23,Conthey,20221108110828
Alina DARBELLAY,LES VERTS,Non/Nein,F,55,Sion,20221108110828
Pierre DARBELLAY,Le Centre,Oui/Ja,H,34,Entremont,20221108110828
Olivier DERIVAZ,PS-GC,Non/Nein,H,58,Monthey,20221108110828
Eric DESSIMOZ,LES VERTS,Non/Nein,H,57,Conthey,20221108110828
Arnaud DUBOIS,VLR,Non/Nein,H,37,Monthey,20221108110828
Corinne DUC BONVIN,PS-GC,Non/Nein,F,55,Sierre,20221108110828
Sophie DUCREY,AC,Non/Nein,F,27,Monthey,20221108110828
Marius DUMOULIN,Le Centre,Oui/Ja,H,67,Sion,20221108110828
Jean-Marc DUPONT,PS-GC,Non/Nein,H,64,Martigny,20221108110828
Christian ESCHER,CSPO,Oui/Ja,H,43,Brig,20221108110828
Florian EVEQUOZ,AC,Non/Nein,H,41,Conthey,20221108110828
German EYER,ZUK-VS,Oui/Ja,H,61,Brig,20221108110828
Natascha FARQUET,VLR,Non/Nein,F,40,Martigny,20221108110828
Mélanie FOLLONIER,VLR,Non/Nein,F,30,Hérens,20221108110828
Sandro FONTANA,Le Centre,Oui/Ja,H,56,Monthey,20221108110828
Jérôme FORMAZ,UDC,Abst./Enth.,H,46,Entremont,20221108110828
Sabine FOURNIER,LES VERTS,Non/Nein,F,47,St-Maurice,20221108110828
Damien FUMEAUX,UDC,Non/Nein,H,24,Conthey,20221108110828
Sandro FUX,SVPO,Oui/Ja,H,34,Brig,20221108110828
Claudia GAILLARD MOREND,LES VERTS,Non/Nein,F,56,Hérens,20221108110828
François GENOUD,VLR,Non/Nein,H,70,Sierre,20221108110828
Géraldine GIANADDA,VLR,Non/Nein,F,55,Martigny,20221108110828
Anne-Marie GRAND,Le Centre,Oui/Ja,F,50,Conthey,20221108110828
Géraldine GRANGES GUENOT,UDC,Non/Nein,F,47,Martigny,20221108110828
Vincent GÜNTHER,LES VERTS,Non/Nein,H,53,Martigny,20221108110828
Ida HÄFLIGER,CSPO,Oui/Ja,F,65,Visp,20221108110828
Christelle HERITIER,VLR,Non/Nein,F,37,Sion,20221108110828
Monika HOLZEGGER,ZUK-VS,Oui/Ja,F,48,Brig,20221108110828
Lukas JÄGER,SVPO,Oui/Ja,H,67,Leuk,20221108110828
Lukas KALBERMATTEN,Die Mitte Oberwallis,Oui/Ja,H,51,Westlich Raron,20221108110828
Dominik KNUBEL,Die Mitte Oberwallis,Oui/Ja,H,42,Westlich Raron,20221108110828
