name,group,vote,Genre,Âge,District,affairVoteId
Matteo ABÄCHERLI,CVPO,Oui/Ja,H,33,Visp,20211207112451
Claudia ALPIGER,ZUK-VS,Non/Nein,F,32,Brig,20211207112451
Romano AMACKER,SVPO,Oui/Ja,H,24,Westlich Raron,20211207112451
Maria ARNOLD-ESCHER,CVPO,Oui/Ja,F,58,Brig,20211207112451
Peter BÄHLER,SVPO,Oui/Ja,H,68,Goms,20211207112451
Léonard BENDER,AC,Non/Nein,H,54,Martigny,20211207112451
Philippe BENDER,VLR,Oui/Ja,H,71,Martigny,20211207112451
Claudy BESSE,UDC,Oui/Ja,H,57,Monthey,20211207112451
Jacques BLANC,AC,Abst./Enth.,H,67,Hérens,20211207112451
Vincent BOAND,UDC,Oui/Ja,H,36,Sion,20211207112451
Jean BONNARD,AC,Non/Nein,H,72,Sion,20211207112451
Alex BONVIN,UDC,Oui/Ja,H,62,Sierre,20211207112451
Sophie BORNET,PDC,Oui/Ja,F,53,Conthey,20211207112451
Gaël BOURGEOIS,AdG,Non/Nein,H,38,Martigny,20211207112451
Hermann BRUNNER,CSPO,Non/Nein,H,67,Westlich Raron,20211207112451
Michael BURGENER,CVPO,Oui/Ja,H,40,Visp,20211207112451
Paul BURGENER,CVPO,Non/Nein,H,68,Visp,20211207112451
Peter BURRI,ZUK-VS,Oui/Ja,H,56,Visp,20211207112451
Mathieu CALOZ,VLR,Oui/Ja,H,28,Sierre,20211207112451
Florine CARRON,LES VERTS,Oui/Ja,F,43,Martigny,20211207112451
Florence CARRON DARBELLAY,PDC,Oui/Ja,F,48,Martigny,20211207112451
Jean-Dominique CIPOLLA,UDC,Oui/Ja,H,74,Martigny,20211207112451
Stéphane CLAVIEN,VLR,Oui/Ja,H,64,Sierre,20211207112451
Gabrielle CORNUT-ZUFFEREY,LES VERTS,Oui/Ja,F,60,Sierre,20211207112451
Adeline CRETTENAND,VLR,Oui/Ja,F,27,Martigny,20211207112451
Narcisse CRETTENAND,VLR,Oui/Ja,H,66,Martigny,20211207112451
Blaise CRETTOL,AC,Non/Nein,H,49,Sierre,20211207112451
Cilette CRETTON,AC,Non/Nein,F,76,Martigny,20211207112451
Lucile CURDY,AdG,Non/Nein,F,22,Conthey,20211207112451
Alina DARBELLAY,LES VERTS,Oui/Ja,F,54,Sion,20211207112451
Olivier DERIVAZ,AdG,Non/Nein,H,57,Monthey,20211207112451
Ralph DESSIMOZ,PDC,Oui/Ja,H,57,Conthey,20211207112451
Arnaud DUBOIS,VLR,Non/Nein,H,36,Monthey,20211207112451
Alain DUBOSSON,UDC,Oui/Ja,H,22,Monthey,20211207112451
Corinne DUC BONVIN,AdG,Non/Nein,F,54,Sierre,20211207112451
Sophie DUCREY,AC,Non/Nein,F,26,Monthey,20211207112451
Marius DUMOULIN,PDC,Oui/Ja,H,66,Sion,20211207112451
Jean-Marc DUPONT,AdG,Non/Nein,H,63,Martigny,20211207112451
Christian ESCHER,CSPO,Non/Nein,H,42,Brig,20211207112451
Florian EVEQUOZ,AC,Non/Nein,H,40,Conthey,20211207112451
German EYER,ZUK-VS,Non/Nein,H,61,Brig,20211207112451
Natascha FARQUET,VLR,Non/Nein,F,39,Martigny,20211207112451
Sandro FONTANA,PDC,Oui/Ja,H,55,Monthey,20211207112451
Jérôme FORMAZ,UDC,Oui/Ja,H,45,Entremont,20211207112451
Sabine FOURNIER,LES VERTS,Oui/Ja,F,46,St-Maurice,20211207112451
Damien FUMEAUX,UDC,Oui/Ja,H,24,Conthey,20211207112451
Pascale FUMEAUX,AC,Non/Nein,F,39,Conthey,20211207112451
Claudia GAILLARD MOREND,LES VERTS,Non/Nein,F,55,Hérens,20211207112451
Marc-Antoine GENOLET,UDC,Oui/Ja,H,57,Hérens,20211207112451
François GENOUD,VLR,Oui/Ja,H,69,Sierre,20211207112451
Géraldine GIANADDA,VLR,Non/Nein,F,54,Martigny,20211207112451
Géraldine GRANGES GUENOT,UDC,Oui/Ja,F,46,Martigny,20211207112451
Vincent GÜNTHER,LES VERTS,Oui/Ja,H,52,Martigny,20211207112451
Ida HÄFLIGER,CSPO,Oui/Ja,F,64,Visp,20211207112451
Monika HOLZEGGER,ZUK-VS,Non/Nein,F,47,Brig,20211207112451
Lukas KALBERMATTEN,CVPO,Oui/Ja,H,50,Westlich Raron,20211207112451
Dominik KNUBEL,CVPO,Oui/Ja,H,41,Westlich Raron,20211207112451
Michael KREUZER,SVPO,Oui/Ja,H,32,Visp,20211207112451
