name,group,vote,Genre,Âge,District,affairVoteId
Matteo ABÄCHERLI,Die Mitte Oberwallis,Oui/Ja,H,34,Visp,20221006093733
Claudia ALPIGER,ZUK-VS,Non/Nein,F,33,Brig,20221006093733
Romano AMACKER,SVPO,Oui/Ja,H,25,Westlich Raron,20221006093733
Maria ARNOLD-ESCHER,Die Mitte Oberwallis,Oui/Ja,F,59,Brig,20221006093733
Gabrielle BARRAS,UDC,Oui/Ja,F,59,Sion,20221006093733
Léonard BENDER,AC,Non/Nein,H,54,Martigny,20221006093733
Philippe BENDER,VLR,Oui/Ja,H,72,Martigny,20221006093733
Claudy BESSE,UDC,Oui/Ja,H,58,Monthey,20221006093733
Jacques BLANC,AC,Non/Nein,H,68,Hérens,20221006093733
Vincent BOAND,UDC,Oui/Ja,H,37,Sion,20221006093733
Alex BONVIN,UDC,Oui/Ja,H,63,Sierre,20221006093733
Nicolas BONVIN,Le Centre,Oui/Ja,H,33,Sierre,20221006093733
Sophie BORNET,Le Centre,Oui/Ja,F,54,Conthey,20221006093733
Gaël BOURGEOIS,PS-GC,Non/Nein,H,39,Martigny,20221006093733
Hermann BRUNNER,CSPO,Oui/Ja,H,68,Westlich Raron,20221006093733
Michael BURGENER,Die Mitte Oberwallis,Oui/Ja,H,41,Visp,20221006093733
Paul BURGENER,Die Mitte Oberwallis,Oui/Ja,H,69,Visp,20221006093733
Peter BURRI,ZUK-VS,Oui/Ja,H,57,Visp,20221006093733
Mathieu CALOZ,VLR,Oui/Ja,H,29,Sierre,20221006093733
Chantal CARLEN,Die Mitte Oberwallis,Oui/Ja,F,30,Goms,20221006093733
Florine CARRON,LES VERTS,Oui/Ja,F,44,Martigny,20221006093733
Florence CARRON DARBELLAY,Le Centre,Oui/Ja,F,49,Martigny,20221006093733
Patricia CASAYS,Le Centre,Oui/Ja,F,75,Monthey,20221006093733
Jean-Dominique CIPOLLA,UDC,Oui/Ja,H,75,Martigny,20221006093733
