name,group,vote,Genre,Âge,District,affairVoteId
Matteo ABÄCHERLI,CVPO,Oui/Ja,H,33,Visp,20211005164800
Claudia ALPIGER,ZUK-VS,Oui/Ja,F,32,Brig,20211005164800
Romano AMACKER,SVPO,Non/Nein,H,24,Westlich Raron,20211005164800
Maria ARNOLD-ESCHER,CVPO,Oui/Ja,F,58,Brig,20211005164800
Peter BÄHLER,SVPO,Non/Nein,H,68,Goms,20211005164800
Gabrielle BARRAS,UDC,Non/Nein,F,58,Sion,20211005164800
Léonard BENDER,AC,Oui/Ja,H,54,Martigny,20211005164800
Philippe BENDER,VLR,Oui/Ja,H,71,Martigny,20211005164800
Claudy BESSE,UDC,Non/Nein,H,57,Monthey,20211005164800
Jacques BLANC,AC,Oui/Ja,H,67,Hérens,20211005164800
Vincent BOAND,UDC,Oui/Ja,H,36,Sion,20211005164800
Jean BONNARD,AC,Abst./Enth.,H,72,Sion,20211005164800
Alex BONVIN,UDC,Oui/Ja,H,62,Sierre,20211005164800
Nicolas BONVIN,PDC,Oui/Ja,H,32,Sierre,20211005164800
Sophie BORNET,PDC,Oui/Ja,F,53,Conthey,20211005164800
Gaël BOURGEOIS,AdG,Oui/Ja,H,38,Martigny,20211005164800
Hermann BRUNNER,CSPO,Oui/Ja,H,67,Westlich Raron,20211005164800
Michael BURGENER,CVPO,Oui/Ja,H,40,Visp,20211005164800
Paul BURGENER,CVPO,Oui/Ja,H,68,Visp,20211005164800
Peter BURRI,ZUK-VS,Oui/Ja,H,56,Visp,20211005164800
Mathieu CALOZ,VLR,Oui/Ja,H,28,Sierre,20211005164800
Chantal CARLEN,CVPO,Oui/Ja,F,29,Goms,20211005164800
Florine CARRON,LES VERTS,Oui/Ja,F,43,Martigny,20211005164800
Florence CARRON DARBELLAY,PDC,Oui/Ja,F,48,Martigny,20211005164800
Patricia CASAYS,PDC,Oui/Ja,F,74,Monthey,20211005164800
Jean-Dominique CIPOLLA,UDC,Non/Nein,H,74,Martigny,20211005164800
Stéphane CLAVIEN,VLR,Oui/Ja,H,64,Sierre,20211005164800
Damien CLERC,PDC,Oui/Ja,H,40,Conthey,20211005164800
Adeline CRETTENAND,VLR,Oui/Ja,F,27,Martigny,20211005164800
Narcisse CRETTENAND,VLR,Oui/Ja,H,66,Martigny,20211005164800
Blaise CRETTOL,AC,Oui/Ja,H,49,Sierre,20211005164800
Cilette CRETTON,AC,Oui/Ja,F,76,Martigny,20211005164800
Alina DARBELLAY,LES VERTS,Oui/Ja,F,54,Sion,20211005164800
Pierre DARBELLAY,PDC,Oui/Ja,H,33,Entremont,20211005164800
Olivier DERIVAZ,AdG,Oui/Ja,H,57,Monthey,20211005164800
Ralph DESSIMOZ,PDC,Oui/Ja,H,57,Conthey,20211005164800
Arnaud DUBOIS,VLR,Oui/Ja,H,36,Monthey,20211005164800
Alain DUBOSSON,UDC,Non/Nein,H,22,Monthey,20211005164800
Corinne DUC BONVIN,AdG,Oui/Ja,F,54,Sierre,20211005164800
Sophie DUCREY,AC,Oui/Ja,F,26,Monthey,20211005164800
Marius DUMOULIN,PDC,Oui/Ja,H,66,Sion,20211005164800
Jean-Marc DUPONT,AdG,Oui/Ja,H,63,Martigny,20211005164800
Christian ESCHER,CSPO,Oui/Ja,H,42,Brig,20211005164800
Florian EVEQUOZ,AC,Oui/Ja,H,40,Conthey,20211005164800
German EYER,ZUK-VS,Oui/Ja,H,61,Brig,20211005164800
Natascha FARQUET,VLR,Oui/Ja,F,39,Martigny,20211005164800
Florent FAVRE,PDC,Oui/Ja,H,27,Conthey,20211005164800
Mélanie FOLLONIER,VLR,Oui/Ja,F,29,Hérens,20211005164800
Sandro FONTANA,PDC,Oui/Ja,H,55,Monthey,20211005164800
Jérôme FORMAZ,UDC,Abst./Enth.,H,45,Entremont,20211005164800
Sabine FOURNIER,LES VERTS,Oui/Ja,F,46,St-Maurice,20211005164800
Damien FUMEAUX,UDC,Non/Nein,H,24,Conthey,20211005164800
Pascale FUMEAUX,AC,Oui/Ja,F,39,Conthey,20211005164800
Claudia GAILLARD MOREND,LES VERTS,Oui/Ja,F,55,Hérens,20211005164800
Marc-Antoine GENOLET,UDC,Non/Nein,H,57,Hérens,20211005164800
François GENOUD,VLR,Oui/Ja,H,69,Sierre,20211005164800
Vincent GÜNTHER,LES VERTS,Oui/Ja,H,52,Martigny,20211005164800
Ida HÄFLIGER,CSPO,Oui/Ja,F,64,Visp,20211005164800
Christelle HERITIER,VLR,Oui/Ja,F,36,Sion,20211005164800
