name,group,vote,Genre,Âge,District,affairVoteId
Matteo ABÄCHERLI,CVPO,Oui/Ja,H,33,Visp,20211007122141
Claudia ALPIGER,ZUK-VS,Oui/Ja,F,32,Brig,20211007122141
Romano AMACKER,SVPO,Non/Nein,H,24,Westlich Raron,20211007122141
Maria ARNOLD-ESCHER,CVPO,Oui/Ja,F,58,Brig,20211007122141
Peter BÄHLER,SVPO,Non/Nein,H,68,Goms,20211007122141
Gabrielle BARRAS,UDC,Oui/Ja,F,58,Sion,20211007122141
Léonard BENDER,AC,Oui/Ja,H,54,Martigny,20211007122141
Philippe BENDER,VLR,Oui/Ja,H,71,Martigny,20211007122141
Claudy BESSE,UDC,Non/Nein,H,57,Monthey,20211007122141
Jacques BLANC,AC,Oui/Ja,H,67,Hérens,20211007122141
Vincent BOAND,UDC,Non/Nein,H,36,Sion,20211007122141
Jean BONNARD,AC,Oui/Ja,H,72,Sion,20211007122141
Alex BONVIN,UDC,Non/Nein,H,62,Sierre,20211007122141
Nicolas BONVIN,PDC,Oui/Ja,H,32,Sierre,20211007122141
Sophie BORNET,PDC,Oui/Ja,F,53,Conthey,20211007122141
Hermann BRUNNER,CSPO,Oui/Ja,H,67,Westlich Raron,20211007122141
Michael BURGENER,CVPO,Oui/Ja,H,40,Visp,20211007122141
Paul BURGENER,CVPO,Non/Nein,H,68,Visp,20211007122141
Peter BURRI,ZUK-VS,Oui/Ja,H,56,Visp,20211007122141
Mathieu CALOZ,VLR,Oui/Ja,H,28,Sierre,20211007122141
Chantal CARLEN,CVPO,Oui/Ja,F,29,Goms,20211007122141
Florine CARRON,LES VERTS,Oui/Ja,F,43,Martigny,20211007122141
Florence CARRON DARBELLAY,PDC,Oui/Ja,F,48,Martigny,20211007122141
Patricia CASAYS,PDC,Oui/Ja,F,74,Monthey,20211007122141
Jean-Dominique CIPOLLA,UDC,Non/Nein,H,74,Martigny,20211007122141
Stéphane CLAVIEN,VLR,Oui/Ja,H,64,Sierre,20211007122141
Damien CLERC,PDC,Oui/Ja,H,40,Conthey,20211007122141
Gabrielle CORNUT-ZUFFEREY,LES VERTS,Oui/Ja,F,60,Sierre,20211007122141
Adeline CRETTENAND,VLR,Oui/Ja,F,27,Martigny,20211007122141
Narcisse CRETTENAND,VLR,Oui/Ja,H,66,Martigny,20211007122141
Blaise CRETTOL,AC,Oui/Ja,H,49,Sierre,20211007122141
Cilette CRETTON,AC,Oui/Ja,F,76,Martigny,20211007122141
Lucile CURDY,AdG,Oui/Ja,F,22,Conthey,20211007122141
