name,group,vote,Genre,Âge,District,affairVoteId
Matteo ABÄCHERLI,Die Mitte Oberwallis,Abst./Enth.,H,34,Visp,20220901121728
Claudia ALPIGER,ZUK-VS,Non/Nein,F,33,Brig,20220901121728
Romano AMACKER,SVPO,Abst./Enth.,H,25,Westlich Raron,20220901121728
Maria ARNOLD-ESCHER,Die Mitte Oberwallis,Abst./Enth.,F,59,Brig,20220901121728
Gabrielle BARRAS,UDC,Non/Nein,F,59,Sion,20220901121728
Léonard BENDER,AC,Non/Nein,H,54,Martigny,20220901121728
Philippe BENDER,VLR,Oui/Ja,H,72,Martigny,20220901121728
Jacques BLANC,AC,Non/Nein,H,68,Hérens,20220901121728
Vincent BOAND,UDC,Non/Nein,H,37,Sion,20220901121728
Alex BONVIN,UDC,Non/Nein,H,63,Sierre,20220901121728
Nicolas BONVIN,Le Centre,Oui/Ja,H,33,Sierre,20220901121728
Sophie BORNET,Le Centre,Oui/Ja,F,54,Conthey,20220901121728
Gaël BOURGEOIS,PS-GC,Non/Nein,H,39,Martigny,20220901121728
Hermann BRUNNER,CSPO,Oui/Ja,H,68,Westlich Raron,20220901121728
Michael BURGENER,Die Mitte Oberwallis,Abst./Enth.,H,41,Visp,20220901121728
Paul BURGENER,Die Mitte Oberwallis,Abst./Enth.,H,69,Visp,20220901121728
Peter BURRI,ZUK-VS,Abst./Enth.,H,57,Visp,20220901121728
Mathieu CALOZ,VLR,Abst./Enth.,H,29,Sierre,20220901121728
Chantal CARLEN,Die Mitte Oberwallis,Abst./Enth.,F,30,Goms,20220901121728
Florine CARRON,LES VERTS,Non/Nein,F,44,Martigny,20220901121728
Florence CARRON DARBELLAY,Le Centre,Non/Nein,F,49,Martigny,20220901121728
Patricia CASAYS,Le Centre,Non/Nein,F,75,Monthey,20220901121728
Jean-Dominique CIPOLLA,UDC,Non/Nein,H,75,Martigny,20220901121728
Stéphane CLAVIEN,VLR,Non/Nein,H,65,Sierre,20220901121728
Damien CLERC,Le Centre,Oui/Ja,H,41,Conthey,20220901121728
Gabrielle CORNUT-ZUFFEREY,LES VERTS,Abst./Enth.,F,61,Sierre,20220901121728
Adeline CRETTENAND,VLR,Non/Nein,F,28,Martigny,20220901121728
Narcisse CRETTENAND,VLR,Oui/Ja,H,67,Martigny,20220901121728
Blaise CRETTOL,AC,Non/Nein,H,50,Sierre,20220901121728
Cilette CRETTON,AC,Non/Nein,F,77,Martigny,20220901121728
Lucile CURDY,PS-GC,Non/Nein,F,23,Conthey,20220901121728
Alina DARBELLAY,LES VERTS,Non/Nein,F,55,Sion,20220901121728
Pierre DARBELLAY,Le Centre,Oui/Ja,H,34,Entremont,20220901121728
Olivier DERIVAZ,PS-GC,Non/Nein,H,58,Monthey,20220901121728
Eric DESSIMOZ,LES VERTS,Oui/Ja,H,57,Conthey,20220901121728
Alain DUBOSSON,UDC,Non/Nein,H,23,Monthey,20220901121728
Corinne DUC BONVIN,PS-GC,Abst./Enth.,F,55,Sierre,20220901121728
Sophie DUCREY,AC,Non/Nein,F,27,Monthey,20220901121728
