name,group,vote,Genre,Âge,District,affairVoteId
Matteo ABÄCHERLI,CVPO,Non/Nein,H,31,Visp,20190429170415
Claudia ALPIGER,ZUK-VS,Oui/Ja,F,30,Brig,20190429170415
Romano AMACKER,SVPO,Non/Nein,H,21,Westlich Raron,20190429170415
Maria ARNOLD-ESCHER,CVPO,Non/Nein,H,56,Brig,20190429170415
Peter BÄHLER,SVPO,Non/Nein,H,66,Goms,20190429170415
Fabrice BENDER,VLR,Oui/Ja,H,49,St-Maurice,20190429170415
Léonard BENDER,AC,Non/Nein,H,51,Martigny,20190429170415
Philippe BENDER,VLR,Non/Nein,H,68,Martigny,20190429170415
Claudy BESSE,UDC,Non/Nein,H,55,Monthey,20190429170415
Jacques BLANC,AC,Oui/Ja,H,64,Hérens,20190429170415
Jean BONNARD,AC,Oui/Ja,H,69,Sion,20190429170415
Alex BONVIN,UDC,Non/Nein,H,60,Sierre,20190429170415
Nicolas BONVIN,PDC,Oui/Ja,H,29,Sierre,20190429170415
Sophie BORNET,PDC,Oui/Ja,F,51,Conthey,20190429170415
Hermann BRUNNER,CSPO,Non/Nein,H,64,Westlich Raron,20190429170415
Paul BURGENER,CVPO,Non/Nein,H,65,Visp,20190429170415
Peter BURRI,ZUK-VS,Oui/Ja,H,54,Visp,20190429170415
Mathieu CALOZ,VLR,Oui/Ja,H,26,Sierre,20190429170415
Chantal CARLEN,CVPO,Non/Nein,F,27,Goms,20190429170415
Florine CARRON,LES VERTS,Oui/Ja,F,41,Martigny,20190429170415
Florence CARRON DARBELLAY,PDC,Oui/Ja,F,45,Martigny,20190429170415
Patricia CASAYS,PDC,Oui/Ja,F,72,Monthey,20190429170415
Nicolas CHABLAIS,VLR,Oui/Ja,H,31,Monthey,20190429170415
Jean-Dominique CIPOLLA,UDC,Non/Nein,H,72,Martigny,20190429170415
Damien CLERC,PDC,Oui/Ja,H,37,Conthey,20190429170415
Gabrielle CORNUT-ZUFFEREY,LES VERTS,Oui/Ja,F,58,Sierre,20190429170415
Adeline CRETTENAND,VLR,Oui/Ja,F,25,Martigny,20190429170415
Narcisse CRETTENAND,VLR,Oui/Ja,H,63,Martigny,20190429170415
Blaise CRETTOL,AC,Oui/Ja,H,47,Sierre,20190429170415
Lucile CURDY,AdG,Oui/Ja,F,20,Conthey,20190429170415
Pierre DARBELLAY,PDC,Oui/Ja,H,30,Entremont,20190429170415
Olivier DERIVAZ,AdG,Oui/Ja,H,55,Monthey,20190429170415
Ralph DESSIMOZ,PDC,Oui/Ja,H,54,Conthey,20190429170415
Arnaud DUBOIS,VLR,Oui/Ja,H,34,Monthey,20190429170415
Alain DUBOSSON,UDC,Non/Nein,H,20,Monthey,20190429170415
Corinne DUC BONVIN,AdG,Oui/Ja,F,51,Sierre,20190429170415
Sophie DUCREY,AC,Oui/Ja,F,24,Monthey,20190429170415
Marius DUMOULIN,PDC,Oui/Ja,H,64,Sion,20190429170415
Jean-Marc DUPONT,AdG,Oui/Ja,H,60,Martigny,20190429170415
Christian ESCHER,CSPO,Non/Nein,H,40,Brig,20190429170415
Florian EVEQUOZ,AC,Oui/Ja,H,38,Conthey,20190429170415
German EYER,ZUK-VS,Oui/Ja,H,58,Brig,20190429170415
Florent FAVRE,PDC,Oui/Ja,H,25,Conthey,20190429170415
Mélanie FOLLONIER,VLR,Oui/Ja,F,27,Hérens,20190429170415
Sandro FONTANA,PDC,Oui/Ja,H,53,Monthey,20190429170415
Blaise FOURNIER,LES VERTS,Non/Nein,H,28,Sion,20190429170415
Sabine FOURNIER,LES VERTS,Oui/Ja,F,44,St-Maurice,20190429170415
Damien FUMEAUX,UDC,Non/Nein,H,21,Conthey,20190429170415
Pascale FUMEAUX,AC,Non/Nein,F,37,Conthey,20190429170415
Egon FURRER,CVPO,Non/Nein,H,61,Visp,20190429170415
Claudia GAILLARD MOREND,LES VERTS,Non/Nein,F,52,Hérens,20190429170415
Marc-Antoine GENOLET,UDC,Non/Nein,H,55,Hérens,20190429170415
François GENOUD,VLR,Non/Nein,H,66,Sierre,20190429170415
Jean-Charles GERMANIER,VLR,Non/Nein,H,71,Conthey,20190429170415
Géraldine GIANADDA,VLR,Oui/Ja,F,51,Martigny,20190429170415
Géraldine GRANGES-GUENOT,UDC,Non/Nein,F,43,Martigny,20190429170415
Vincent GÜNTHER,LES VERTS,Oui/Ja,H,50,Martigny,20190429170415
Ida HÄFLIGER,CSPO,Non/Nein,F,62,Visp,20190429170415
Christelle HERITIER,VLR,Oui/Ja,F,34,Sion,20190429170415
Monika HOLZEGGER,ZUK-VS,Oui/Ja,F,45,Brig,20190429170415
Philip JAFFE,VLR,Non/Nein,H,60,Sion,20190429170415
Lukas JÄGER,SVPO,Non/Nein,H,64,Leuk,20190429170415
Lukas KALBERMATTEN,CVPO,Non/Nein,H,48,Westlich Raron,20190429170415
Kevin KARLEN,CVPO,Non/Nein,H,26,Visp,20190429170415
Dominik KNUBEL,CVPO,Non/Nein,H,39,Westlich Raron,20190429170415
Michael KREUZER,SVPO,Non/Nein,H,30,Visp,20190429170415
Ralph KUMMER,SVPO,Non/Nein,H,40,Brig,20190429170415
Madeleine KUONEN-EGGO,ZUK-VS,Oui/Ja,F,60,Leuk,20190429170415
Alain LÉGER,PDC,Oui/Ja,H,41,Martigny,20190429170415
Jean-François LOVEY,AC,Oui/Ja,H,64,Entremont,20190429170415
Vincent LUYET,AC,Non/Nein,H,41,Sion,20190429170415
Natacha MARET,PDC,Oui/Ja,F,35,Entremont,20190429170415
Rainer MATHIER,CVPO,Non/Nein,H,62,Leuk,20190429170415
Thomas MATTER,CSPO,Non/Nein,H,53,Leuk,20190429170415
