name,group,vote,Genre,Âge,District,affairVoteId
Matteo ABÄCHERLI,CVPO,Oui/Ja,H,33,Visp,20211005164611
Claudia ALPIGER,ZUK-VS,Non/Nein,F,32,Brig,20211005164611
Romano AMACKER,SVPO,Oui/Ja,H,24,Westlich Raron,20211005164611
Maria ARNOLD-ESCHER,CVPO,Oui/Ja,F,58,Brig,20211005164611
Peter BÄHLER,SVPO,Oui/Ja,H,68,Goms,20211005164611
Gabrielle BARRAS,UDC,Oui/Ja,F,58,Sion,20211005164611
Léonard BENDER,AC,Non/Nein,H,54,Martigny,20211005164611
Philippe BENDER,VLR,Oui/Ja,H,71,Martigny,20211005164611
Claudy BESSE,UDC,Oui/Ja,H,57,Monthey,20211005164611
Jacques BLANC,AC,Non/Nein,H,67,Hérens,20211005164611
Vincent BOAND,UDC,Oui/Ja,H,36,Sion,20211005164611
Jean BONNARD,AC,Oui/Ja,H,72,Sion,20211005164611
Alex BONVIN,UDC,Oui/Ja,H,62,Sierre,20211005164611
Nicolas BONVIN,PDC,Oui/Ja,H,32,Sierre,20211005164611
Sophie BORNET,PDC,Oui/Ja,F,53,Conthey,20211005164611
Gaël BOURGEOIS,AdG,Non/Nein,H,38,Martigny,20211005164611
Hermann BRUNNER,CSPO,Oui/Ja,H,67,Westlich Raron,20211005164611
Michael BURGENER,CVPO,Oui/Ja,H,40,Visp,20211005164611
Paul BURGENER,CVPO,Oui/Ja,H,68,Visp,20211005164611
Peter BURRI,ZUK-VS,Non/Nein,H,56,Visp,20211005164611
Mathieu CALOZ,VLR,Oui/Ja,H,28,Sierre,20211005164611
Chantal CARLEN,CVPO,Oui/Ja,F,29,Goms,20211005164611
Florine CARRON,LES VERTS,Non/Nein,F,43,Martigny,20211005164611
Florence CARRON DARBELLAY,PDC,Oui/Ja,F,48,Martigny,20211005164611
Patricia CASAYS,PDC,Oui/Ja,F,74,Monthey,20211005164611
Jean-Dominique CIPOLLA,UDC,Oui/Ja,H,74,Martigny,20211005164611
Stéphane CLAVIEN,VLR,Non/Nein,H,64,Sierre,20211005164611
Damien CLERC,PDC,Oui/Ja,H,40,Conthey,20211005164611
Adeline CRETTENAND,VLR,Non/Nein,F,27,Martigny,20211005164611
Narcisse CRETTENAND,VLR,Oui/Ja,H,66,Martigny,20211005164611
Blaise CRETTOL,AC,Non/Nein,H,49,Sierre,20211005164611
Cilette CRETTON,AC,Non/Nein,F,76,Martigny,20211005164611
Alina DARBELLAY,LES VERTS,Oui/Ja,F,54,Sion,20211005164611
Pierre DARBELLAY,PDC,Oui/Ja,H,33,Entremont,20211005164611
Olivier DERIVAZ,AdG,Non/Nein,H,57,Monthey,20211005164611
Ralph DESSIMOZ,PDC,Oui/Ja,H,57,Conthey,20211005164611
Arnaud DUBOIS,VLR,Oui/Ja,H,36,Monthey,20211005164611
Alain DUBOSSON,UDC,Oui/Ja,H,22,Monthey,20211005164611
Corinne DUC BONVIN,AdG,Non/Nein,F,54,Sierre,20211005164611
Sophie DUCREY,AC,Non/Nein,F,26,Monthey,20211005164611
Marius DUMOULIN,PDC,Oui/Ja,H,66,Sion,20211005164611
Jean-Marc DUPONT,AdG,Non/Nein,H,63,Martigny,20211005164611
Christian ESCHER,CSPO,Non/Nein,H,42,Brig,20211005164611
Florian EVEQUOZ,AC,Oui/Ja,H,40,Conthey,20211005164611
German EYER,ZUK-VS,Non/Nein,H,61,Brig,20211005164611
Natascha FARQUET,VLR,Oui/Ja,F,39,Martigny,20211005164611
Florent FAVRE,PDC,Oui/Ja,H,27,Conthey,20211005164611
Mélanie FOLLONIER,VLR,Oui/Ja,F,29,Hérens,20211005164611
Sandro FONTANA,PDC,Oui/Ja,H,55,Monthey,20211005164611
Jérôme FORMAZ,UDC,Oui/Ja,H,45,Entremont,20211005164611
Sabine FOURNIER,LES VERTS,Non/Nein,F,46,St-Maurice,20211005164611
Damien FUMEAUX,UDC,Oui/Ja,H,24,Conthey,20211005164611
Pascale FUMEAUX,AC,Non/Nein,F,39,Conthey,20211005164611
Claudia GAILLARD MOREND,LES VERTS,Oui/Ja,F,55,Hérens,20211005164611
Marc-Antoine GENOLET,UDC,Oui/Ja,H,57,Hérens,20211005164611
François GENOUD,VLR,Non/Nein,H,69,Sierre,20211005164611
Vincent GÜNTHER,LES VERTS,Non/Nein,H,52,Martigny,20211005164611
Ida HÄFLIGER,CSPO,Oui/Ja,F,64,Visp,20211005164611
Christelle HERITIER,VLR,Oui/Ja,F,36,Sion,20211005164611
Monika HOLZEGGER,ZUK-VS,Oui/Ja,F,47,Brig,20211005164611
Lukas JÄGER,SVPO,Oui/Ja,H,66,Leuk,20211005164611
Lukas KALBERMATTEN,CVPO,Non/Nein,H,50,Westlich Raron,20211005164611
Dominik KNUBEL,CVPO,Non/Nein,H,41,Westlich Raron,20211005164611
Michael KREUZER,SVPO,Oui/Ja,H,32,Visp,20211005164611
Ralph KUMMER,SVPO,Oui/Ja,H,43,Brig,20211005164611
Madeleine KUONEN-EGGO,ZUK-VS,Non/Nein,F,62,Leuk,20211005164611
Alain LÉGER,PDC,Oui/Ja,H,43,Martigny,20211005164611
Jean-François LOVEY,AC,Non/Nein,H,67,Entremont,20211005164611
Damien LUISIER,PDC,Oui/Ja,H,28,Martigny,20211005164611
Vincent LUYET,AC,Non/Nein,H,44,Sion,20211005164611
Natacha MARET,PDC,Oui/Ja,F,38,Entremont,20211005164611
Rainer MATHIER,CVPO,Oui/Ja,H,64,Leuk,20211005164611
Thomas MATTER,CSPO,Oui/Ja,H,55,Leuk,20211005164611
Kamy MAY,PDC,Oui/Ja,F,27,Entremont,20211005164611
Nicolas METTAN,PDC,Oui/Ja,H,60,St-Maurice,20211005164611
Fabienne MURMANN,CVPO,Oui/Ja,F,40,Leuk,20211005164611
Jean-Daniel NANCHEN,LES VERTS,Non/Nein,H,64,Sierre,20211005164611
Claude NANÇOZ,VLR,Oui/Ja,H,69,Conthey,20211005164611
Edmond PERRUCHOUD,UDC,Oui/Ja,H,74,Sierre,20211005164611
Frédéric PITTELOUD,PDC,Oui/Ja,H,46,Hérens,20211005164611
Géraldine POUGET-ZUFFEREY,PDC,Oui/Ja,F,31,Sierre,20211005164611
Emilie PRAZ,AC,Non/Nein,F,35,Sion,20211005164611
François QUENNOZ,UDC,Oui/Ja,H,28,Sion,20211005164611
Damien RABOUD,UDC,Oui/Ja,H,35,Monthey,20211005164611
Pierre-Alain RAEMY,VLR,Oui/Ja,H,60,Sion,20211005164611
Célina RAMSAUER,AC,Non/Nein,F,45,Sierre,20211005164611
Kurt REGOTZ,CSPO,Oui/Ja,H,68,Brig,20211005164611
Jean-Pierre REY,VLR,Oui/Ja,H,59,Sierre,20211005164611
Caroline REYNARD,AdG,Non/Nein,F,25,Sion,20211005164611
Janine REY-SIGGEN,AdG,Non/Nein,F,61,Sierre,20211005164611
Johan ROCHEL,AC,Oui/Ja,H,38,Monthey,20211005164611
Yann RODUIT,PDC,Oui/Ja,H,47,Sion,20211005164611
Martine ROUILLER,AC,Non/Nein,F,39,St-Maurice,20211005164611
Léa ROUILLER DESSIMOZ,LES VERTS,Non/Nein,F,21,Conthey,20211005164611
Christine ROUX,PDC,Oui/Ja,F,59,Sion,20211005164611
Felix RUPPEN,CVPO,Oui/Ja,H,60,Brig,20211005164611
Gérard SALAMIN,PDC,Oui/Ja,H,58,Sierre,20211005164611
Mathieu SARRASIN,VLR,Oui/Ja,H,60,Entremont,20211005164611
Jean-Marc SAVIOZ,PDC,Oui/Ja,H,51,Sierre,20211005164611
Pierre SCHERTENLEIB,AdG,Non/Nein,H,68,Sion,20211005164611
Gerhard SCHMID,INDEP,Abst./Enth.,H,73,Östlich Raron,20211005164611
Remo SCHNYDER,SVPO,Oui/Ja,H,47,Brig,20211005164611
Raymonde SCHOCH,VLR,Oui/Ja,F,70,St-Maurice,20211005164611
Alain SCHÖNBETT,VLR,Oui/Ja,H,66,Monthey,20211005164611
Martin SCHÜRCH,CVPO,Oui/Ja,H,49,Visp,20211005164611
Ruth STALDER,VLR,Oui/Ja,F,59,Sion,20211005164611
Bernard TROILLET,PDC,Oui/Ja,H,67,Martigny,20211005164611
Jean-Baptiste UDRESSY,UDC,Oui/Ja,H,28,Monthey,20211005164611
Romain UDRY,VLR,Oui/Ja,H,29,Conthey,20211005164611
Grégoire VANNAY,PDC,Oui/Ja,H,51,Monthey,20211005164611
Georges VIONNET,LES VERTS,Non/Nein,H,68,Monthey,20211005164611
Jenny VOEFFRAY,PDC,Abst./Enth.,F,47,St-Maurice,20211005164611
