name,group,vote,Genre,Âge,District,affairVoteId
Claudia ALPIGER,ZUK-VS,Non/Nein,F,32,Brig,20211019114119
Romano AMACKER,SVPO,Oui/Ja,H,24,Westlich Raron,20211019114119
Maria ARNOLD-ESCHER,CVPO,Oui/Ja,F,58,Brig,20211019114119
Peter BÄHLER,SVPO,Oui/Ja,H,68,Goms,20211019114119
Gabrielle BARRAS,UDC,Oui/Ja,F,58,Sion,20211019114119
Léonard BENDER,AC,Non/Nein,H,54,Martigny,20211019114119
Philippe BENDER,VLR,Oui/Ja,H,71,Martigny,20211019114119
Claudy BESSE,UDC,Oui/Ja,H,57,Monthey,20211019114119
Vincent BOAND,UDC,Oui/Ja,H,36,Sion,20211019114119
Jean BONNARD,AC,Non/Nein,H,72,Sion,20211019114119
Alex BONVIN,UDC,Oui/Ja,H,62,Sierre,20211019114119
Nicolas BONVIN,PDC,Oui/Ja,H,32,Sierre,20211019114119
Sophie BORNET,PDC,Oui/Ja,F,53,Conthey,20211019114119
Hermann BRUNNER,CSPO,Non/Nein,H,67,Westlich Raron,20211019114119
Michael BURGENER,CVPO,Oui/Ja,H,40,Visp,20211019114119
Peter BURRI,ZUK-VS,Oui/Ja,H,56,Visp,20211019114119
Mathieu CALOZ,VLR,Oui/Ja,H,28,Sierre,20211019114119
Florine CARRON,LES VERTS,Non/Nein,F,43,Martigny,20211019114119
Florence CARRON DARBELLAY,PDC,Oui/Ja,F,48,Martigny,20211019114119
Patricia CASAYS,PDC,Abst./Enth.,F,74,Monthey,20211019114119
Nicolas CHABLAIS,VLR,Oui/Ja,H,33,Monthey,20211019114119
Jean-Dominique CIPOLLA,UDC,Oui/Ja,H,74,Martigny,20211019114119
Stéphane CLAVIEN,VLR,Oui/Ja,H,64,Sierre,20211019114119
Gabrielle CORNUT-ZUFFEREY,LES VERTS,Non/Nein,F,60,Sierre,20211019114119
Adeline CRETTENAND,VLR,Oui/Ja,F,27,Martigny,20211019114119
Narcisse CRETTENAND,VLR,Oui/Ja,H,66,Martigny,20211019114119
Blaise CRETTOL,AC,Abst./Enth.,H,49,Sierre,20211019114119
Cilette CRETTON,AC,Non/Nein,F,76,Martigny,20211019114119
Lucile CURDY,AdG,Non/Nein,F,22,Conthey,20211019114119
Pierre DARBELLAY,PDC,Oui/Ja,H,33,Entremont,20211019114119
Olivier DERIVAZ,AdG,Non/Nein,H,57,Monthey,20211019114119
Ralph DESSIMOZ,PDC,Abst./Enth.,H,57,Conthey,20211019114119
Arnaud DUBOIS,VLR,Oui/Ja,H,36,Monthey,20211019114119
Alain DUBOSSON,UDC,Oui/Ja,H,22,Monthey,20211019114119
Corinne DUC BONVIN,AdG,Non/Nein,F,54,Sierre,20211019114119
Sophie DUCREY,AC,Non/Nein,F,26,Monthey,20211019114119
Marius DUMOULIN,PDC,Oui/Ja,H,66,Sion,20211019114119
