name,group,vote,Genre,Âge,District,affairVoteId
Matteo ABÄCHERLI,CVPO,Non/Nein,H,32,Visp,20201009152414
Claudia ALPIGER,ZUK-VS,Oui/Ja,F,31,Brig,20201009152414
Romano AMACKER,SVPO,Oui/Ja,H,23,Westlich Raron,20201009152414
Maria ARNOLD-ESCHER,CVPO,Abst./Enth.,F,57,Brig,20201009152414
Peter BÄHLER,SVPO,Oui/Ja,H,67,Goms,20201009152414
Fabrice BENDER,VLR,Oui/Ja,H,51,St-Maurice,20201009152414
Léonard BENDER,AC,Non/Nein,H,52,Martigny,20201009152414
Philippe BENDER,VLR,Oui/Ja,H,70,Martigny,20201009152414
Vincent BOAND,UDC,Non/Nein,H,35,Sion,20201009152414
Jean BONNARD,AC,Non/Nein,H,71,Sion,20201009152414
Alex BONVIN,UDC,Non/Nein,H,61,Sierre,20201009152414
Nicolas BONVIN,PDC,Non/Nein,H,31,Sierre,20201009152414
Gaël BOURGEOIS,AdG,Oui/Ja,H,37,Martigny,20201009152414
Hermann BRUNNER,CSPO,Non/Nein,H,66,Westlich Raron,20201009152414
Michael BURGENER,CVPO,Non/Nein,H,39,Visp,20201009152414
Paul BURGENER,CVPO,Non/Nein,H,67,Visp,20201009152414
Peter BURRI,ZUK-VS,Non/Nein,H,55,Visp,20201009152414
Mathieu CALOZ,VLR,Oui/Ja,H,27,Sierre,20201009152414
Chantal CARLEN,CVPO,Non/Nein,F,28,Goms,20201009152414
Florine CARRON,LES VERTS,Oui/Ja,F,42,Martigny,20201009152414
Florence CARRON DARBELLAY,PDC,Non/Nein,F,47,Martigny,20201009152414
Patricia CASAYS,PDC,Non/Nein,F,73,Monthey,20201009152414
Nicolas CHABLAIS,VLR,Oui/Ja,H,32,Monthey,20201009152414
Jean-Dominique CIPOLLA,UDC,Non/Nein,H,73,Martigny,20201009152414
Stéphane CLAVIEN,VLR,Oui/Ja,H,63,Sierre,20201009152414
Damien CLERC,PDC,Non/Nein,H,39,Conthey,20201009152414
Gabrielle CORNUT-ZUFFEREY,LES VERTS,Oui/Ja,F,59,Sierre,20201009152414
Adeline CRETTENAND,VLR,Non/Nein,F,26,Martigny,20201009152414
Narcisse CRETTENAND,VLR,Oui/Ja,H,65,Martigny,20201009152414
Blaise CRETTOL,AC,Non/Nein,H,48,Sierre,20201009152414
Lucile CURDY,AdG,Oui/Ja,F,21,Conthey,20201009152414
Pierre DARBELLAY,PDC,Non/Nein,H,32,Entremont,20201009152414
Olivier DERIVAZ,AdG,Oui/Ja,H,56,Monthey,20201009152414
Ralph DESSIMOZ,PDC,Non/Nein,H,56,Conthey,20201009152414
Arnaud DUBOIS,VLR,Oui/Ja,H,35,Monthey,20201009152414
Alain DUBOSSON,UDC,Non/Nein,H,21,Monthey,20201009152414
Corinne DUC BONVIN,AdG,Oui/Ja,F,53,Sierre,20201009152414
Sophie DUCREY,AC,Non/Nein,F,25,Monthey,20201009152414
Marius DUMOULIN,PDC,Non/Nein,H,65,Sion,20201009152414
Jean-Marc DUPONT,AdG,Oui/Ja,H,62,Martigny,20201009152414
Christian ESCHER,CSPO,Non/Nein,H,41,Brig,20201009152414
Florian EVEQUOZ,AC,Non/Nein,H,39,Conthey,20201009152414
German EYER,ZUK-VS,Oui/Ja,H,59,Brig,20201009152414
Florent FAVRE,PDC,Non/Nein,H,26,Conthey,20201009152414
Sandro FONTANA,PDC,Non/Nein,H,54,Monthey,20201009152414
Jérôme FORMAZ,UDC,Oui/Ja,H,44,Entremont,20201009152414
Sabine FOURNIER,LES VERTS,Oui/Ja,F,45,St-Maurice,20201009152414
Pascale FUMEAUX,AC,Non/Nein,F,38,Conthey,20201009152414
Claudia GAILLARD MOREND,LES VERTS,Oui/Ja,F,54,Hérens,20201009152414
Marc-Antoine GENOLET,UDC,Non/Nein,H,56,Hérens,20201009152414
François GENOUD,VLR,Oui/Ja,H,68,Sierre,20201009152414
Géraldine GIANADDA,VLR,Non/Nein,F,53,Martigny,20201009152414
Géraldine GRANGES-GUENOT,UDC,Non/Nein,F,45,Martigny,20201009152414
Vincent GÜNTHER,LES VERTS,Oui/Ja,H,51,Martigny,20201009152414
Ida HÄFLIGER,CSPO,Non/Nein,F,63,Visp,20201009152414
Monika HOLZEGGER,ZUK-VS,Oui/Ja,F,46,Brig,20201009152414
Lukas JÄGER,SVPO,Oui/Ja,H,65,Leuk,20201009152414
Dominik KNUBEL,CVPO,Oui/Ja,H,40,Westlich Raron,20201009152414
Michael KREUZER,SVPO,Oui/Ja,H,31,Visp,20201009152414
Ralph KUMMER,SVPO,Oui/Ja,H,42,Brig,20201009152414
Madeleine KUONEN-EGGO,ZUK-VS,Oui/Ja,F,61,Leuk,20201009152414
Alain LÉGER,PDC,Non/Nein,H,42,Martigny,20201009152414
Jean-François LOVEY,AC,Non/Nein,H,65,Entremont,20201009152414
Damien LUISIER,PDC,Non/Nein,H,27,Martigny,20201009152414
Vincent LUYET,AC,Non/Nein,H,43,Sion,20201009152414
Natacha MARET,PDC,Non/Nein,F,37,Entremont,20201009152414
Rainer MATHIER,CVPO,Non/Nein,H,63,Leuk,20201009152414
Kamy MAY,PDC,Non/Nein,F,26,Entremont,20201009152414
Nicolas METTAN,PDC,Non/Nein,H,59,St-Maurice,20201009152414
Fabienne MURMANN,CVPO,Non/Nein,F,39,Leuk,20201009152414
Jean-Daniel NANCHEN,LES VERTS,Oui/Ja,H,63,Sierre,20201009152414
Claude NANÇOZ,VLR,Oui/Ja,H,68,Conthey,20201009152414
Bernard OBERHOLZER,AC,Oui/Ja,H,75,Monthey,20201009152414
Frédéric PITTELOUD,PDC,Non/Nein,H,45,Hérens,20201009152414
Emilie PRAZ,AC,Non/Nein,F,34,Sion,20201009152414
François QUENNOZ,UDC,Non/Nein,H,27,Sion,20201009152414
Damien RABOUD,UDC,Non/Nein,H,34,Monthey,20201009152414
Pierre-Alain RAEMY,VLR,Oui/Ja,H,59,Sion,20201009152414
Célina RAMSAUER,AC,Non/Nein,F,44,Sierre,20201009152414
Kurt REGOTZ,CSPO,Non/Nein,H,67,Brig,20201009152414
Jean-Pierre REY,VLR,Abst./Enth.,H,57,Sierre,20201009152414
Caroline REYNARD,AdG,Oui/Ja,F,24,Sion,20201009152414
Janine REY-SIGGEN,AdG,Oui/Ja,F,60,Sierre,20201009152414
Johan ROCHEL,AC,Non/Nein,H,36,Monthey,20201009152414
Martine ROUILLER,AC,Non/Nein,F,38,St-Maurice,20201009152414
Léa ROUILLER DESSIMOZ,LES VERTS,Oui/Ja,F,20,Conthey,20201009152414
Christine ROUX,PDC,Non/Nein,F,58,Sion,20201009152414
Felix RUPPEN,CVPO,Non/Nein,H,59,Brig,20201009152414
Gérard SALAMIN,PDC,Non/Nein,H,57,Sierre,20201009152414
Mathieu SARRASIN,VLR,Oui/Ja,H,59,Entremont,20201009152414
Jean-Marc SAVIOZ,PDC,Non/Nein,H,50,Sierre,20201009152414
Pierre SCHERTENLEIB,AdG,Oui/Ja,H,67,Sion,20201009152414
Flavio SCHMID,CSPO,Non/Nein,H,35,Visp,20201009152414
Gerhard SCHMID,CVPO,Oui/Ja,H,72,Östlich Raron,20201009152414
Remo SCHNYDER,SVPO,Oui/Ja,H,46,Brig,20201009152414
Alain SCHÖNBETT,VLR,Oui/Ja,H,65,Monthey,20201009152414
Martin SCHÜRCH,CVPO,Non/Nein,H,48,Visp,20201009152414
Ruth STALDER,VLR,Oui/Ja,F,58,Sion,20201009152414
Fabien THETAZ,AdG,Oui/Ja,H,34,Monthey,20201009152414
Bernard TROILLET,PDC,Oui/Ja,H,66,Martigny,20201009152414
Romain UDRY,VLR,Non/Nein,H,28,Conthey,20201009152414
Grégoire VANNAY,PDC,Non/Nein,H,50,Monthey,20201009152414
Georges VIONNET,LES VERTS,Non/Nein,H,66,Monthey,20201009152414
Jenny VOEFFRAY,PDC,Non/Nein,F,46,St-Maurice,20201009152414
Laurence VUAGNIAUX,LES VERTS,Oui/Ja,F,45,Sion,20201009152414
Côme VUILLE,VLR,Oui/Ja,H,33,Monthey,20201009152414
Rafael WELSCHEN,CVPO,Non/Nein,H,32,Brig,20201009152414
Leander WILLINER,CSPO,Non/Nein,H,67,Brig,20201009152414
Jean ZERMATTEN,AC,Non/Nein,H,72,Sion,20201009152414
Rahel ZIMMERMANN,ZUK-VS,Oui/Ja,F,35,Visp,20201009152414
Marie ZUCHUAT,PDC,Non/Nein,F,33,Sion,20201009152414
Danica ZURBRIGGEN LEHNER,CSPO,Non/Nein,F,40,Visp,20201009152414
Gabrielle BARRAS,UDC,Aucun/Keine,F,57,Sion,20201009152414
Claudy BESSE,UDC,Aucun/Keine,H,56,Monthey,20201009152414
Jacques BLANC,AC,Aucun/Keine,H,66,Hérens,20201009152414
Sophie BORNET,PDC,Aucun/Keine,F,52,Conthey,20201009152414
Cilette CRETTON,AC,Aucun/Keine,F,75,Martigny,20201009152414
Alina DARBELLAY,LES VERTS,Aucun/Keine,F,53,Sion,20201009152414
Mélanie FOLLONIER,VLR,Aucun/Keine,F,28,Hérens,20201009152414
Damien FUMEAUX,UDC,Aucun/Keine,H,22,Conthey,20201009152414
Christelle HERITIER,VLR,Aucun/Keine,F,35,Sion,20201009152414
Lukas KALBERMATTEN,CVPO,Aucun/Keine,H,49,Westlich Raron,20201009152414
Thomas MATTER,CSPO,Aucun/Keine,H,54,Leuk,20201009152414
Natascha MÖRI,VLR,Aucun/Keine,F,38,Martigny,20201009152414
Edmond PERRUCHOUD,UDC,Aucun/Keine,H,73,Sierre,20201009152414
Géraldine POUGET-ZUFFEREY,PDC,Aucun/Keine,F,30,Sierre,20201009152414
Yann RODUIT,PDC,Aucun/Keine,H,46,Sion,20201009152414
Jean-Baptiste UDRESSY,UDC,Aucun/Keine,H,27,Monthey,20201009152414
Joséphine WAEBER,PDC,Aucun/Keine,F,35,Sierre,20201009152414
Fabian ZURBRIGGEN,SVPO,Aucun/Keine,H,46,Visp,20201009152414
