name,group,vote,Genre,Âge,District,affairVoteId
Matteo ABÄCHERLI,CVPO,Non/Nein,H,33,Visp,20211207165313
Claudia ALPIGER,ZUK-VS,Oui/Ja,F,32,Brig,20211207165313
Romano AMACKER,SVPO,Non/Nein,H,24,Westlich Raron,20211207165313
Maria ARNOLD-ESCHER,CVPO,Non/Nein,F,58,Brig,20211207165313
Peter BÄHLER,SVPO,Non/Nein,H,68,Goms,20211207165313
Gabrielle BARRAS,UDC,Non/Nein,F,58,Sion,20211207165313
Léonard BENDER,AC,Non/Nein,H,54,Martigny,20211207165313
Philippe BENDER,VLR,Non/Nein,H,71,Martigny,20211207165313
Claudy BESSE,UDC,Abst./Enth.,H,57,Monthey,20211207165313
Jacques BLANC,AC,Non/Nein,H,67,Hérens,20211207165313
Vincent BOAND,UDC,Non/Nein,H,36,Sion,20211207165313
Jean BONNARD,AC,Non/Nein,H,72,Sion,20211207165313
Alex BONVIN,UDC,Non/Nein,H,62,Sierre,20211207165313
Nicolas BONVIN,PDC,Non/Nein,H,32,Sierre,20211207165313
Gaël BOURGEOIS,AdG,Oui/Ja,H,38,Martigny,20211207165313
Hermann BRUNNER,CSPO,Non/Nein,H,67,Westlich Raron,20211207165313
Michael BURGENER,CVPO,Non/Nein,H,40,Visp,20211207165313
Paul BURGENER,CVPO,Non/Nein,H,68,Visp,20211207165313
Peter BURRI,ZUK-VS,Non/Nein,H,56,Visp,20211207165313
Mathieu CALOZ,VLR,Non/Nein,H,28,Sierre,20211207165313
Florine CARRON,LES VERTS,Oui/Ja,F,43,Martigny,20211207165313
Florence CARRON DARBELLAY,PDC,Non/Nein,F,48,Martigny,20211207165313
Jean-Dominique CIPOLLA,UDC,Non/Nein,H,74,Martigny,20211207165313
Stéphane CLAVIEN,VLR,Non/Nein,H,64,Sierre,20211207165313
Gabrielle CORNUT-ZUFFEREY,LES VERTS,Oui/Ja,F,60,Sierre,20211207165313
Adeline CRETTENAND,VLR,Non/Nein,F,27,Martigny,20211207165313
Narcisse CRETTENAND,VLR,Non/Nein,H,66,Martigny,20211207165313
Blaise CRETTOL,AC,Non/Nein,H,49,Sierre,20211207165313
Cilette CRETTON,AC,Non/Nein,F,76,Martigny,20211207165313
Lucile CURDY,AdG,Oui/Ja,F,22,Conthey,20211207165313
Alina DARBELLAY,LES VERTS,Oui/Ja,F,54,Sion,20211207165313
Olivier DERIVAZ,AdG,Oui/Ja,H,57,Monthey,20211207165313
Ralph DESSIMOZ,PDC,Non/Nein,H,57,Conthey,20211207165313
Arnaud DUBOIS,VLR,Non/Nein,H,36,Monthey,20211207165313
