name,group,vote,Genre,Âge,District,affairVoteId
Matteo ABÄCHERLI,CVPO,Oui/Ja,H,32,Visp,20200903122157
Claudia ALPIGER,ZUK-VS,Non/Nein,F,31,Brig,20200903122157
Romano AMACKER,SVPO,Oui/Ja,H,23,Westlich Raron,20200903122157
Maria ARNOLD-ESCHER,CVPO,Oui/Ja,F,57,Brig,20200903122157
Peter BÄHLER,SVPO,Oui/Ja,H,67,Goms,20200903122157
Gabrielle BARRAS,UDC,Oui/Ja,F,57,Sion,20200903122157
Fabrice BENDER,VLR,Non/Nein,H,51,St-Maurice,20200903122157
Léonard BENDER,AC,Non/Nein,H,52,Martigny,20200903122157
Philippe BENDER,VLR,Oui/Ja,H,70,Martigny,20200903122157
Claudy BESSE,UDC,Oui/Ja,H,56,Monthey,20200903122157
Vincent BOAND,UDC,Oui/Ja,H,35,Sion,20200903122157
Jean BONNARD,AC,Non/Nein,H,71,Sion,20200903122157
Alex BONVIN,UDC,Oui/Ja,H,61,Sierre,20200903122157
Nicolas BONVIN,PDC,Oui/Ja,H,31,Sierre,20200903122157
Sophie BORNET,PDC,Oui/Ja,F,52,Conthey,20200903122157
Gaël BOURGEOIS,AdG,Non/Nein,H,37,Martigny,20200903122157
Hermann BRUNNER,CSPO,Oui/Ja,H,66,Westlich Raron,20200903122157
Michael BURGENER,CVPO,Oui/Ja,H,39,Visp,20200903122157
Paul BURGENER,CVPO,Oui/Ja,H,67,Visp,20200903122157
Peter BURRI,ZUK-VS,Non/Nein,H,55,Visp,20200903122157
Mathieu CALOZ,VLR,Oui/Ja,H,27,Sierre,20200903122157
Chantal CARLEN,CVPO,Oui/Ja,F,28,Goms,20200903122157
Florine CARRON,LES VERTS,Non/Nein,F,42,Martigny,20200903122157
Florence CARRON DARBELLAY,PDC,Oui/Ja,F,47,Martigny,20200903122157
Patricia CASAYS,PDC,Non/Nein,F,73,Monthey,20200903122157
Nicolas CHABLAIS,VLR,Non/Nein,H,32,Monthey,20200903122157
Jean-Dominique CIPOLLA,UDC,Oui/Ja,H,73,Martigny,20200903122157
Stéphane CLAVIEN,VLR,Oui/Ja,H,63,Sierre,20200903122157
Damien CLERC,PDC,Oui/Ja,H,39,Conthey,20200903122157
