name,group,vote,Genre,Âge,District,affairVoteId
Matteo ABÄCHERLI,CVPO,Non/Nein,H,32,Visp,20201009114313
Claudia ALPIGER,ZUK-VS,Non/Nein,F,31,Brig,20201009114313
Romano AMACKER,SVPO,Non/Nein,H,23,Westlich Raron,20201009114313
Maria ARNOLD-ESCHER,CVPO,Non/Nein,F,57,Brig,20201009114313
Peter BÄHLER,SVPO,Non/Nein,H,67,Goms,20201009114313
Fabrice BENDER,VLR,Non/Nein,H,51,St-Maurice,20201009114313
Léonard BENDER,AC,Non/Nein,H,52,Martigny,20201009114313
Philippe BENDER,VLR,Non/Nein,H,70,Martigny,20201009114313
Claudy BESSE,UDC,Non/Nein,H,56,Monthey,20201009114313
Jacques BLANC,AC,Non/Nein,H,66,Hérens,20201009114313
Vincent BOAND,UDC,Oui/Ja,H,35,Sion,20201009114313
Jean BONNARD,AC,Non/Nein,H,71,Sion,20201009114313
Alex BONVIN,UDC,Non/Nein,H,61,Sierre,20201009114313
Nicolas BONVIN,PDC,Oui/Ja,H,31,Sierre,20201009114313
Gaël BOURGEOIS,AdG,Oui/Ja,H,37,Martigny,20201009114313
Hermann BRUNNER,CSPO,Non/Nein,H,66,Westlich Raron,20201009114313
Michael BURGENER,CVPO,Oui/Ja,H,39,Visp,20201009114313
Paul BURGENER,CVPO,Oui/Ja,H,67,Visp,20201009114313
Peter BURRI,ZUK-VS,Non/Nein,H,55,Visp,20201009114313
Mathieu CALOZ,VLR,Non/Nein,H,27,Sierre,20201009114313
Chantal CARLEN,CVPO,Non/Nein,F,28,Goms,20201009114313
Florine CARRON,LES VERTS,Oui/Ja,F,42,Martigny,20201009114313
Florence CARRON DARBELLAY,PDC,Oui/Ja,F,47,Martigny,20201009114313
Patricia CASAYS,PDC,Oui/Ja,F,73,Monthey,20201009114313
Nicolas CHABLAIS,VLR,Non/Nein,H,32,Monthey,20201009114313
Jean-Dominique CIPOLLA,UDC,Non/Nein,H,73,Martigny,20201009114313
Stéphane CLAVIEN,VLR,Non/Nein,H,63,Sierre,20201009114313
Damien CLERC,PDC,Oui/Ja,H,39,Conthey,20201009114313
Gabrielle CORNUT-ZUFFEREY,LES VERTS,Oui/Ja,F,59,Sierre,20201009114313
Adeline CRETTENAND,VLR,Non/Nein,F,26,Martigny,20201009114313
Narcisse CRETTENAND,VLR,Non/Nein,H,65,Martigny,20201009114313
Blaise CRETTOL,AC,Non/Nein,H,48,Sierre,20201009114313
