name,group,vote,Genre,Âge,District,affairVoteId
Matteo ABÄCHERLI,CVPO,Non/Nein,H,32,Visp,20201105123811
Claudia ALPIGER,ZUK-VS,Non/Nein,F,31,Brig,20201105123811
Romano AMACKER,SVPO,Non/Nein,H,23,Westlich Raron,20201105123811
Maria ARNOLD-ESCHER,CVPO,Non/Nein,F,57,Brig,20201105123811
Peter BÄHLER,SVPO,Oui/Ja,H,67,Goms,20201105123811
Fabrice BENDER,VLR,Non/Nein,H,51,St-Maurice,20201105123811
Philippe BENDER,VLR,Oui/Ja,H,70,Martigny,20201105123811
Vincent BOAND,UDC,Non/Nein,H,35,Sion,20201105123811
Jean BONNARD,AC,Oui/Ja,H,71,Sion,20201105123811
Nicolas BONVIN,PDC,Non/Nein,H,31,Sierre,20201105123811
Sophie BORNET,PDC,Oui/Ja,F,52,Conthey,20201105123811
Gaël BOURGEOIS,AdG,Oui/Ja,H,37,Martigny,20201105123811
Hermann BRUNNER,CSPO,Non/Nein,H,66,Westlich Raron,20201105123811
Michael BURGENER,CVPO,Non/Nein,H,39,Visp,20201105123811
Peter BURRI,ZUK-VS,Non/Nein,H,55,Visp,20201105123811
Chantal CARLEN,CVPO,Non/Nein,F,28,Goms,20201105123811
Florine CARRON,LES VERTS,Oui/Ja,F,42,Martigny,20201105123811
Florence CARRON DARBELLAY,PDC,Oui/Ja,F,47,Martigny,20201105123811
Patricia CASAYS,PDC,Oui/Ja,F,73,Monthey,20201105123811
Nicolas CHABLAIS,VLR,Oui/Ja,H,32,Monthey,20201105123811
Jean-Dominique CIPOLLA,UDC,Oui/Ja,H,73,Martigny,20201105123811
Stéphane CLAVIEN,VLR,Oui/Ja,H,63,Sierre,20201105123811
Damien CLERC,PDC,Oui/Ja,H,39,Conthey,20201105123811
Gabrielle CORNUT-ZUFFEREY,LES VERTS,Oui/Ja,F,59,Sierre,20201105123811
Adeline CRETTENAND,VLR,Oui/Ja,F,26,Martigny,20201105123811
Narcisse CRETTENAND,VLR,Oui/Ja,H,65,Martigny,20201105123811
Blaise CRETTOL,AC,Non/Nein,H,48,Sierre,20201105123811
Cilette CRETTON,AC,Oui/Ja,F,75,Martigny,20201105123811
Lucile CURDY,AdG,Oui/Ja,F,21,Conthey,20201105123811
Alina DARBELLAY,LES VERTS,Oui/Ja,F,53,Sion,20201105123811
Pierre DARBELLAY,PDC,Oui/Ja,H,32,Entremont,20201105123811
