name,group,vote,Genre,Âge,District,affairVoteId
Matteo ABÄCHERLI,CVPO,Oui/Ja,H,33,Visp,20211209114058
Claudia ALPIGER,ZUK-VS,Oui/Ja,F,32,Brig,20211209114058
Romano AMACKER,SVPO,Non/Nein,H,24,Westlich Raron,20211209114058
Peter BÄHLER,SVPO,Non/Nein,H,68,Goms,20211209114058
Gabrielle BARRAS,UDC,Non/Nein,F,58,Sion,20211209114058
Léonard BENDER,AC,Oui/Ja,H,54,Martigny,20211209114058
Philippe BENDER,VLR,Oui/Ja,H,71,Martigny,20211209114058
Claudy BESSE,UDC,Non/Nein,H,57,Monthey,20211209114058
Jacques BLANC,AC,Oui/Ja,H,67,Hérens,20211209114058
Vincent BOAND,UDC,Non/Nein,H,36,Sion,20211209114058
Alex BONVIN,UDC,Non/Nein,H,62,Sierre,20211209114058
Nicolas BONVIN,PDC,Oui/Ja,H,32,Sierre,20211209114058
Sophie BORNET,PDC,Oui/Ja,F,53,Conthey,20211209114058
Gaël BOURGEOIS,AdG,Oui/Ja,H,38,Martigny,20211209114058
Hermann BRUNNER,CSPO,Oui/Ja,H,67,Westlich Raron,20211209114058
Michael BURGENER,CVPO,Oui/Ja,H,40,Visp,20211209114058
Paul BURGENER,CVPO,Oui/Ja,H,68,Visp,20211209114058
Peter BURRI,ZUK-VS,Oui/Ja,H,56,Visp,20211209114058
Mathieu CALOZ,VLR,Oui/Ja,H,28,Sierre,20211209114058
Florine CARRON,LES VERTS,Oui/Ja,F,43,Martigny,20211209114058
Florence CARRON DARBELLAY,PDC,Oui/Ja,F,48,Martigny,20211209114058
Patricia CASAYS,PDC,Oui/Ja,F,74,Monthey,20211209114058
Jean-Dominique CIPOLLA,UDC,Non/Nein,H,74,Martigny,20211209114058
Stéphane CLAVIEN,VLR,Oui/Ja,H,64,Sierre,20211209114058
Gabrielle CORNUT-ZUFFEREY,LES VERTS,Oui/Ja,F,60,Sierre,20211209114058
Adeline CRETTENAND,VLR,Oui/Ja,F,27,Martigny,20211209114058
Narcisse CRETTENAND,VLR,Oui/Ja,H,66,Martigny,20211209114058
Cilette CRETTON,AC,Oui/Ja,F,76,Martigny,20211209114058
Lucile CURDY,AdG,Oui/Ja,F,22,Conthey,20211209114058
Alina DARBELLAY,LES VERTS,Oui/Ja,F,54,Sion,20211209114058
Olivier DERIVAZ,AdG,Oui/Ja,H,57,Monthey,20211209114058
Ralph DESSIMOZ,PDC,Oui/Ja,H,57,Conthey,20211209114058
Arnaud DUBOIS,VLR,Oui/Ja,H,36,Monthey,20211209114058
Alain DUBOSSON,UDC,Non/Nein,H,22,Monthey,20211209114058
Corinne DUC BONVIN,AdG,Oui/Ja,F,54,Sierre,20211209114058
Sophie DUCREY,AC,Oui/Ja,F,26,Monthey,20211209114058
Marius DUMOULIN,PDC,Oui/Ja,H,66,Sion,20211209114058
Jean-Marc DUPONT,AdG,Oui/Ja,H,63,Martigny,20211209114058
German EYER,ZUK-VS,Oui/Ja,H,61,Brig,20211209114058
Natascha FARQUET,VLR,Oui/Ja,F,39,Martigny,20211209114058
Florent FAVRE,PDC,Oui/Ja,H,27,Conthey,20211209114058
Sandro FONTANA,PDC,Oui/Ja,H,55,Monthey,20211209114058
Jérôme FORMAZ,UDC,Non/Nein,H,45,Entremont,20211209114058
Sabine FOURNIER,LES VERTS,Oui/Ja,F,46,St-Maurice,20211209114058
Damien FUMEAUX,UDC,Non/Nein,H,24,Conthey,20211209114058
Pascale FUMEAUX,AC,Oui/Ja,F,39,Conthey,20211209114058
Claudia GAILLARD MOREND,LES VERTS,Oui/Ja,F,55,Hérens,20211209114058
Marc-Antoine GENOLET,UDC,Non/Nein,H,57,Hérens,20211209114058
François GENOUD,VLR,Oui/Ja,H,69,Sierre,20211209114058
Géraldine GIANADDA,VLR,Oui/Ja,F,54,Martigny,20211209114058
Géraldine GRANGES GUENOT,UDC,Non/Nein,F,46,Martigny,20211209114058
Vincent GÜNTHER,LES VERTS,Oui/Ja,H,52,Martigny,20211209114058
Ida HÄFLIGER,CSPO,Oui/Ja,F,64,Visp,20211209114058
Monika HOLZEGGER,ZUK-VS,Oui/Ja,F,47,Brig,20211209114058
Lukas KALBERMATTEN,CVPO,Oui/Ja,H,50,Westlich Raron,20211209114058
Dominik KNUBEL,CVPO,Oui/Ja,H,41,Westlich Raron,20211209114058
Madeleine KUONEN-EGGO,ZUK-VS,Oui/Ja,F,62,Leuk,20211209114058
Alain LÉGER,PDC,Oui/Ja,H,43,Martigny,20211209114058
Jean-François LOVEY,AC,Oui/Ja,H,67,Entremont,20211209114058
Damien LUISIER,PDC,Oui/Ja,H,28,Martigny,20211209114058
Vincent LUYET,AC,Oui/Ja,H,44,Sion,20211209114058
