name,group,vote,Genre,Âge,District,affairVoteId
Matteo ABÄCHERLI,Die Mitte Oberwallis,Non/Nein,H,34,Visp,20221004123705
Claudia ALPIGER,ZUK-VS,Oui/Ja,F,33,Brig,20221004123705
Romano AMACKER,SVPO,Non/Nein,H,25,Westlich Raron,20221004123705
Maria ARNOLD-ESCHER,Die Mitte Oberwallis,Non/Nein,F,59,Brig,20221004123705
Peter BÄHLER,SVPO,Non/Nein,H,69,Goms,20221004123705
Gabrielle BARRAS,UDC,Non/Nein,F,59,Sion,20221004123705
Léonard BENDER,AC,Oui/Ja,H,54,Martigny,20221004123705
Philippe BENDER,VLR,Oui/Ja,H,72,Martigny,20221004123705
Claudy BESSE,UDC,Non/Nein,H,58,Monthey,20221004123705
Jacques BLANC,AC,Oui/Ja,H,68,Hérens,20221004123705
Vincent BOAND,UDC,Oui/Ja,H,37,Sion,20221004123705
Alex BONVIN,UDC,Non/Nein,H,63,Sierre,20221004123705
Nicolas BONVIN,Le Centre,Non/Nein,H,33,Sierre,20221004123705
Sophie BORNET,Le Centre,Non/Nein,F,54,Conthey,20221004123705
Gaël BOURGEOIS,PS-GC,Oui/Ja,H,39,Martigny,20221004123705
Hermann BRUNNER,CSPO,Non/Nein,H,68,Westlich Raron,20221004123705
Michael BURGENER,Die Mitte Oberwallis,Non/Nein,H,41,Visp,20221004123705
Paul BURGENER,Die Mitte Oberwallis,Non/Nein,H,69,Visp,20221004123705
Peter BURRI,ZUK-VS,Oui/Ja,H,57,Visp,20221004123705
Mathieu CALOZ,VLR,Oui/Ja,H,29,Sierre,20221004123705
Chantal CARLEN,Die Mitte Oberwallis,Non/Nein,F,30,Goms,20221004123705
Florine CARRON,LES VERTS,Oui/Ja,F,44,Martigny,20221004123705
Florence CARRON DARBELLAY,Le Centre,Oui/Ja,F,49,Martigny,20221004123705
Patricia CASAYS,Le Centre,Oui/Ja,F,75,Monthey,20221004123705
Jean-Dominique CIPOLLA,UDC,Non/Nein,H,75,Martigny,20221004123705
Stéphane CLAVIEN,VLR,Oui/Ja,H,65,Sierre,20221004123705
Damien CLERC,Le Centre,Non/Nein,H,41,Conthey,20221004123705
Gabrielle CORNUT-ZUFFEREY,LES VERTS,Oui/Ja,F,61,Sierre,20221004123705
Adeline CRETTENAND,VLR,Oui/Ja,F,28,Martigny,20221004123705
Narcisse CRETTENAND,VLR,Oui/Ja,H,67,Martigny,20221004123705
Blaise CRETTOL,AC,Oui/Ja,H,50,Sierre,20221004123705
Lucile CURDY,PS-GC,Oui/Ja,F,23,Conthey,20221004123705
