name,group,vote,Genre,Âge,District,affairVoteId
Matteo ABÄCHERLI,CVPO,Non/Nein,H,32,Visp,20201116104740
Claudia ALPIGER,ZUK-VS,Oui/Ja,F,31,Brig,20201116104740
Romano AMACKER,SVPO,Non/Nein,H,23,Westlich Raron,20201116104740
Maria ARNOLD-ESCHER,CVPO,Oui/Ja,F,57,Brig,20201116104740
Gabrielle BARRAS,UDC,Non/Nein,F,57,Sion,20201116104740
Fabrice BENDER,VLR,Abst./Enth.,H,51,St-Maurice,20201116104740
Léonard BENDER,AC,Oui/Ja,H,52,Martigny,20201116104740
Philippe BENDER,VLR,Abst./Enth.,H,70,Martigny,20201116104740
Vincent BOAND,UDC,Non/Nein,H,35,Sion,20201116104740
Jean BONNARD,AC,Oui/Ja,H,71,Sion,20201116104740
Alex BONVIN,UDC,Non/Nein,H,61,Sierre,20201116104740
Nicolas BONVIN,PDC,Oui/Ja,H,31,Sierre,20201116104740
Sophie BORNET,PDC,Oui/Ja,F,52,Conthey,20201116104740
Gaël BOURGEOIS,AdG,Oui/Ja,H,37,Martigny,20201116104740
Hermann BRUNNER,CSPO,Oui/Ja,H,66,Westlich Raron,20201116104740
Michael BURGENER,CVPO,Non/Nein,H,39,Visp,20201116104740
Paul BURGENER,CVPO,Oui/Ja,H,67,Visp,20201116104740
Peter BURRI,ZUK-VS,Oui/Ja,H,55,Visp,20201116104740
Mathieu CALOZ,VLR,Abst./Enth.,H,27,Sierre,20201116104740
Florine CARRON,LES VERTS,Oui/Ja,F,42,Martigny,20201116104740
Florence CARRON DARBELLAY,PDC,Oui/Ja,F,47,Martigny,20201116104740
Patricia CASAYS,PDC,Oui/Ja,F,73,Monthey,20201116104740
Nicolas CHABLAIS,VLR,Abst./Enth.,H,32,Monthey,20201116104740
Jean-Dominique CIPOLLA,UDC,Non/Nein,H,73,Martigny,20201116104740
Stéphane CLAVIEN,VLR,Oui/Ja,H,63,Sierre,20201116104740
Damien CLERC,PDC,Abst./Enth.,H,39,Conthey,20201116104740
Gabrielle CORNUT-ZUFFEREY,LES VERTS,Oui/Ja,F,59,Sierre,20201116104740
Adeline CRETTENAND,VLR,Abst./Enth.,F,26,Martigny,20201116104740
Narcisse CRETTENAND,VLR,Abst./Enth.,H,65,Martigny,20201116104740
Blaise CRETTOL,AC,Abst./Enth.,H,48,Sierre,20201116104740
Cilette CRETTON,AC,Oui/Ja,F,75,Martigny,20201116104740
Lucile CURDY,AdG,Oui/Ja,F,21,Conthey,20201116104740
Pierre DARBELLAY,PDC,Oui/Ja,H,32,Entremont,20201116104740
Olivier DERIVAZ,AdG,Oui/Ja,H,56,Monthey,20201116104740
Ralph DESSIMOZ,PDC,Oui/Ja,H,56,Conthey,20201116104740
Arnaud DUBOIS,VLR,Abst./Enth.,H,35,Monthey,20201116104740
Alain DUBOSSON,UDC,Non/Nein,H,21,Monthey,20201116104740
Corinne DUC BONVIN,AdG,Oui/Ja,F,53,Sierre,20201116104740
Sophie DUCREY,AC,Oui/Ja,F,25,Monthey,20201116104740
Marius DUMOULIN,PDC,Oui/Ja,H,65,Sion,20201116104740
Jean-Marc DUPONT,AdG,Oui/Ja,H,62,Martigny,20201116104740
Florian EVEQUOZ,AC,Oui/Ja,H,39,Conthey,20201116104740
German EYER,ZUK-VS,Oui/Ja,H,59,Brig,20201116104740
Florent FAVRE,PDC,Oui/Ja,H,26,Conthey,20201116104740
Mélanie FOLLONIER,VLR,Abst./Enth.,F,28,Hérens,20201116104740
Sandro FONTANA,PDC,Oui/Ja,H,54,Monthey,20201116104740
Jérôme FORMAZ,UDC,Non/Nein,H,44,Entremont,20201116104740
Sabine FOURNIER,LES VERTS,Oui/Ja,F,45,St-Maurice,20201116104740
Damien FUMEAUX,UDC,Non/Nein,H,22,Conthey,20201116104740
Pascale FUMEAUX,AC,Oui/Ja,F,38,Conthey,20201116104740
Claudia GAILLARD MOREND,LES VERTS,Oui/Ja,F,54,Hérens,20201116104740
Marc-Antoine GENOLET,UDC,Non/Nein,H,56,Hérens,20201116104740
François GENOUD,VLR,Abst./Enth.,H,68,Sierre,20201116104740
Géraldine GIANADDA,VLR,Abst./Enth.,F,53,Martigny,20201116104740
Vincent GÜNTHER,LES VERTS,Oui/Ja,H,51,Martigny,20201116104740
Ida HÄFLIGER,CSPO,Oui/Ja,F,63,Visp,20201116104740
Monika HOLZEGGER,ZUK-VS,Abst./Enth.,F,46,Brig,20201116104740
Lukas KALBERMATTEN,CVPO,Non/Nein,H,49,Westlich Raron,20201116104740
Michael KREUZER,SVPO,Non/Nein,H,31,Visp,20201116104740
