name,group,vote,Genre,Âge,District,affairVoteId
Matteo ABÄCHERLI,CVPO,Oui/Ja,H,33,Visp,20211005152558
Claudia ALPIGER,ZUK-VS,Oui/Ja,F,32,Brig,20211005152558
Romano AMACKER,SVPO,Non/Nein,H,24,Westlich Raron,20211005152558
Maria ARNOLD-ESCHER,CVPO,Oui/Ja,F,58,Brig,20211005152558
Peter BÄHLER,SVPO,Non/Nein,H,68,Goms,20211005152558
Gabrielle BARRAS,UDC,Oui/Ja,F,58,Sion,20211005152558
Léonard BENDER,AC,Oui/Ja,H,54,Martigny,20211005152558
Philippe BENDER,VLR,Abst./Enth.,H,71,Martigny,20211005152558
Claudy BESSE,UDC,Oui/Ja,H,57,Monthey,20211005152558
Jacques BLANC,AC,Oui/Ja,H,67,Hérens,20211005152558
Vincent BOAND,UDC,Non/Nein,H,36,Sion,20211005152558
Jean BONNARD,AC,Oui/Ja,H,72,Sion,20211005152558
Alex BONVIN,UDC,Oui/Ja,H,62,Sierre,20211005152558
Nicolas BONVIN,PDC,Oui/Ja,H,32,Sierre,20211005152558
Sophie BORNET,PDC,Abst./Enth.,F,53,Conthey,20211005152558
Gaël BOURGEOIS,AdG,Oui/Ja,H,38,Martigny,20211005152558
Hermann BRUNNER,CSPO,Oui/Ja,H,67,Westlich Raron,20211005152558
Michael BURGENER,CVPO,Oui/Ja,H,40,Visp,20211005152558
Paul BURGENER,CVPO,Oui/Ja,H,68,Visp,20211005152558
Peter BURRI,ZUK-VS,Oui/Ja,H,56,Visp,20211005152558
Mathieu CALOZ,VLR,Oui/Ja,H,28,Sierre,20211005152558
Chantal CARLEN,CVPO,Oui/Ja,F,29,Goms,20211005152558
Florine CARRON,LES VERTS,Oui/Ja,F,43,Martigny,20211005152558
Florence CARRON DARBELLAY,PDC,Oui/Ja,F,48,Martigny,20211005152558
Patricia CASAYS,PDC,Oui/Ja,F,74,Monthey,20211005152558
Jean-Dominique CIPOLLA,UDC,Non/Nein,H,74,Martigny,20211005152558
Stéphane CLAVIEN,VLR,Oui/Ja,H,64,Sierre,20211005152558
Damien CLERC,PDC,Abst./Enth.,H,40,Conthey,20211005152558
Adeline CRETTENAND,VLR,Oui/Ja,F,27,Martigny,20211005152558
Narcisse CRETTENAND,VLR,Non/Nein,H,66,Martigny,20211005152558
Blaise CRETTOL,AC,Oui/Ja,H,49,Sierre,20211005152558
Cilette CRETTON,AC,Oui/Ja,F,76,Martigny,20211005152558
Alina DARBELLAY,LES VERTS,Oui/Ja,F,54,Sion,20211005152558
Pierre DARBELLAY,PDC,Oui/Ja,H,33,Entremont,20211005152558
Ralph DESSIMOZ,PDC,Oui/Ja,H,57,Conthey,20211005152558
Arnaud DUBOIS,VLR,Oui/Ja,H,36,Monthey,20211005152558
Alain DUBOSSON,UDC,Non/Nein,H,22,Monthey,20211005152558
Corinne DUC BONVIN,AdG,Oui/Ja,F,54,Sierre,20211005152558
Sophie DUCREY,AC,Oui/Ja,F,26,Monthey,20211005152558
Marius DUMOULIN,PDC,Non/Nein,H,66,Sion,20211005152558
Jean-Marc DUPONT,AdG,Oui/Ja,H,63,Martigny,20211005152558
Christian ESCHER,CSPO,Oui/Ja,H,42,Brig,20211005152558
Florian EVEQUOZ,AC,Oui/Ja,H,40,Conthey,20211005152558
German EYER,ZUK-VS,Oui/Ja,H,61,Brig,20211005152558
Natascha FARQUET,VLR,Oui/Ja,F,39,Martigny,20211005152558
Florent FAVRE,PDC,Oui/Ja,H,27,Conthey,20211005152558
Mélanie FOLLONIER,VLR,Oui/Ja,F,29,Hérens,20211005152558
Sandro FONTANA,PDC,Oui/Ja,H,55,Monthey,20211005152558
Jérôme FORMAZ,UDC,Non/Nein,H,45,Entremont,20211005152558
Sabine FOURNIER,LES VERTS,Oui/Ja,F,46,St-Maurice,20211005152558
Damien FUMEAUX,UDC,Non/Nein,H,24,Conthey,20211005152558
Pascale FUMEAUX,AC,Oui/Ja,F,39,Conthey,20211005152558
Claudia GAILLARD MOREND,LES VERTS,Oui/Ja,F,55,Hérens,20211005152558
Marc-Antoine GENOLET,UDC,Non/Nein,H,57,Hérens,20211005152558
