name,group,vote,Genre,Âge,District,affairVoteId
Matteo ABÄCHERLI,Die Mitte Oberwallis,Oui/Ja,H,34,Visp,20220901095854
Claudia ALPIGER,ZUK-VS,Non/Nein,F,33,Brig,20220901095854
Romano AMACKER,SVPO,Oui/Ja,H,25,Westlich Raron,20220901095854
Maria ARNOLD-ESCHER,Die Mitte Oberwallis,Oui/Ja,F,59,Brig,20220901095854
Peter BÄHLER,SVPO,Oui/Ja,H,69,Goms,20220901095854
Gabrielle BARRAS,UDC,Oui/Ja,F,59,Sion,20220901095854
Léonard BENDER,AC,Non/Nein,H,54,Martigny,20220901095854
Philippe BENDER,VLR,Oui/Ja,H,72,Martigny,20220901095854
Claudy BESSE,UDC,Oui/Ja,H,58,Monthey,20220901095854
Jacques BLANC,AC,Non/Nein,H,68,Hérens,20220901095854
Vincent BOAND,UDC,Oui/Ja,H,37,Sion,20220901095854
Alex BONVIN,UDC,Oui/Ja,H,63,Sierre,20220901095854
Nicolas BONVIN,Le Centre,Oui/Ja,H,33,Sierre,20220901095854
Sophie BORNET,Le Centre,Oui/Ja,F,54,Conthey,20220901095854
Gaël BOURGEOIS,PS-GC,Non/Nein,H,39,Martigny,20220901095854
Hermann BRUNNER,CSPO,Non/Nein,H,68,Westlich Raron,20220901095854
Michael BURGENER,Die Mitte Oberwallis,Oui/Ja,H,41,Visp,20220901095854
Paul BURGENER,Die Mitte Oberwallis,Oui/Ja,H,69,Visp,20220901095854
Peter BURRI,ZUK-VS,Non/Nein,H,57,Visp,20220901095854
Mathieu CALOZ,VLR,Non/Nein,H,29,Sierre,20220901095854
Chantal CARLEN,Die Mitte Oberwallis,Oui/Ja,F,30,Goms,20220901095854
Florine CARRON,LES VERTS,Non/Nein,F,44,Martigny,20220901095854
Florence CARRON DARBELLAY,Le Centre,Non/Nein,F,49,Martigny,20220901095854
Patricia CASAYS,Le Centre,Oui/Ja,F,75,Monthey,20220901095854
Jean-Dominique CIPOLLA,UDC,Oui/Ja,H,75,Martigny,20220901095854
Stéphane CLAVIEN,VLR,Non/Nein,H,65,Sierre,20220901095854
Damien CLERC,Le Centre,Abst./Enth.,H,41,Conthey,20220901095854
Gabrielle CORNUT-ZUFFEREY,LES VERTS,Non/Nein,F,61,Sierre,20220901095854
Adeline CRETTENAND,VLR,Oui/Ja,F,28,Martigny,20220901095854
Narcisse CRETTENAND,VLR,Oui/Ja,H,67,Martigny,20220901095854
Blaise CRETTOL,AC,Non/Nein,H,50,Sierre,20220901095854
Cilette CRETTON,AC,Non/Nein,F,77,Martigny,20220901095854
Lucile CURDY,PS-GC,Non/Nein,F,23,Conthey,20220901095854
Alina DARBELLAY,LES VERTS,Non/Nein,F,55,Sion,20220901095854
Pierre DARBELLAY,Le Centre,Oui/Ja,H,34,Entremont,20220901095854
Olivier DERIVAZ,PS-GC,Non/Nein,H,58,Monthey,20220901095854
Eric DESSIMOZ,LES VERTS,Non/Nein,H,57,Conthey,20220901095854
Arnaud DUBOIS,VLR,Non/Nein,H,37,Monthey,20220901095854
Alain DUBOSSON,UDC,Oui/Ja,H,23,Monthey,20220901095854
Corinne DUC BONVIN,PS-GC,Non/Nein,F,55,Sierre,20220901095854
Sophie DUCREY,AC,Non/Nein,F,27,Monthey,20220901095854
Marius DUMOULIN,Le Centre,Oui/Ja,H,67,Sion,20220901095854
Jean-Marc DUPONT,PS-GC,Non/Nein,H,64,Martigny,20220901095854
Florian EVEQUOZ,AC,Non/Nein,H,41,Conthey,20220901095854
German EYER,ZUK-VS,Non/Nein,H,61,Brig,20220901095854
Natascha FARQUET,VLR,Non/Nein,F,40,Martigny,20220901095854
Florent FAVRE,Le Centre,Oui/Ja,H,28,Conthey,20220901095854
Mélanie FOLLONIER,VLR,Non/Nein,F,30,Hérens,20220901095854
Sandro FONTANA,Le Centre,Oui/Ja,H,56,Monthey,20220901095854
Jérôme FORMAZ,UDC,Oui/Ja,H,46,Entremont,20220901095854
Sabine FOURNIER,LES VERTS,Non/Nein,F,47,St-Maurice,20220901095854
Damien FUMEAUX,UDC,Oui/Ja,H,24,Conthey,20220901095854
Pascale FUMEAUX,AC,Non/Nein,F,40,Conthey,20220901095854
Sandro FUX,SVPO,Oui/Ja,H,34,Brig,20220901095854
Claudia GAILLARD MOREND,LES VERTS,Non/Nein,F,56,Hérens,20220901095854
Marc-Antoine GENOLET,UDC,Oui/Ja,H,58,Hérens,20220901095854
François GENOUD,VLR,Non/Nein,H,70,Sierre,20220901095854
Anne-Marie GRAND,Le Centre,Oui/Ja,F,50,Conthey,20220901095854
Vincent GÜNTHER,LES VERTS,Non/Nein,H,53,Martigny,20220901095854
Ida HÄFLIGER,CSPO,Abst./Enth.,F,65,Visp,20220901095854
Christelle HERITIER,VLR,Non/Nein,F,37,Sion,20220901095854
Lukas JÄGER,SVPO,Oui/Ja,H,67,Leuk,20220901095854
Lukas KALBERMATTEN,Die Mitte Oberwallis,Oui/Ja,H,51,Westlich Raron,20220901095854
Dominik KNUBEL,Die Mitte Oberwallis,Non/Nein,H,42,Westlich Raron,20220901095854
Michael KREUZER,SVPO,Oui/Ja,H,33,Visp,20220901095854
Madeleine KUONEN-EGGO,ZUK-VS,Non/Nein,F,63,Leuk,20220901095854
Alain LÉGER,Le Centre,Oui/Ja,H,44,Martigny,20220901095854
Jean-François LOVEY,AC,Non/Nein,H,67,Entremont,20220901095854
Damien LUISIER,Le Centre,Oui/Ja,H,29,Martigny,20220901095854
Natacha MARET,Le Centre,Oui/Ja,F,39,Entremont,20220901095854
Rainer MATHIER,Die Mitte Oberwallis,Oui/Ja,H,65,Leuk,20220901095854
Thomas MATTER,CSPO,Non/Nein,H,56,Leuk,20220901095854
Kamy MAY,Le Centre,Oui/Ja,F,28,Entremont,20220901095854
Nicolas METTAN,Le Centre,Abst./Enth.,H,61,St-Maurice,20220901095854
Fabienne MURMANN,Die Mitte Oberwallis,Oui/Ja,F,41,Leuk,20220901095854
Jean-Daniel NANCHEN,LES VERTS,Non/Nein,H,65,Sierre,20220901095854
Claude NANÇOZ,VLR,Oui/Ja,H,70,Conthey,20220901095854
Bernard OBERHOLZER,AC,Non/Nein,H,77,Monthey,20220901095854
Edmond PERRUCHOUD,UDC,Oui/Ja,H,75,Sierre,20220901095854
Bernard PIGNAT,VLR,Oui/Ja,H,69,Monthey,20220901095854
Frédéric PITTELOUD,Le Centre,Oui/Ja,H,47,Hérens,20220901095854
Géraldine POUGET-ZUFFEREY,Le Centre,Oui/Ja,F,32,Sierre,20220901095854
Emilie PRAZ,AC,Non/Nein,F,36,Sion,20220901095854
Damien RABOUD,UDC,Oui/Ja,H,36,Monthey,20220901095854
Pierre-Alain RAEMY,VLR,Non/Nein,H,61,Sion,20220901095854
Célina RAMSAUER,AC,Non/Nein,F,45,Sierre,20220901095854
Kurt REGOTZ,CSPO,Abst./Enth.,H,69,Brig,20220901095854
Jean-Pierre REY,VLR,Non/Nein,H,59,Sierre,20220901095854
Caroline REYNARD,PS-GC,Non/Nein,F,26,Sion,20220901095854
Janine REY-SIGGEN,PS-GC,Non/Nein,F,62,Sierre,20220901095854
Jean-Yves RIAND,AC,Non/Nein,H,66,Sion,20220901095854
Johan ROCHEL,AC,Non/Nein,H,38,Monthey,20220901095854
Martine ROUILLER,AC,Non/Nein,F,40,St-Maurice,20220901095854
Christine ROUX,Le Centre,Oui/Ja,F,60,Sion,20220901095854
Felix RUPPEN,Die Mitte Oberwallis,Oui/Ja,H,61,Brig,20220901095854
Gérard SALAMIN,Le Centre,Oui/Ja,H,59,Sierre,20220901095854
Mathieu SARRASIN,VLR,Oui/Ja,H,61,Entremont,20220901095854
Jean-Marc SAVIOZ,Le Centre,Oui/Ja,H,52,Sierre,20220901095854
Pierre SCHERTENLEIB,PS-GC,Abst./Enth.,H,69,Sion,20220901095854
Flavio SCHMID,CSPO,Abst./Enth.,H,37,Visp,20220901095854
Gerhard SCHMID,ZUK-VS,Non/Nein,H,74,Östlich Raron,20220901095854
Remo SCHNYDER,SVPO,Oui/Ja,H,48,Brig,20220901095854
Raymonde SCHOCH,VLR,Abst./Enth.,F,71,St-Maurice,20220901095854
Alain SCHÖNBETT,VLR,Non/Nein,H,67,Monthey,20220901095854
Martin SCHÜRCH,Die Mitte Oberwallis,Oui/Ja,H,50,Visp,20220901095854
Ruth STALDER,VLR,Non/Nein,F,60,Sion,20220901095854
Fabien THETAZ,PS-GC,Non/Nein,H,36,Monthey,20220901095854
Bernard TROILLET,Le Centre,Oui/Ja,H,68,Martigny,20220901095854
Patrice TSCHOPP,Le Centre,Oui/Ja,H,70,Sion,20220901095854
Jean-Baptiste UDRESSY,UDC,Oui/Ja,H,29,Monthey,20220901095854
Romain UDRY,VLR,Oui/Ja,H,30,Conthey,20220901095854
Grégoire VANNAY,Le Centre,Non/Nein,H,52,Monthey,20220901095854
Georges VIONNET,LES VERTS,Non/Nein,H,68,Monthey,20220901095854
Jenny VOEFFRAY,Le Centre,Non/Nein,F,48,St-Maurice,20220901095854
Laurence VUAGNIAUX,LES VERTS,Non/Nein,F,47,Sion,20220901095854
Côme VUILLE,VLR,Abst./Enth.,H,35,Monthey,20220901095854
Joséphine WAEBER,Le Centre,Oui/Ja,F,37,Sierre,20220901095854
Rafael WELSCHEN,Die Mitte Oberwallis,Oui/Ja,H,34,Brig,20220901095854
Leander WILLINER,CSPO,Oui/Ja,H,69,Brig,20220901095854
Jean ZERMATTEN,AC,Non/Nein,H,74,Sion,20220901095854
Rahel ZIMMERMANN,ZUK-VS,Non/Nein,F,37,Visp,20220901095854
Marie ZUCHUAT,Le Centre,Oui/Ja,F,35,Sion,20220901095854
Fabian ZURBRIGGEN,SVPO,Oui/Ja,H,48,Visp,20220901095854
Danica ZURBRIGGEN LEHNER,CSPO,Non/Nein,F,42,Visp,20220901095854
Christian ESCHER,CSPO,Aucun/Keine,H,43,Brig,20220901095854
Géraldine GIANADDA,VLR,Aucun/Keine,F,55,Martigny,20220901095854
Géraldine GRANGES-GUENOT,UDC,Aucun/Keine,F,47,Martigny,20220901095854
Monika HOLZEGGER,ZUK-VS,Aucun/Keine,F,48,Brig,20220901095854
Vincent LUYET,AC,Aucun/Keine,H,45,Sion,20220901095854
François QUENNOZ,UDC,Aucun/Keine,H,29,Sion,20220901095854
