name,group,vote,Genre,Âge,District,affairVoteId
Matteo ABÄCHERLI,CVPO,Non/Nein,H,32,Visp,20200904102921
Claudia ALPIGER,ZUK-VS,Oui/Ja,F,31,Brig,20200904102921
Romano AMACKER,SVPO,Non/Nein,H,23,Westlich Raron,20200904102921
Maria ARNOLD-ESCHER,CVPO,Non/Nein,F,57,Brig,20200904102921
Peter BÄHLER,SVPO,Non/Nein,H,67,Goms,20200904102921
Gabrielle BARRAS,UDC,Non/Nein,F,57,Sion,20200904102921
Fabrice BENDER,VLR,Abst./Enth.,H,51,St-Maurice,20200904102921
Léonard BENDER,AC,Oui/Ja,H,52,Martigny,20200904102921
Philippe BENDER,VLR,Non/Nein,H,70,Martigny,20200904102921
Claudy BESSE,UDC,Non/Nein,H,56,Monthey,20200904102921
Vincent BOAND,UDC,Non/Nein,H,35,Sion,20200904102921
Alex BONVIN,UDC,Non/Nein,H,61,Sierre,20200904102921
Nicolas BONVIN,PDC,Abst./Enth.,H,31,Sierre,20200904102921
Sophie BORNET,PDC,Abst./Enth.,F,52,Conthey,20200904102921
Gaël BOURGEOIS,AdG,Oui/Ja,H,37,Martigny,20200904102921
Hermann BRUNNER,CSPO,Oui/Ja,H,66,Westlich Raron,20200904102921
Michael BURGENER,CVPO,Non/Nein,H,39,Visp,20200904102921
Paul BURGENER,CVPO,Oui/Ja,H,67,Visp,20200904102921
Peter BURRI,ZUK-VS,Abst./Enth.,H,55,Visp,20200904102921
Mathieu CALOZ,VLR,Abst./Enth.,H,27,Sierre,20200904102921
Chantal CARLEN,CVPO,Non/Nein,F,28,Goms,20200904102921
Florine CARRON,LES VERTS,Oui/Ja,F,42,Martigny,20200904102921
Florence CARRON DARBELLAY,PDC,Abst./Enth.,F,47,Martigny,20200904102921
Patricia CASAYS,PDC,Oui/Ja,F,73,Monthey,20200904102921
Nicolas CHABLAIS,VLR,Abst./Enth.,H,32,Monthey,20200904102921
Jean-Dominique CIPOLLA,UDC,Non/Nein,H,73,Martigny,20200904102921
Stéphane CLAVIEN,VLR,Non/Nein,H,63,Sierre,20200904102921
Damien CLERC,PDC,Abst./Enth.,H,39,Conthey,20200904102921
Gabrielle CORNUT-ZUFFEREY,LES VERTS,Oui/Ja,F,59,Sierre,20200904102921
Adeline CRETTENAND,VLR,Abst./Enth.,F,26,Martigny,20200904102921
Narcisse CRETTENAND,VLR,Abst./Enth.,H,65,Martigny,20200904102921
Blaise CRETTOL,AC,Oui/Ja,H,48,Sierre,20200904102921
Cilette CRETTON,AC,Oui/Ja,F,75,Martigny,20200904102921
Alina DARBELLAY,LES VERTS,Oui/Ja,F,53,Sion,20200904102921
Pierre DARBELLAY,PDC,Abst./Enth.,H,32,Entremont,20200904102921
Olivier DERIVAZ,AdG,Oui/Ja,H,56,Monthey,20200904102921
Ralph DESSIMOZ,PDC,Oui/Ja,H,56,Conthey,20200904102921
Arnaud DUBOIS,VLR,Abst./Enth.,H,35,Monthey,20200904102921
Alain DUBOSSON,UDC,Non/Nein,H,21,Monthey,20200904102921
Corinne DUC BONVIN,AdG,Oui/Ja,F,53,Sierre,20200904102921
Sophie DUCREY,AC,Oui/Ja,F,25,Monthey,20200904102921
Marius DUMOULIN,PDC,Abst./Enth.,H,65,Sion,20200904102921
Jean-Marc DUPONT,AdG,Oui/Ja,H,62,Martigny,20200904102921
Christian ESCHER,CSPO,Oui/Ja,H,41,Brig,20200904102921
Florian EVEQUOZ,AC,Oui/Ja,H,39,Conthey,20200904102921
German EYER,ZUK-VS,Oui/Ja,H,59,Brig,20200904102921
Florent FAVRE,PDC,Abst./Enth.,H,26,Conthey,20200904102921
Sandro FONTANA,PDC,Abst./Enth.,H,54,Monthey,20200904102921
Jérôme FORMAZ,UDC,Non/Nein,H,44,Entremont,20200904102921
Sabine FOURNIER,LES VERTS,Oui/Ja,F,45,St-Maurice,20200904102921
Damien FUMEAUX,UDC,Non/Nein,H,22,Conthey,20200904102921
Pascale FUMEAUX,AC,Oui/Ja,F,38,Conthey,20200904102921
Claudia GAILLARD MOREND,LES VERTS,Oui/Ja,F,54,Hérens,20200904102921
Marc-Antoine GENOLET,UDC,Non/Nein,H,56,Hérens,20200904102921
François GENOUD,VLR,Abst./Enth.,H,68,Sierre,20200904102921
Géraldine GIANADDA,VLR,Oui/Ja,F,53,Martigny,20200904102921
Géraldine GRANGES-GUENOT,UDC,Non/Nein,F,45,Martigny,20200904102921
Vincent GÜNTHER,LES VERTS,Oui/Ja,H,51,Martigny,20200904102921
Ida HÄFLIGER,CSPO,Oui/Ja,F,63,Visp,20200904102921
Monika HOLZEGGER,ZUK-VS,Oui/Ja,F,46,Brig,20200904102921
Lukas JÄGER,SVPO,Non/Nein,H,65,Leuk,20200904102921
Lukas KALBERMATTEN,CVPO,Non/Nein,H,49,Westlich Raron,20200904102921
Dominik KNUBEL,CVPO,Non/Nein,H,40,Westlich Raron,20200904102921
Michael KREUZER,SVPO,Non/Nein,H,31,Visp,20200904102921
Ralph KUMMER,SVPO,Non/Nein,H,42,Brig,20200904102921
Madeleine KUONEN-EGGO,ZUK-VS,Oui/Ja,F,61,Leuk,20200904102921
Alain LÉGER,PDC,Abst./Enth.,H,42,Martigny,20200904102921
Jean-François LOVEY,AC,Oui/Ja,H,65,Entremont,20200904102921
Damien LUISIER,PDC,Abst./Enth.,H,27,Martigny,20200904102921
Natacha MARET,PDC,Abst./Enth.,F,37,Entremont,20200904102921
Rainer MATHIER,CVPO,Non/Nein,H,63,Leuk,20200904102921
Thomas MATTER,CSPO,Oui/Ja,H,54,Leuk,20200904102921
Kamy MAY,PDC,Abst./Enth.,F,26,Entremont,20200904102921
Nicolas METTAN,PDC,Oui/Ja,H,59,St-Maurice,20200904102921
Fabienne MURMANN,CVPO,Non/Nein,F,39,Leuk,20200904102921
Jean-Daniel NANCHEN,LES VERTS,Oui/Ja,H,63,Sierre,20200904102921
Claude NANÇOZ,VLR,Abst./Enth.,H,68,Conthey,20200904102921
Bernard OBERHOLZER,AC,Oui/Ja,H,75,Monthey,20200904102921
Edmond PERRUCHOUD,UDC,Non/Nein,H,73,Sierre,20200904102921
Frédéric PITTELOUD,PDC,Abst./Enth.,H,45,Hérens,20200904102921
Emilie PRAZ,AC,Oui/Ja,F,34,Sion,20200904102921
