name,group,vote,Genre,Âge,District,affairVoteId
Matteo ABÄCHERLI,CVPO,Non/Nein,H,32,Visp,20201009103032
Claudia ALPIGER,ZUK-VS,Oui/Ja,F,31,Brig,20201009103032
Romano AMACKER,SVPO,Non/Nein,H,23,Westlich Raron,20201009103032
Maria ARNOLD-ESCHER,CVPO,Non/Nein,F,57,Brig,20201009103032
Peter BÄHLER,SVPO,Non/Nein,H,67,Goms,20201009103032
Fabrice BENDER,VLR,Non/Nein,H,51,St-Maurice,20201009103032
Léonard BENDER,AC,Oui/Ja,H,52,Martigny,20201009103032
Philippe BENDER,VLR,Non/Nein,H,70,Martigny,20201009103032
Claudy BESSE,UDC,Non/Nein,H,56,Monthey,20201009103032
Jacques BLANC,AC,Non/Nein,H,66,Hérens,20201009103032
Vincent BOAND,UDC,Non/Nein,H,35,Sion,20201009103032
Jean BONNARD,AC,Non/Nein,H,71,Sion,20201009103032
Alex BONVIN,UDC,Non/Nein,H,61,Sierre,20201009103032
Nicolas BONVIN,PDC,Non/Nein,H,31,Sierre,20201009103032
Gaël BOURGEOIS,AdG,Non/Nein,H,37,Martigny,20201009103032
Hermann BRUNNER,CSPO,Non/Nein,H,66,Westlich Raron,20201009103032
Michael BURGENER,CVPO,Non/Nein,H,39,Visp,20201009103032
Paul BURGENER,CVPO,Oui/Ja,H,67,Visp,20201009103032
Peter BURRI,ZUK-VS,Non/Nein,H,55,Visp,20201009103032
Mathieu CALOZ,VLR,Oui/Ja,H,27,Sierre,20201009103032
Chantal CARLEN,CVPO,Non/Nein,F,28,Goms,20201009103032
Florine CARRON,LES VERTS,Oui/Ja,F,42,Martigny,20201009103032
Florence CARRON DARBELLAY,PDC,Non/Nein,F,47,Martigny,20201009103032
Patricia CASAYS,PDC,Non/Nein,F,73,Monthey,20201009103032
Nicolas CHABLAIS,VLR,Non/Nein,H,32,Monthey,20201009103032
Jean-Dominique CIPOLLA,UDC,Non/Nein,H,73,Martigny,20201009103032
Stéphane CLAVIEN,VLR,Non/Nein,H,63,Sierre,20201009103032
Damien CLERC,PDC,Non/Nein,H,39,Conthey,20201009103032
