name,group,vote,Genre,Âge,District,affairVoteId
Matteo ABÄCHERLI,CVPO,Oui/Ja,H,33,Visp,20211209144856
Claudia ALPIGER,ZUK-VS,Non/Nein,F,32,Brig,20211209144856
Romano AMACKER,SVPO,Oui/Ja,H,24,Westlich Raron,20211209144856
Maria ARNOLD-ESCHER,CVPO,Oui/Ja,F,58,Brig,20211209144856
Peter BÄHLER,SVPO,Oui/Ja,H,68,Goms,20211209144856
Gabrielle BARRAS,UDC,Abst./Enth.,F,58,Sion,20211209144856
Léonard BENDER,AC,Abst./Enth.,H,54,Martigny,20211209144856
Philippe BENDER,VLR,Non/Nein,H,71,Martigny,20211209144856
Claudy BESSE,UDC,Non/Nein,H,57,Monthey,20211209144856
Jacques BLANC,AC,Non/Nein,H,67,Hérens,20211209144856
Vincent BOAND,UDC,Oui/Ja,H,36,Sion,20211209144856
Jean BONNARD,AC,Non/Nein,H,72,Sion,20211209144856
Alex BONVIN,UDC,Oui/Ja,H,62,Sierre,20211209144856
Nicolas BONVIN,PDC,Oui/Ja,H,32,Sierre,20211209144856
Sophie BORNET,PDC,Oui/Ja,F,53,Conthey,20211209144856
Gaël BOURGEOIS,AdG,Non/Nein,H,38,Martigny,20211209144856
Hermann BRUNNER,CSPO,Non/Nein,H,67,Westlich Raron,20211209144856
Michael BURGENER,CVPO,Oui/Ja,H,40,Visp,20211209144856
Paul BURGENER,CVPO,Oui/Ja,H,68,Visp,20211209144856
Peter BURRI,ZUK-VS,Oui/Ja,H,56,Visp,20211209144856
Mathieu CALOZ,VLR,Oui/Ja,H,28,Sierre,20211209144856
Florine CARRON,LES VERTS,Oui/Ja,F,43,Martigny,20211209144856
Florence CARRON DARBELLAY,PDC,Oui/Ja,F,48,Martigny,20211209144856
Patricia CASAYS,PDC,Oui/Ja,F,74,Monthey,20211209144856
Jean-Dominique CIPOLLA,UDC,Oui/Ja,H,74,Martigny,20211209144856
Stéphane CLAVIEN,VLR,Non/Nein,H,64,Sierre,20211209144856
Gabrielle CORNUT-ZUFFEREY,LES VERTS,Non/Nein,F,60,Sierre,20211209144856
Adeline CRETTENAND,VLR,Non/Nein,F,27,Martigny,20211209144856
Narcisse CRETTENAND,VLR,Non/Nein,H,66,Martigny,20211209144856
Blaise CRETTOL,AC,Non/Nein,H,49,Sierre,20211209144856
Cilette CRETTON,AC,Non/Nein,F,76,Martigny,20211209144856
Lucile CURDY,AdG,Non/Nein,F,22,Conthey,20211209144856
Alina DARBELLAY,LES VERTS,Non/Nein,F,54,Sion,20211209144856
Olivier DERIVAZ,AdG,Non/Nein,H,57,Monthey,20211209144856
Ralph DESSIMOZ,PDC,Oui/Ja,H,57,Conthey,20211209144856
Arnaud DUBOIS,VLR,Non/Nein,H,36,Monthey,20211209144856
Alain DUBOSSON,UDC,Oui/Ja,H,22,Monthey,20211209144856
Corinne DUC BONVIN,AdG,Non/Nein,F,54,Sierre,20211209144856
Sophie DUCREY,AC,Non/Nein,F,26,Monthey,20211209144856
Marius DUMOULIN,PDC,Oui/Ja,H,66,Sion,20211209144856
Jean-Marc DUPONT,AdG,Non/Nein,H,63,Martigny,20211209144856
