name,group,vote,Genre,Âge,District,affairVoteId
Matteo ABÄCHERLI,CVPO,Oui/Ja,H,31,Visp,20190429142757
Claudia ALPIGER,ZUK-VS,Non/Nein,F,30,Brig,20190429142757
Romano AMACKER,SVPO,Non/Nein,H,21,Westlich Raron,20190429142757
Maria ARNOLD-ESCHER,CVPO,Oui/Ja,H,56,Brig,20190429142757
Peter BÄHLER,SVPO,Non/Nein,H,66,Goms,20190429142757
Fabrice BENDER,VLR,Oui/Ja,H,49,St-Maurice,20190429142757
Léonard BENDER,AC,Non/Nein,H,51,Martigny,20190429142757
Claudy BESSE,UDC,Oui/Ja,H,55,Monthey,20190429142757
Jacques BLANC,AC,Non/Nein,H,64,Hérens,20190429142757
Jean BONNARD,AC,Non/Nein,H,69,Sion,20190429142757
Alex BONVIN,UDC,Non/Nein,H,60,Sierre,20190429142757
Nicolas BONVIN,PDC,Oui/Ja,H,29,Sierre,20190429142757
Sophie BORNET,PDC,Oui/Ja,F,51,Conthey,20190429142757
Gaël BOURGEOIS,AdG,Oui/Ja,H,35,Martigny,20190429142757
Hermann BRUNNER,CSPO,Non/Nein,H,64,Westlich Raron,20190429142757
Paul BURGENER,CVPO,Oui/Ja,H,65,Visp,20190429142757
Peter BURRI,ZUK-VS,Non/Nein,H,54,Visp,20190429142757
Mathieu CALOZ,VLR,Oui/Ja,H,26,Sierre,20190429142757
Chantal CARLEN,CVPO,Non/Nein,F,27,Goms,20190429142757
Florine CARRON,LES VERTS,Non/Nein,F,41,Martigny,20190429142757
Florence CARRON DARBELLAY,PDC,Oui/Ja,F,45,Martigny,20190429142757
Patricia CASAYS,PDC,Non/Nein,F,72,Monthey,20190429142757
Nicolas CHABLAIS,VLR,Abst./Enth.,H,31,Monthey,20190429142757
Jean-Dominique CIPOLLA,UDC,Non/Nein,H,72,Martigny,20190429142757
Damien CLERC,PDC,Oui/Ja,H,37,Conthey,20190429142757
Gabrielle CORNUT-ZUFFEREY,LES VERTS,Non/Nein,F,58,Sierre,20190429142757
Adeline CRETTENAND,VLR,Oui/Ja,F,25,Martigny,20190429142757
Narcisse CRETTENAND,VLR,Oui/Ja,H,63,Martigny,20190429142757
Blaise CRETTOL,AC,Non/Nein,H,47,Sierre,20190429142757
Cilette CRETTON,AC,Non/Nein,F,73,Martigny,20190429142757
Lucile CURDY,AdG,Non/Nein,F,20,Conthey,20190429142757
Pierre DARBELLAY,PDC,Oui/Ja,H,30,Entremont,20190429142757
Ralph DESSIMOZ,PDC,Oui/Ja,H,54,Conthey,20190429142757
Alain DUBOSSON,UDC,Non/Nein,H,20,Monthey,20190429142757
Corinne DUC BONVIN,AdG,Oui/Ja,F,51,Sierre,20190429142757
Sophie DUCREY,AC,Non/Nein,F,24,Monthey,20190429142757
