name,group,vote,Genre,Âge,District,affairVoteId
Matteo ABÄCHERLI,CVPO,Abst./Enth.,H,32,Visp,20201106135554
Claudia ALPIGER,ZUK-VS,Non/Nein,F,31,Brig,20201106135554
Romano AMACKER,SVPO,Oui/Ja,H,23,Westlich Raron,20201106135554
Maria ARNOLD-ESCHER,CVPO,Non/Nein,F,57,Brig,20201106135554
Peter BÄHLER,SVPO,Oui/Ja,H,67,Goms,20201106135554
Fabrice BENDER,VLR,Oui/Ja,H,51,St-Maurice,20201106135554
Philippe BENDER,VLR,Abst./Enth.,H,70,Martigny,20201106135554
Claudy BESSE,UDC,Non/Nein,H,56,Monthey,20201106135554
Vincent BOAND,UDC,Oui/Ja,H,35,Sion,20201106135554
Jean BONNARD,AC,Oui/Ja,H,71,Sion,20201106135554
Alex BONVIN,UDC,Oui/Ja,H,61,Sierre,20201106135554
Nicolas BONVIN,PDC,Oui/Ja,H,31,Sierre,20201106135554
Sophie BORNET,PDC,Oui/Ja,F,52,Conthey,20201106135554
Gaël BOURGEOIS,AdG,Oui/Ja,H,37,Martigny,20201106135554
Hermann BRUNNER,CSPO,Non/Nein,H,66,Westlich Raron,20201106135554
Michael BURGENER,CVPO,Non/Nein,H,39,Visp,20201106135554
Peter BURRI,ZUK-VS,Oui/Ja,H,55,Visp,20201106135554
Florine CARRON,LES VERTS,Oui/Ja,F,42,Martigny,20201106135554
Florence CARRON DARBELLAY,PDC,Oui/Ja,F,47,Martigny,20201106135554
Patricia CASAYS,PDC,Oui/Ja,F,73,Monthey,20201106135554
Nicolas CHABLAIS,VLR,Oui/Ja,H,32,Monthey,20201106135554
Jean-Dominique CIPOLLA,UDC,Non/Nein,H,73,Martigny,20201106135554
Stéphane CLAVIEN,VLR,Oui/Ja,H,63,Sierre,20201106135554
Damien CLERC,PDC,Oui/Ja,H,39,Conthey,20201106135554
Gabrielle CORNUT-ZUFFEREY,LES VERTS,Oui/Ja,F,59,Sierre,20201106135554
Adeline CRETTENAND,VLR,Oui/Ja,F,26,Martigny,20201106135554
Narcisse CRETTENAND,VLR,Oui/Ja,H,65,Martigny,20201106135554
Blaise CRETTOL,AC,Non/Nein,H,48,Sierre,20201106135554
Cilette CRETTON,AC,Oui/Ja,F,75,Martigny,20201106135554
Lucile CURDY,AdG,Oui/Ja,F,21,Conthey,20201106135554
Arnaud DUBOIS,VLR,Oui/Ja,H,35,Monthey,20201106135554
Sophie DUCREY,AC,Oui/Ja,F,25,Monthey,20201106135554
Marius DUMOULIN,PDC,Oui/Ja,H,65,Sion,20201106135554
Jean-Marc DUPONT,AdG,Oui/Ja,H,62,Martigny,20201106135554
Florian EVEQUOZ,AC,Non/Nein,H,39,Conthey,20201106135554
German EYER,ZUK-VS,Oui/Ja,H,59,Brig,20201106135554
Florent FAVRE,PDC,Oui/Ja,H,26,Conthey,20201106135554
Mélanie FOLLONIER,VLR,Oui/Ja,F,28,Hérens,20201106135554
Sandro FONTANA,PDC,Oui/Ja,H,54,Monthey,20201106135554
Jérôme FORMAZ,UDC,Oui/Ja,H,44,Entremont,20201106135554
Sabine FOURNIER,LES VERTS,Oui/Ja,F,45,St-Maurice,20201106135554
Damien FUMEAUX,UDC,Non/Nein,H,22,Conthey,20201106135554
Claudia GAILLARD MOREND,LES VERTS,Oui/Ja,F,54,Hérens,20201106135554
Marc-Antoine GENOLET,UDC,Oui/Ja,H,56,Hérens,20201106135554
François GENOUD,VLR,Oui/Ja,H,68,Sierre,20201106135554
Géraldine GIANADDA,VLR,Oui/Ja,F,53,Martigny,20201106135554
