name,group,vote,Genre,Âge,District,affairVoteId
Matteo ABÄCHERLI,CVPO,Non/Nein,H,33,Visp,20211125160409
Claudia ALPIGER,ZUK-VS,Non/Nein,F,32,Brig,20211125160409
Romano AMACKER,SVPO,Oui/Ja,H,24,Westlich Raron,20211125160409
Peter BÄHLER,SVPO,Oui/Ja,H,68,Goms,20211125160409
Gabrielle BARRAS,UDC,Non/Nein,F,58,Sion,20211125160409
Léonard BENDER,AC,Oui/Ja,H,54,Martigny,20211125160409
Philippe BENDER,VLR,Non/Nein,H,71,Martigny,20211125160409
Claudy BESSE,UDC,Non/Nein,H,57,Monthey,20211125160409
Jacques BLANC,AC,Oui/Ja,H,67,Hérens,20211125160409
Vincent BOAND,UDC,Non/Nein,H,36,Sion,20211125160409
Jean BONNARD,AC,Non/Nein,H,72,Sion,20211125160409
Nicolas BONVIN,PDC,Non/Nein,H,32,Sierre,20211125160409
Sophie BORNET,PDC,Non/Nein,F,53,Conthey,20211125160409
Gaël BOURGEOIS,AdG,Non/Nein,H,38,Martigny,20211125160409
Hermann BRUNNER,CSPO,Non/Nein,H,67,Westlich Raron,20211125160409
Michael BURGENER,CVPO,Non/Nein,H,40,Visp,20211125160409
Paul BURGENER,CVPO,Non/Nein,H,68,Visp,20211125160409
Peter BURRI,ZUK-VS,Oui/Ja,H,56,Visp,20211125160409
Mathieu CALOZ,VLR,Non/Nein,H,28,Sierre,20211125160409
Florence CARRON DARBELLAY,PDC,Non/Nein,F,48,Martigny,20211125160409
Patricia CASAYS,PDC,Non/Nein,F,74,Monthey,20211125160409
Jean-Dominique CIPOLLA,UDC,Non/Nein,H,74,Martigny,20211125160409
Stéphane CLAVIEN,VLR,Non/Nein,H,64,Sierre,20211125160409
Gabrielle CORNUT-ZUFFEREY,LES VERTS,Non/Nein,F,60,Sierre,20211125160409
Narcisse CRETTENAND,VLR,Non/Nein,H,66,Martigny,20211125160409
Blaise CRETTOL,AC,Non/Nein,H,49,Sierre,20211125160409
Cilette CRETTON,AC,Oui/Ja,F,76,Martigny,20211125160409
Lucile CURDY,AdG,Non/Nein,F,22,Conthey,20211125160409
