name,group,vote,Genre,Âge,District,affairVoteId
Matteo ABÄCHERLI,CVPO,Oui/Ja,H,33,Visp,20211104115704
Claudia ALPIGER,ZUK-VS,Non/Nein,F,32,Brig,20211104115704
Romano AMACKER,SVPO,Oui/Ja,H,24,Westlich Raron,20211104115704
Maria ARNOLD-ESCHER,CVPO,Oui/Ja,F,58,Brig,20211104115704
Gabrielle BARRAS,UDC,Oui/Ja,F,58,Sion,20211104115704
Léonard BENDER,AC,Non/Nein,H,54,Martigny,20211104115704
Philippe BENDER,VLR,Oui/Ja,H,71,Martigny,20211104115704
Jacques BLANC,AC,Non/Nein,H,67,Hérens,20211104115704
Vincent BOAND,UDC,Oui/Ja,H,36,Sion,20211104115704
Jean BONNARD,AC,Oui/Ja,H,72,Sion,20211104115704
Alex BONVIN,UDC,Oui/Ja,H,62,Sierre,20211104115704
Nicolas BONVIN,PDC,Oui/Ja,H,32,Sierre,20211104115704
Sophie BORNET,PDC,Oui/Ja,F,53,Conthey,20211104115704
Gaël BOURGEOIS,AdG,Oui/Ja,H,38,Martigny,20211104115704
Hermann BRUNNER,CSPO,Oui/Ja,H,67,Westlich Raron,20211104115704
Michael BURGENER,CVPO,Oui/Ja,H,40,Visp,20211104115704
Peter BURRI,ZUK-VS,Non/Nein,H,56,Visp,20211104115704
Mathieu CALOZ,VLR,Oui/Ja,H,28,Sierre,20211104115704
Florine CARRON,LES VERTS,Oui/Ja,F,43,Martigny,20211104115704
Florence CARRON DARBELLAY,PDC,Oui/Ja,F,48,Martigny,20211104115704
Patricia CASAYS,PDC,Oui/Ja,F,74,Monthey,20211104115704
Jean-Dominique CIPOLLA,UDC,Oui/Ja,H,74,Martigny,20211104115704
Stéphane CLAVIEN,VLR,Oui/Ja,H,64,Sierre,20211104115704
Damien CLERC,PDC,Oui/Ja,H,40,Conthey,20211104115704
Gabrielle CORNUT-ZUFFEREY,LES VERTS,Oui/Ja,F,60,Sierre,20211104115704
Adeline CRETTENAND,VLR,Oui/Ja,F,27,Martigny,20211104115704
Narcisse CRETTENAND,VLR,Oui/Ja,H,66,Martigny,20211104115704
Blaise CRETTOL,AC,Oui/Ja,H,49,Sierre,20211104115704
Cilette CRETTON,AC,Oui/Ja,F,76,Martigny,20211104115704
Lucile CURDY,AdG,Oui/Ja,F,22,Conthey,20211104115704
Pierre DARBELLAY,PDC,Oui/Ja,H,33,Entremont,20211104115704
Olivier DERIVAZ,AdG,Non/Nein,H,57,Monthey,20211104115704
Ralph DESSIMOZ,PDC,Oui/Ja,H,57,Conthey,20211104115704
Arnaud DUBOIS,VLR,Oui/Ja,H,36,Monthey,20211104115704
Sophie DUCREY,AC,Oui/Ja,F,26,Monthey,20211104115704
Marius DUMOULIN,PDC,Oui/Ja,H,66,Sion,20211104115704
Jean-Marc DUPONT,AdG,Non/Nein,H,63,Martigny,20211104115704
Florian EVEQUOZ,AC,Non/Nein,H,40,Conthey,20211104115704
German EYER,ZUK-VS,Oui/Ja,H,61,Brig,20211104115704
Natascha FARQUET,VLR,Oui/Ja,F,39,Martigny,20211104115704
Florent FAVRE,PDC,Oui/Ja,H,27,Conthey,20211104115704
Mélanie FOLLONIER,VLR,Oui/Ja,F,29,Hérens,20211104115704
Sandro FONTANA,PDC,Oui/Ja,H,55,Monthey,20211104115704
Jérôme FORMAZ,UDC,Oui/Ja,H,45,Entremont,20211104115704
Sabine FOURNIER,LES VERTS,Oui/Ja,F,46,St-Maurice,20211104115704
Damien FUMEAUX,UDC,Oui/Ja,H,24,Conthey,20211104115704
Pascale FUMEAUX,AC,Oui/Ja,F,39,Conthey,20211104115704
Claudia GAILLARD MOREND,LES VERTS,Oui/Ja,F,55,Hérens,20211104115704
Marc-Antoine GENOLET,UDC,Oui/Ja,H,57,Hérens,20211104115704
François GENOUD,VLR,Oui/Ja,H,69,Sierre,20211104115704
Géraldine GIANADDA,VLR,Oui/Ja,F,54,Martigny,20211104115704
Géraldine GRANGES-GUENOT,UDC,Oui/Ja,F,46,Martigny,20211104115704
Vincent GÜNTHER,LES VERTS,Abst./Enth.,H,52,Martigny,20211104115704
Ida HÄFLIGER,CSPO,Non/Nein,F,64,Visp,20211104115704
Christelle HERITIER,VLR,Oui/Ja,F,36,Sion,20211104115704
Monika HOLZEGGER,ZUK-VS,Oui/Ja,F,47,Brig,20211104115704
Lukas JÄGER,SVPO,Oui/Ja,H,66,Leuk,20211104115704
Lukas KALBERMATTEN,CVPO,Non/Nein,H,50,Westlich Raron,20211104115704
Dominik KNUBEL,CVPO,Oui/Ja,H,41,Westlich Raron,20211104115704
Michael KREUZER,SVPO,Oui/Ja,H,32,Visp,20211104115704
Madeleine KUONEN-EGGO,ZUK-VS,Non/Nein,F,62,Leuk,20211104115704
Alain LÉGER,PDC,Oui/Ja,H,43,Martigny,20211104115704
Jean-François LOVEY,AC,Oui/Ja,H,67,Entremont,20211104115704
Damien LUISIER,PDC,Oui/Ja,H,28,Martigny,20211104115704
Vincent LUYET,AC,Oui/Ja,H,44,Sion,20211104115704
Natacha MARET,PDC,Oui/Ja,F,38,Entremont,20211104115704
