name,group,vote,Genre,Âge,District,affairVoteId
Matteo ABÄCHERLI,CVPO,Oui/Ja,H,31,Visp,20190429110800
Claudia ALPIGER,ZUK-VS,Oui/Ja,F,30,Brig,20190429110800
Romano AMACKER,SVPO,Non/Nein,H,21,Westlich Raron,20190429110800
Maria ARNOLD-ESCHER,CVPO,Non/Nein,H,56,Brig,20190429110800
Peter BÄHLER,SVPO,Oui/Ja,H,66,Goms,20190429110800
Fabrice BENDER,VLR,Oui/Ja,H,49,St-Maurice,20190429110800
Léonard BENDER,AC,Oui/Ja,H,51,Martigny,20190429110800
Claudy BESSE,UDC,Non/Nein,H,55,Monthey,20190429110800
Jacques BLANC,AC,Oui/Ja,H,64,Hérens,20190429110800
Jean BONNARD,AC,Oui/Ja,H,69,Sion,20190429110800
Alex BONVIN,UDC,Non/Nein,H,60,Sierre,20190429110800
Nicolas BONVIN,PDC,Oui/Ja,H,29,Sierre,20190429110800
Sophie BORNET,PDC,Oui/Ja,F,51,Conthey,20190429110800
Gaël BOURGEOIS,AdG,Oui/Ja,H,35,Martigny,20190429110800
Hermann BRUNNER,CSPO,Oui/Ja,H,64,Westlich Raron,20190429110800
Paul BURGENER,CVPO,Non/Nein,H,65,Visp,20190429110800
Peter BURRI,ZUK-VS,Oui/Ja,H,54,Visp,20190429110800
Mathieu CALOZ,VLR,Non/Nein,H,26,Sierre,20190429110800
Chantal CARLEN,CVPO,Oui/Ja,F,27,Goms,20190429110800
Florine CARRON,LES VERTS,Oui/Ja,F,41,Martigny,20190429110800
Florence CARRON DARBELLAY,PDC,Oui/Ja,F,45,Martigny,20190429110800
Patricia CASAYS,PDC,Oui/Ja,F,72,Monthey,20190429110800
Nicolas CHABLAIS,VLR,Oui/Ja,H,31,Monthey,20190429110800
Jean-Dominique CIPOLLA,UDC,Non/Nein,H,72,Martigny,20190429110800
Damien CLERC,PDC,Oui/Ja,H,37,Conthey,20190429110800
Gabrielle CORNUT-ZUFFEREY,LES VERTS,Oui/Ja,F,58,Sierre,20190429110800
Adeline CRETTENAND,VLR,Oui/Ja,F,25,Martigny,20190429110800
Narcisse CRETTENAND,VLR,Non/Nein,H,63,Martigny,20190429110800
Blaise CRETTOL,AC,Oui/Ja,H,47,Sierre,20190429110800
