name,group,vote,Genre,Âge,District,affairVoteId
Matteo ABÄCHERLI,CVPO,Oui/Ja,H,32,Visp,20201009102338
Claudia ALPIGER,ZUK-VS,Non/Nein,F,31,Brig,20201009102338
Romano AMACKER,SVPO,Non/Nein,H,23,Westlich Raron,20201009102338
Maria ARNOLD-ESCHER,CVPO,Oui/Ja,F,57,Brig,20201009102338
Peter BÄHLER,SVPO,Oui/Ja,H,67,Goms,20201009102338
Fabrice BENDER,VLR,Non/Nein,H,51,St-Maurice,20201009102338
Léonard BENDER,AC,Non/Nein,H,52,Martigny,20201009102338
Philippe BENDER,VLR,Oui/Ja,H,70,Martigny,20201009102338
Claudy BESSE,UDC,Non/Nein,H,56,Monthey,20201009102338
Jacques BLANC,AC,Non/Nein,H,66,Hérens,20201009102338
Vincent BOAND,UDC,Oui/Ja,H,35,Sion,20201009102338
Jean BONNARD,AC,Non/Nein,H,71,Sion,20201009102338
Alex BONVIN,UDC,Oui/Ja,H,61,Sierre,20201009102338
Nicolas BONVIN,PDC,Oui/Ja,H,31,Sierre,20201009102338
Gaël BOURGEOIS,AdG,Non/Nein,H,37,Martigny,20201009102338
Hermann BRUNNER,CSPO,Oui/Ja,H,66,Westlich Raron,20201009102338
Michael BURGENER,CVPO,Oui/Ja,H,39,Visp,20201009102338
Paul BURGENER,CVPO,Oui/Ja,H,67,Visp,20201009102338
Peter BURRI,ZUK-VS,Non/Nein,H,55,Visp,20201009102338
Mathieu CALOZ,VLR,Non/Nein,H,27,Sierre,20201009102338
Chantal CARLEN,CVPO,Oui/Ja,F,28,Goms,20201009102338
Florine CARRON,LES VERTS,Non/Nein,F,42,Martigny,20201009102338
Florence CARRON DARBELLAY,PDC,Oui/Ja,F,47,Martigny,20201009102338
Patricia CASAYS,PDC,Oui/Ja,F,73,Monthey,20201009102338
Nicolas CHABLAIS,VLR,Non/Nein,H,32,Monthey,20201009102338
Jean-Dominique CIPOLLA,UDC,Oui/Ja,H,73,Martigny,20201009102338
Stéphane CLAVIEN,VLR,Non/Nein,H,63,Sierre,20201009102338
Damien CLERC,PDC,Oui/Ja,H,39,Conthey,20201009102338
Gabrielle CORNUT-ZUFFEREY,LES VERTS,Non/Nein,F,59,Sierre,20201009102338
Adeline CRETTENAND,VLR,Non/Nein,F,26,Martigny,20201009102338
Narcisse CRETTENAND,VLR,Non/Nein,H,65,Martigny,20201009102338
Blaise CRETTOL,AC,Non/Nein,H,48,Sierre,20201009102338
Cilette CRETTON,AC,Oui/Ja,F,75,Martigny,20201009102338
Lucile CURDY,AdG,Non/Nein,F,21,Conthey,20201009102338
Pierre DARBELLAY,PDC,Oui/Ja,H,32,Entremont,20201009102338
Olivier DERIVAZ,AdG,Non/Nein,H,56,Monthey,20201009102338
Ralph DESSIMOZ,PDC,Oui/Ja,H,56,Conthey,20201009102338
Arnaud DUBOIS,VLR,Non/Nein,H,35,Monthey,20201009102338
Alain DUBOSSON,UDC,Oui/Ja,H,21,Monthey,20201009102338
Corinne DUC BONVIN,AdG,Non/Nein,F,53,Sierre,20201009102338
Sophie DUCREY,AC,Non/Nein,F,25,Monthey,20201009102338
Marius DUMOULIN,PDC,Oui/Ja,H,65,Sion,20201009102338
Jean-Marc DUPONT,AdG,Non/Nein,H,62,Martigny,20201009102338
Christian ESCHER,CSPO,Oui/Ja,H,41,Brig,20201009102338
Florian EVEQUOZ,AC,Non/Nein,H,39,Conthey,20201009102338
German EYER,ZUK-VS,Non/Nein,H,59,Brig,20201009102338
Natascha FARQUET,VLR,Abst./Enth.,F,38,Martigny,20201009102338
Florent FAVRE,PDC,Oui/Ja,H,26,Conthey,20201009102338
Sandro FONTANA,PDC,Oui/Ja,H,54,Monthey,20201009102338
Jérôme FORMAZ,UDC,Oui/Ja,H,44,Entremont,20201009102338
Sabine FOURNIER,LES VERTS,Non/Nein,F,45,St-Maurice,20201009102338
Damien FUMEAUX,UDC,Oui/Ja,H,22,Conthey,20201009102338
Pascale FUMEAUX,AC,Non/Nein,F,38,Conthey,20201009102338
