name,group,vote,Genre,Âge,District,affairVoteId
Matteo ABÄCHERLI,Die Mitte Oberwallis,Oui/Ja,H,34,Visp,20221004164201
Claudia ALPIGER,ZUK-VS,Non/Nein,F,33,Brig,20221004164201
Romano AMACKER,SVPO,Oui/Ja,H,25,Westlich Raron,20221004164201
Maria ARNOLD-ESCHER,Die Mitte Oberwallis,Oui/Ja,F,59,Brig,20221004164201
Peter BÄHLER,SVPO,Oui/Ja,H,69,Goms,20221004164201
Gabrielle BARRAS,UDC,Oui/Ja,F,59,Sion,20221004164201
Léonard BENDER,AC,Non/Nein,H,54,Martigny,20221004164201
Philippe BENDER,VLR,Oui/Ja,H,72,Martigny,20221004164201
Claudy BESSE,UDC,Oui/Ja,H,58,Monthey,20221004164201
Jacques BLANC,AC,Non/Nein,H,68,Hérens,20221004164201
Vincent BOAND,UDC,Non/Nein,H,37,Sion,20221004164201
Alex BONVIN,UDC,Oui/Ja,H,63,Sierre,20221004164201
Nicolas BONVIN,Le Centre,Oui/Ja,H,33,Sierre,20221004164201
Sophie BORNET,Le Centre,Oui/Ja,F,54,Conthey,20221004164201
Hermann BRUNNER,CSPO,Oui/Ja,H,68,Westlich Raron,20221004164201
Michael BURGENER,Die Mitte Oberwallis,Oui/Ja,H,41,Visp,20221004164201
Paul BURGENER,Die Mitte Oberwallis,Oui/Ja,H,69,Visp,20221004164201
Peter BURRI,ZUK-VS,Oui/Ja,H,57,Visp,20221004164201
Mathieu CALOZ,VLR,Oui/Ja,H,29,Sierre,20221004164201
Chantal CARLEN,Die Mitte Oberwallis,Oui/Ja,F,30,Goms,20221004164201
Florine CARRON,LES VERTS,Non/Nein,F,44,Martigny,20221004164201
Florence CARRON DARBELLAY,Le Centre,Oui/Ja,F,49,Martigny,20221004164201
Patricia CASAYS,Le Centre,Oui/Ja,F,75,Monthey,20221004164201
Jean-Dominique CIPOLLA,UDC,Oui/Ja,H,75,Martigny,20221004164201
Stéphane CLAVIEN,VLR,Non/Nein,H,65,Sierre,20221004164201
Damien CLERC,Le Centre,Oui/Ja,H,41,Conthey,20221004164201
Gabrielle CORNUT-ZUFFEREY,LES VERTS,Non/Nein,F,61,Sierre,20221004164201
Adeline CRETTENAND,VLR,Oui/Ja,F,28,Martigny,20221004164201
Narcisse CRETTENAND,VLR,Oui/Ja,H,67,Martigny,20221004164201
Blaise CRETTOL,AC,Non/Nein,H,50,Sierre,20221004164201
Lucile CURDY,PS-GC,Non/Nein,F,23,Conthey,20221004164201
Alina DARBELLAY,LES VERTS,Oui/Ja,F,55,Sion,20221004164201
Pierre DARBELLAY,Le Centre,Oui/Ja,H,34,Entremont,20221004164201
Olivier DERIVAZ,PS-GC,Non/Nein,H,58,Monthey,20221004164201
Eric DESSIMOZ,LES VERTS,Non/Nein,H,57,Conthey,20221004164201
Arnaud DUBOIS,VLR,Oui/Ja,H,37,Monthey,20221004164201
Alain DUBOSSON,UDC,Oui/Ja,H,23,Monthey,20221004164201
Sophie DUCREY,AC,Non/Nein,F,27,Monthey,20221004164201
Marius DUMOULIN,Le Centre,Oui/Ja,H,67,Sion,20221004164201
Jean-Marc DUPONT,PS-GC,Non/Nein,H,64,Martigny,20221004164201
Christian ESCHER,CSPO,Oui/Ja,H,43,Brig,20221004164201
Florian EVEQUOZ,AC,Non/Nein,H,41,Conthey,20221004164201
German EYER,ZUK-VS,Oui/Ja,H,61,Brig,20221004164201
Florent FAVRE,Le Centre,Oui/Ja,H,28,Conthey,20221004164201
Mélanie FOLLONIER,VLR,Oui/Ja,F,30,Hérens,20221004164201
Sandro FONTANA,Le Centre,Oui/Ja,H,56,Monthey,20221004164201
Jérôme FORMAZ,UDC,Oui/Ja,H,46,Entremont,20221004164201
Sabine FOURNIER,LES VERTS,Non/Nein,F,47,St-Maurice,20221004164201
Damien FUMEAUX,UDC,Oui/Ja,H,24,Conthey,20221004164201
Pascale FUMEAUX,AC,Non/Nein,F,40,Conthey,20221004164201
Sandro FUX,SVPO,Oui/Ja,H,34,Brig,20221004164201
Claudia GAILLARD MOREND,LES VERTS,Non/Nein,F,56,Hérens,20221004164201
Marc-Antoine GENOLET,UDC,Oui/Ja,H,58,Hérens,20221004164201
François GENOUD,VLR,Oui/Ja,H,70,Sierre,20221004164201
Géraldine GIANADDA,VLR,Non/Nein,F,55,Martigny,20221004164201
Anne-Marie GRAND,Le Centre,Oui/Ja,F,50,Conthey,20221004164201
Géraldine GRANGES GUENOT,UDC,Oui/Ja,F,47,Martigny,20221004164201
Vincent GÜNTHER,LES VERTS,Non/Nein,H,53,Martigny,20221004164201
Ida HÄFLIGER,CSPO,Oui/Ja,F,65,Visp,20221004164201
Monika HOLZEGGER,ZUK-VS,Oui/Ja,F,48,Brig,20221004164201
Lukas JÄGER,SVPO,Oui/Ja,H,67,Leuk,20221004164201
Lukas KALBERMATTEN,Die Mitte Oberwallis,Oui/Ja,H,51,Westlich Raron,20221004164201
Dominik KNUBEL,Die Mitte Oberwallis,Oui/Ja,H,42,Westlich Raron,20221004164201
Michael KREUZER,SVPO,Oui/Ja,H,33,Visp,20221004164201
Madeleine KUONEN-EGGO,ZUK-VS,Non/Nein,F,63,Leuk,20221004164201
Alain LÉGER,Le Centre,Oui/Ja,H,44,Martigny,20221004164201
Jean-François LOVEY,AC,Non/Nein,H,67,Entremont,20221004164201
