name,group,vote,Genre,Âge,District,affairVoteId
Matteo ABÄCHERLI,CVPO,Abst./Enth.,H,32,Visp,20201106155024
Claudia ALPIGER,ZUK-VS,Oui/Ja,F,31,Brig,20201106155024
Romano AMACKER,SVPO,Oui/Ja,H,23,Westlich Raron,20201106155024
Maria ARNOLD-ESCHER,CVPO,Non/Nein,F,57,Brig,20201106155024
Peter BÄHLER,SVPO,Oui/Ja,H,67,Goms,20201106155024
Gabrielle BARRAS,UDC,Oui/Ja,F,57,Sion,20201106155024
Fabrice BENDER,VLR,Abst./Enth.,H,51,St-Maurice,20201106155024
Philippe BENDER,VLR,Oui/Ja,H,70,Martigny,20201106155024
Claudy BESSE,UDC,Oui/Ja,H,56,Monthey,20201106155024
Vincent BOAND,UDC,Oui/Ja,H,35,Sion,20201106155024
Jean BONNARD,AC,Non/Nein,H,71,Sion,20201106155024
Alex BONVIN,UDC,Oui/Ja,H,61,Sierre,20201106155024
Nicolas BONVIN,PDC,Non/Nein,H,31,Sierre,20201106155024
Sophie BORNET,PDC,Non/Nein,F,52,Conthey,20201106155024
Gaël BOURGEOIS,AdG,Oui/Ja,H,37,Martigny,20201106155024
Hermann BRUNNER,CSPO,Abst./Enth.,H,66,Westlich Raron,20201106155024
Michael BURGENER,CVPO,Oui/Ja,H,39,Visp,20201106155024
Peter BURRI,ZUK-VS,Abst./Enth.,H,55,Visp,20201106155024
Florine CARRON,LES VERTS,Oui/Ja,F,42,Martigny,20201106155024
Florence CARRON DARBELLAY,PDC,Non/Nein,F,47,Martigny,20201106155024
Patricia CASAYS,PDC,Non/Nein,F,73,Monthey,20201106155024
Nicolas CHABLAIS,VLR,Non/Nein,H,32,Monthey,20201106155024
Jean-Dominique CIPOLLA,UDC,Oui/Ja,H,73,Martigny,20201106155024
Stéphane CLAVIEN,VLR,Abst./Enth.,H,63,Sierre,20201106155024
Damien CLERC,PDC,Non/Nein,H,39,Conthey,20201106155024
Gabrielle CORNUT-ZUFFEREY,LES VERTS,Non/Nein,F,59,Sierre,20201106155024
Adeline CRETTENAND,VLR,Abst./Enth.,F,26,Martigny,20201106155024
Narcisse CRETTENAND,VLR,Abst./Enth.,H,65,Martigny,20201106155024
Blaise CRETTOL,AC,Non/Nein,H,48,Sierre,20201106155024
Cilette CRETTON,AC,Non/Nein,F,75,Martigny,20201106155024
Lucile CURDY,AdG,Oui/Ja,F,21,Conthey,20201106155024
Arnaud DUBOIS,VLR,Non/Nein,H,35,Monthey,20201106155024
Sophie DUCREY,AC,Non/Nein,F,25,Monthey,20201106155024
Marius DUMOULIN,PDC,Abst./Enth.,H,65,Sion,20201106155024
Jean-Marc DUPONT,AdG,Oui/Ja,H,62,Martigny,20201106155024
Florian EVEQUOZ,AC,Non/Nein,H,39,Conthey,20201106155024
German EYER,ZUK-VS,Oui/Ja,H,59,Brig,20201106155024
Florent FAVRE,PDC,Non/Nein,H,26,Conthey,20201106155024
Mélanie FOLLONIER,VLR,Non/Nein,F,28,Hérens,20201106155024
Sandro FONTANA,PDC,Abst./Enth.,H,54,Monthey,20201106155024
Jérôme FORMAZ,UDC,Oui/Ja,H,44,Entremont,20201106155024
Sabine FOURNIER,LES VERTS,Non/Nein,F,45,St-Maurice,20201106155024
Damien FUMEAUX,UDC,Oui/Ja,H,22,Conthey,20201106155024
Claudia GAILLARD MOREND,LES VERTS,Oui/Ja,F,54,Hérens,20201106155024
Marc-Antoine GENOLET,UDC,Oui/Ja,H,56,Hérens,20201106155024
François GENOUD,VLR,Oui/Ja,H,68,Sierre,20201106155024
Géraldine GIANADDA,VLR,Non/Nein,F,53,Martigny,20201106155024
Géraldine GRANGES-GUENOT,UDC,Oui/Ja,F,45,Martigny,20201106155024
Vincent GÜNTHER,LES VERTS,Non/Nein,H,51,Martigny,20201106155024
Ida HÄFLIGER,CSPO,Abst./Enth.,F,63,Visp,20201106155024
Monika HOLZEGGER,ZUK-VS,Non/Nein,F,46,Brig,20201106155024
Lukas KALBERMATTEN,CVPO,Oui/Ja,H,49,Westlich Raron,20201106155024
Dominik KNUBEL,CVPO,Non/Nein,H,40,Westlich Raron,20201106155024
Michael KREUZER,SVPO,Oui/Ja,H,31,Visp,20201106155024
Madeleine KUONEN-EGGO,ZUK-VS,Non/Nein,F,61,Leuk,20201106155024
Jean-François LOVEY,AC,Non/Nein,H,65,Entremont,20201106155024
Damien LUISIER,PDC,Abst./Enth.,H,27,Martigny,20201106155024
Vincent LUYET,AC,Non/Nein,H,43,Sion,20201106155024
Natacha MARET,PDC,Abst./Enth.,F,37,Entremont,20201106155024
Rainer MATHIER,CVPO,Non/Nein,H,63,Leuk,20201106155024
Thomas MATTER,CSPO,Abst./Enth.,H,54,Leuk,20201106155024
Kamy MAY,PDC,Non/Nein,F,26,Entremont,20201106155024
Nicolas METTAN,PDC,Abst./Enth.,H,59,St-Maurice,20201106155024
Fabienne MURMANN,CVPO,Oui/Ja,F,39,Leuk,20201106155024
Jean-Daniel NANCHEN,LES VERTS,Non/Nein,H,63,Sierre,20201106155024
Claude NANÇOZ,VLR,Abst./Enth.,H,68,Conthey,20201106155024
Bernard OBERHOLZER,AC,Non/Nein,H,75,Monthey,20201106155024
Géraldine POUGET-ZUFFEREY,PDC,Non/Nein,F,30,Sierre,20201106155024
François QUENNOZ,UDC,Oui/Ja,H,27,Sion,20201106155024
Damien RABOUD,UDC,Oui/Ja,H,34,Monthey,20201106155024
Pierre-Alain RAEMY,VLR,Abst./Enth.,H,59,Sion,20201106155024
Célina RAMSAUER,AC,Non/Nein,F,44,Sierre,20201106155024
Kurt REGOTZ,CSPO,Oui/Ja,H,67,Brig,20201106155024
Jean-Pierre REY,VLR,Non/Nein,H,57,Sierre,20201106155024
Caroline REYNARD,AdG,Oui/Ja,F,24,Sion,20201106155024
Janine REY-SIGGEN,AdG,Oui/Ja,F,60,Sierre,20201106155024
Johan ROCHEL,AC,Non/Nein,H,36,Monthey,20201106155024
Yann RODUIT,PDC,Abst./Enth.,H,46,Sion,20201106155024
Gérard SALAMIN,PDC,Non/Nein,H,57,Sierre,20201106155024
Jean-Marc SAVIOZ,PDC,Non/Nein,H,50,Sierre,20201106155024
Pierre SCHERTENLEIB,AdG,Oui/Ja,H,67,Sion,20201106155024
Flavio SCHMID,CSPO,Abst./Enth.,H,35,Visp,20201106155024
Gerhard SCHMID,CVPO,Oui/Ja,H,72,Östlich Raron,20201106155024
Remo SCHNYDER,SVPO,Oui/Ja,H,46,Brig,20201106155024
Alain SCHÖNBETT,VLR,Non/Nein,H,65,Monthey,20201106155024
Martin SCHÜRCH,CVPO,Oui/Ja,H,48,Visp,20201106155024
Ruth STALDER,VLR,Non/Nein,F,58,Sion,20201106155024
Fabien THETAZ,AdG,Oui/Ja,H,34,Monthey,20201106155024
Bernard TROILLET,PDC,Non/Nein,H,66,Martigny,20201106155024
Jean-Baptiste UDRESSY,UDC,Oui/Ja,H,27,Monthey,20201106155024
Romain UDRY,VLR,Abst./Enth.,H,28,Conthey,20201106155024
Grégoire VANNAY,PDC,Abst./Enth.,H,50,Monthey,20201106155024
Georges VIONNET,LES VERTS,Non/Nein,H,66,Monthey,20201106155024
Jenny VOEFFRAY,PDC,Non/Nein,F,46,St-Maurice,20201106155024
Laurence VUAGNIAUX,LES VERTS,Non/Nein,F,45,Sion,20201106155024
Côme VUILLE,VLR,Abst./Enth.,H,33,Monthey,20201106155024
Rafael WELSCHEN,CVPO,Oui/Ja,H,32,Brig,20201106155024
Leander WILLINER,CSPO,Abst./Enth.,H,67,Brig,20201106155024
Jean ZERMATTEN,AC,Non/Nein,H,72,Sion,20201106155024
Rahel ZIMMERMANN,ZUK-VS,Abst./Enth.,F,35,Visp,20201106155024
Marie ZUCHUAT,PDC,Abst./Enth.,F,33,Sion,20201106155024
Fabian ZURBRIGGEN,SVPO,Oui/Ja,H,46,Visp,20201106155024
