name,group,vote,Genre,Âge,District,affairVoteId
Matteo ABÄCHERLI,CVPO,Oui/Ja,H,33,Visp,20211102155606
Claudia ALPIGER,ZUK-VS,Oui/Ja,F,32,Brig,20211102155606
Romano AMACKER,SVPO,Non/Nein,H,24,Westlich Raron,20211102155606
Maria ARNOLD-ESCHER,CVPO,Oui/Ja,F,58,Brig,20211102155606
Peter BÄHLER,SVPO,Non/Nein,H,68,Goms,20211102155606
Gabrielle BARRAS,UDC,Non/Nein,F,58,Sion,20211102155606
Léonard BENDER,AC,Oui/Ja,H,54,Martigny,20211102155606
Philippe BENDER,VLR,Oui/Ja,H,71,Martigny,20211102155606
Jacques BLANC,AC,Oui/Ja,H,67,Hérens,20211102155606
Vincent BOAND,UDC,Non/Nein,H,36,Sion,20211102155606
Jean BONNARD,AC,Oui/Ja,H,72,Sion,20211102155606
Alex BONVIN,UDC,Non/Nein,H,62,Sierre,20211102155606
Nicolas BONVIN,PDC,Abst./Enth.,H,32,Sierre,20211102155606
Sophie BORNET,PDC,Oui/Ja,F,53,Conthey,20211102155606
Hermann BRUNNER,CSPO,Oui/Ja,H,67,Westlich Raron,20211102155606
Michael BURGENER,CVPO,Oui/Ja,H,40,Visp,20211102155606
Paul BURGENER,CVPO,Oui/Ja,H,68,Visp,20211102155606
Peter BURRI,ZUK-VS,Oui/Ja,H,56,Visp,20211102155606
Mathieu CALOZ,VLR,Oui/Ja,H,28,Sierre,20211102155606
Florence CARRON DARBELLAY,PDC,Oui/Ja,F,48,Martigny,20211102155606
Patricia CASAYS,PDC,Oui/Ja,F,74,Monthey,20211102155606
Nicolas CHABLAIS,VLR,Oui/Ja,H,33,Monthey,20211102155606
Jean-Dominique CIPOLLA,UDC,Non/Nein,H,74,Martigny,20211102155606
Stéphane CLAVIEN,VLR,Oui/Ja,H,64,Sierre,20211102155606
Damien CLERC,PDC,Oui/Ja,H,40,Conthey,20211102155606
Gabrielle CORNUT-ZUFFEREY,LES VERTS,Abst./Enth.,F,60,Sierre,20211102155606
Adeline CRETTENAND,VLR,Oui/Ja,F,27,Martigny,20211102155606
Narcisse CRETTENAND,VLR,Non/Nein,H,66,Martigny,20211102155606
Blaise CRETTOL,AC,Oui/Ja,H,49,Sierre,20211102155606
Cilette CRETTON,AC,Oui/Ja,F,76,Martigny,20211102155606
Lucile CURDY,AdG,Oui/Ja,F,22,Conthey,20211102155606
Pierre DARBELLAY,PDC,Oui/Ja,H,33,Entremont,20211102155606
Olivier DERIVAZ,AdG,Oui/Ja,H,57,Monthey,20211102155606
Ralph DESSIMOZ,PDC,Oui/Ja,H,57,Conthey,20211102155606
Arnaud DUBOIS,VLR,Oui/Ja,H,36,Monthey,20211102155606
Sophie DUCREY,AC,Oui/Ja,F,26,Monthey,20211102155606
Marius DUMOULIN,PDC,Oui/Ja,H,66,Sion,20211102155606
Jean-Marc DUPONT,AdG,Oui/Ja,H,63,Martigny,20211102155606
Christian ESCHER,CSPO,Oui/Ja,H,42,Brig,20211102155606
Florian EVEQUOZ,AC,Oui/Ja,H,40,Conthey,20211102155606
German EYER,ZUK-VS,Oui/Ja,H,61,Brig,20211102155606
Natascha FARQUET,VLR,Oui/Ja,F,39,Martigny,20211102155606
Florent FAVRE,PDC,Oui/Ja,H,27,Conthey,20211102155606
Mélanie FOLLONIER,VLR,Oui/Ja,F,29,Hérens,20211102155606
Sandro FONTANA,PDC,Oui/Ja,H,55,Monthey,20211102155606
Jérôme FORMAZ,UDC,Non/Nein,H,45,Entremont,20211102155606
Sabine FOURNIER,LES VERTS,Oui/Ja,F,46,St-Maurice,20211102155606
Damien FUMEAUX,UDC,Non/Nein,H,24,Conthey,20211102155606
Pascale FUMEAUX,AC,Oui/Ja,F,39,Conthey,20211102155606
Claudia GAILLARD MOREND,LES VERTS,Oui/Ja,F,55,Hérens,20211102155606
Marc-Antoine GENOLET,UDC,Non/Nein,H,57,Hérens,20211102155606
François GENOUD,VLR,Oui/Ja,H,69,Sierre,20211102155606
Géraldine GIANADDA,VLR,Oui/Ja,F,54,Martigny,20211102155606
Géraldine GRANGES-GUENOT,UDC,Non/Nein,F,46,Martigny,20211102155606
Vincent GÜNTHER,LES VERTS,Oui/Ja,H,52,Martigny,20211102155606
Ida HÄFLIGER,CSPO,Oui/Ja,F,64,Visp,20211102155606
Christelle HERITIER,VLR,Oui/Ja,F,36,Sion,20211102155606
Monika HOLZEGGER,ZUK-VS,Oui/Ja,F,47,Brig,20211102155606
Lukas KALBERMATTEN,CVPO,Oui/Ja,H,50,Westlich Raron,20211102155606
Dominik KNUBEL,CVPO,Oui/Ja,H,41,Westlich Raron,20211102155606
Michael KREUZER,SVPO,Non/Nein,H,32,Visp,20211102155606
Ralph KUMMER,SVPO,Non/Nein,H,43,Brig,20211102155606
Alain LÉGER,PDC,Oui/Ja,H,43,Martigny,20211102155606
Jean-François LOVEY,AC,Oui/Ja,H,67,Entremont,20211102155606
Vincent LUYET,AC,Oui/Ja,H,44,Sion,20211102155606
Natacha MARET,PDC,Oui/Ja,F,38,Entremont,20211102155606
Rainer MATHIER,CVPO,Oui/Ja,H,64,Leuk,20211102155606
Thomas MATTER,CSPO,Oui/Ja,H,55,Leuk,20211102155606
Kamy MAY,PDC,Oui/Ja,F,27,Entremont,20211102155606
Fabienne MURMANN,CVPO,Oui/Ja,F,40,Leuk,20211102155606
Jean-Daniel NANCHEN,LES VERTS,Abst./Enth.,H,64,Sierre,20211102155606
Claude NANÇOZ,VLR,Oui/Ja,H,69,Conthey,20211102155606
Bernard OBERHOLZER,AC,Oui/Ja,H,76,Monthey,20211102155606
Frédéric PITTELOUD,PDC,Oui/Ja,H,46,Hérens,20211102155606
Géraldine POUGET-ZUFFEREY,PDC,Oui/Ja,F,31,Sierre,20211102155606
Emilie PRAZ,AC,Oui/Ja,F,35,Sion,20211102155606
François QUENNOZ,UDC,Non/Nein,H,28,Sion,20211102155606
Damien RABOUD,UDC,Non/Nein,H,35,Monthey,20211102155606
Pierre-Alain RAEMY,VLR,Oui/Ja,H,60,Sion,20211102155606
Célina RAMSAUER,AC,Abst./Enth.,F,45,Sierre,20211102155606
Kurt REGOTZ,CSPO,Oui/Ja,H,68,Brig,20211102155606
Jean-Pierre REY,VLR,Oui/Ja,H,59,Sierre,20211102155606
Caroline REYNARD,AdG,Oui/Ja,F,25,Sion,20211102155606
Janine REY-SIGGEN,AdG,Oui/Ja,F,61,Sierre,20211102155606
Johan ROCHEL,AC,Oui/Ja,H,38,Monthey,20211102155606
Yann RODUIT,PDC,Oui/Ja,H,47,Sion,20211102155606
Martine ROUILLER,AC,Oui/Ja,F,39,St-Maurice,20211102155606
Léa ROUILLER DESSIMOZ,LES VERTS,Oui/Ja,F,21,Conthey,20211102155606
Christine ROUX,PDC,Oui/Ja,F,59,Sion,20211102155606
Felix RUPPEN,CVPO,Oui/Ja,H,60,Brig,20211102155606
Gérard SALAMIN,PDC,Oui/Ja,H,58,Sierre,20211102155606
Mathieu SARRASIN,VLR,Oui/Ja,H,60,Entremont,20211102155606
Jean-Marc SAVIOZ,PDC,Oui/Ja,H,51,Sierre,20211102155606
Pierre SCHERTENLEIB,AdG,Oui/Ja,H,68,Sion,20211102155606
Flavio SCHMID,CSPO,Oui/Ja,H,36,Visp,20211102155606
Gerhard SCHMID,INDEP,Oui/Ja,H,73,Östlich Raron,20211102155606
Remo SCHNYDER,SVPO,Non/Nein,H,47,Brig,20211102155606
Raymonde SCHOCH,VLR,Oui/Ja,F,70,St-Maurice,20211102155606
Alain SCHÖNBETT,VLR,Oui/Ja,H,66,Monthey,20211102155606
Martin SCHÜRCH,CVPO,Oui/Ja,H,49,Visp,20211102155606
Ruth STALDER,VLR,Oui/Ja,F,59,Sion,20211102155606
Fabien THETAZ,AdG,Oui/Ja,H,35,Monthey,20211102155606
Bernard TROILLET,PDC,Oui/Ja,H,67,Martigny,20211102155606
Jean-Baptiste UDRESSY,UDC,Non/Nein,H,28,Monthey,20211102155606
Grégoire VANNAY,PDC,Oui/Ja,H,51,Monthey,20211102155606
Georges VIONNET,LES VERTS,Abst./Enth.,H,68,Monthey,20211102155606
Jenny VOEFFRAY,PDC,Oui/Ja,F,47,St-Maurice,20211102155606
Laurence VUAGNIAUX,LES VERTS,Oui/Ja,F,46,Sion,20211102155606
Côme VUILLE,VLR,Oui/Ja,H,34,Monthey,20211102155606
Leander WILLINER,CSPO,Oui/Ja,H,68,Brig,20211102155606
Jean ZERMATTEN,AC,Oui/Ja,H,73,Sion,20211102155606
Rahel ZIMMERMANN,ZUK-VS,Abst./Enth.,F,36,Visp,20211102155606
Marie ZUCHUAT,PDC,Oui/Ja,F,34,Sion,20211102155606
Fabian ZURBRIGGEN,SVPO,Non/Nein,H,47,Visp,20211102155606
Claudy BESSE,UDC,Aucun/Keine,H,57,Monthey,20211102155606
Gaël BOURGEOIS,AdG,Aucun/Keine,H,38,Martigny,20211102155606
Chantal CARLEN,CVPO,Aucun/Keine,F,29,Goms,20211102155606
Florine CARRON,LES VERTS,Aucun/Keine,F,43,Martigny,20211102155606
Alina DARBELLAY,LES VERTS,Aucun/Keine,F,54,Sion,20211102155606
Alain DUBOSSON,UDC,Aucun/Keine,H,22,Monthey,20211102155606
Corinne DUC BONVIN,AdG,Aucun/Keine,F,54,Sierre,20211102155606
Lukas JÄGER,SVPO,Aucun/Keine,H,66,Leuk,20211102155606
Madeleine KUONEN-EGGO,ZUK-VS,Aucun/Keine,F,62,Leuk,20211102155606
Damien LUISIER,PDC,Aucun/Keine,H,28,Martigny,20211102155606
Nicolas METTAN,PDC,Aucun/Keine,H,60,St-Maurice,20211102155606
Edmond PERRUCHOUD,UDC,Aucun/Keine,H,74,Sierre,20211102155606
Romain UDRY,VLR,Aucun/Keine,H,29,Conthey,20211102155606
Joséphine WAEBER,PDC,Aucun/Keine,F,37,Sierre,20211102155606
Rafael WELSCHEN,CVPO,Aucun/Keine,H,33,Brig,20211102155606
Danica ZURBRIGGEN LEHNER,CSPO,Aucun/Keine,F,41,Visp,20211102155606
