name,group,vote,Genre,Âge,District,affairVoteId
Matteo ABÄCHERLI,Die Mitte Oberwallis,Oui/Ja,H,34,Visp,20221006101935
Claudia ALPIGER,ZUK-VS,Oui/Ja,F,33,Brig,20221006101935
Romano AMACKER,SVPO,Non/Nein,H,25,Westlich Raron,20221006101935
Maria ARNOLD-ESCHER,Die Mitte Oberwallis,Non/Nein,F,59,Brig,20221006101935
Gabrielle BARRAS,UDC,Non/Nein,F,59,Sion,20221006101935
Léonard BENDER,AC,Oui/Ja,H,54,Martigny,20221006101935
Philippe BENDER,VLR,Oui/Ja,H,72,Martigny,20221006101935
Claudy BESSE,UDC,Non/Nein,H,58,Monthey,20221006101935
Jacques BLANC,AC,Oui/Ja,H,68,Hérens,20221006101935
Vincent BOAND,UDC,Non/Nein,H,37,Sion,20221006101935
Alex BONVIN,UDC,Non/Nein,H,63,Sierre,20221006101935
Nicolas BONVIN,Le Centre,Oui/Ja,H,33,Sierre,20221006101935
Sophie BORNET,Le Centre,Oui/Ja,F,54,Conthey,20221006101935
Gaël BOURGEOIS,PS-GC,Oui/Ja,H,39,Martigny,20221006101935
Hermann BRUNNER,CSPO,Non/Nein,H,68,Westlich Raron,20221006101935
Michael BURGENER,Die Mitte Oberwallis,Non/Nein,H,41,Visp,20221006101935
Paul BURGENER,Die Mitte Oberwallis,Oui/Ja,H,69,Visp,20221006101935
Peter BURRI,ZUK-VS,Non/Nein,H,57,Visp,20221006101935
Mathieu CALOZ,VLR,Oui/Ja,H,29,Sierre,20221006101935
Chantal CARLEN,Die Mitte Oberwallis,Non/Nein,F,30,Goms,20221006101935
Florine CARRON,LES VERTS,Oui/Ja,F,44,Martigny,20221006101935
Florence CARRON DARBELLAY,Le Centre,Oui/Ja,F,49,Martigny,20221006101935
Patricia CASAYS,Le Centre,Oui/Ja,F,75,Monthey,20221006101935
Jean-Dominique CIPOLLA,UDC,Non/Nein,H,75,Martigny,20221006101935
Stéphane CLAVIEN,VLR,Oui/Ja,H,65,Sierre,20221006101935
Damien CLERC,Le Centre,Oui/Ja,H,41,Conthey,20221006101935
Gabrielle CORNUT-ZUFFEREY,LES VERTS,Oui/Ja,F,61,Sierre,20221006101935
Adeline CRETTENAND,VLR,Oui/Ja,F,28,Martigny,20221006101935
Narcisse CRETTENAND,VLR,Oui/Ja,H,67,Martigny,20221006101935
Blaise CRETTOL,AC,Oui/Ja,H,50,Sierre,20221006101935
Cilette CRETTON,AC,Oui/Ja,F,77,Martigny,20221006101935
Lucile CURDY,PS-GC,Oui/Ja,F,23,Conthey,20221006101935
Alina DARBELLAY,LES VERTS,Oui/Ja,F,55,Sion,20221006101935
Pierre DARBELLAY,Le Centre,Oui/Ja,H,34,Entremont,20221006101935
Olivier DERIVAZ,PS-GC,Oui/Ja,H,58,Monthey,20221006101935
Arnaud DUBOIS,VLR,Oui/Ja,H,37,Monthey,20221006101935
Alain DUBOSSON,UDC,Non/Nein,H,23,Monthey,20221006101935
Corinne DUC BONVIN,PS-GC,Oui/Ja,F,55,Sierre,20221006101935
Sophie DUCREY,AC,Oui/Ja,F,27,Monthey,20221006101935
Marius DUMOULIN,Le Centre,Oui/Ja,H,67,Sion,20221006101935
Jean-Marc DUPONT,PS-GC,Oui/Ja,H,64,Martigny,20221006101935
Florian EVEQUOZ,AC,Oui/Ja,H,41,Conthey,20221006101935
German EYER,ZUK-VS,Non/Nein,H,61,Brig,20221006101935
Natascha FARQUET,VLR,Oui/Ja,F,40,Martigny,20221006101935
Florent FAVRE,Le Centre,Oui/Ja,H,28,Conthey,20221006101935
Mélanie FOLLONIER,VLR,Oui/Ja,F,30,Hérens,20221006101935
Sandro FONTANA,Le Centre,Oui/Ja,H,56,Monthey,20221006101935
Jérôme FORMAZ,UDC,Oui/Ja,H,46,Entremont,20221006101935
Sabine FOURNIER,LES VERTS,Oui/Ja,F,47,St-Maurice,20221006101935
Damien FUMEAUX,UDC,Non/Nein,H,24,Conthey,20221006101935
Pascale FUMEAUX,AC,Oui/Ja,F,40,Conthey,20221006101935
Sandro FUX,SVPO,Non/Nein,H,34,Brig,20221006101935
Claudia GAILLARD MOREND,LES VERTS,Oui/Ja,F,56,Hérens,20221006101935
François GENOUD,VLR,Oui/Ja,H,70,Sierre,20221006101935
Géraldine GIANADDA,VLR,Oui/Ja,F,55,Martigny,20221006101935
Anne-Marie GRAND,Le Centre,Oui/Ja,F,50,Conthey,20221006101935
Géraldine GRANGES GUENOT,UDC,Non/Nein,F,47,Martigny,20221006101935
Vincent GÜNTHER,LES VERTS,Oui/Ja,H,53,Martigny,20221006101935
Ida HÄFLIGER,CSPO,Oui/Ja,F,65,Visp,20221006101935
Monika HOLZEGGER,ZUK-VS,Non/Nein,F,48,Brig,20221006101935
Lukas JÄGER,SVPO,Non/Nein,H,67,Leuk,20221006101935
Lukas KALBERMATTEN,Die Mitte Oberwallis,Oui/Ja,H,51,Westlich Raron,20221006101935
Dominik KNUBEL,Die Mitte Oberwallis,Oui/Ja,H,42,Westlich Raron,20221006101935
Michael KREUZER,SVPO,Non/Nein,H,33,Visp,20221006101935
Madeleine KUONEN-EGGO,ZUK-VS,Oui/Ja,F,63,Leuk,20221006101935
Alain LÉGER,Le Centre,Oui/Ja,H,44,Martigny,20221006101935
Jean-François LOVEY,AC,Oui/Ja,H,67,Entremont,20221006101935
Damien LUISIER,Le Centre,Oui/Ja,H,29,Martigny,20221006101935
Natacha MARET,Le Centre,Oui/Ja,F,39,Entremont,20221006101935
