name,group,vote,Genre,Âge,District,affairVoteId
Matteo ABÄCHERLI,Die Mitte Oberwallis,Oui/Ja,H,34,Visp,20221006172943
Claudia ALPIGER,ZUK-VS,Oui/Ja,F,33,Brig,20221006172943
Romano AMACKER,SVPO,Non/Nein,H,25,Westlich Raron,20221006172943
Maria ARNOLD-ESCHER,Die Mitte Oberwallis,Oui/Ja,F,59,Brig,20221006172943
Gabrielle BARRAS,UDC,Non/Nein,F,59,Sion,20221006172943
Léonard BENDER,AC,Oui/Ja,H,54,Martigny,20221006172943
Philippe BENDER,VLR,Abst./Enth.,H,72,Martigny,20221006172943
Claudy BESSE,UDC,Abst./Enth.,H,58,Monthey,20221006172943
Jacques BLANC,AC,Abst./Enth.,H,68,Hérens,20221006172943
Vincent BOAND,UDC,Abst./Enth.,H,37,Sion,20221006172943
Alex BONVIN,UDC,Abst./Enth.,H,63,Sierre,20221006172943
Nicolas BONVIN,Le Centre,Oui/Ja,H,33,Sierre,20221006172943
Hermann BRUNNER,CSPO,Oui/Ja,H,68,Westlich Raron,20221006172943
Michael BURGENER,Die Mitte Oberwallis,Oui/Ja,H,41,Visp,20221006172943
Paul BURGENER,Die Mitte Oberwallis,Non/Nein,H,69,Visp,20221006172943
Peter BURRI,ZUK-VS,Non/Nein,H,57,Visp,20221006172943
Mathieu CALOZ,VLR,Abst./Enth.,H,29,Sierre,20221006172943
Chantal CARLEN,Die Mitte Oberwallis,Oui/Ja,F,30,Goms,20221006172943
Florine CARRON,LES VERTS,Oui/Ja,F,44,Martigny,20221006172943
Florence CARRON DARBELLAY,Le Centre,Abst./Enth.,F,49,Martigny,20221006172943
Patricia CASAYS,Le Centre,Oui/Ja,F,75,Monthey,20221006172943
Jean-Dominique CIPOLLA,UDC,Oui/Ja,H,75,Martigny,20221006172943
Stéphane CLAVIEN,VLR,Oui/Ja,H,65,Sierre,20221006172943
Gabrielle CORNUT-ZUFFEREY,LES VERTS,Oui/Ja,F,61,Sierre,20221006172943
Adeline CRETTENAND,VLR,Abst./Enth.,F,28,Martigny,20221006172943
Narcisse CRETTENAND,VLR,Abst./Enth.,H,67,Martigny,20221006172943
Blaise CRETTOL,AC,Oui/Ja,H,50,Sierre,20221006172943
Cilette CRETTON,AC,Oui/Ja,F,77,Martigny,20221006172943
Lucile CURDY,PS-GC,Oui/Ja,F,23,Conthey,20221006172943
Alina DARBELLAY,LES VERTS,Oui/Ja,F,55,Sion,20221006172943
Pierre DARBELLAY,Le Centre,Oui/Ja,H,34,Entremont,20221006172943
Olivier DERIVAZ,PS-GC,Oui/Ja,H,58,Monthey,20221006172943
Eric DESSIMOZ,LES VERTS,Oui/Ja,H,57,Conthey,20221006172943
Arnaud DUBOIS,VLR,Abst./Enth.,H,37,Monthey,20221006172943
Alain DUBOSSON,UDC,Abst./Enth.,H,23,Monthey,20221006172943
Corinne DUC BONVIN,PS-GC,Oui/Ja,F,55,Sierre,20221006172943
Marius DUMOULIN,Le Centre,Oui/Ja,H,67,Sion,20221006172943
Jean-Marc DUPONT,PS-GC,Oui/Ja,H,64,Martigny,20221006172943
Florian EVEQUOZ,AC,Abst./Enth.,H,41,Conthey,20221006172943
German EYER,ZUK-VS,Oui/Ja,H,61,Brig,20221006172943
Natascha FARQUET,VLR,Abst./Enth.,F,40,Martigny,20221006172943
Mélanie FOLLONIER,VLR,Oui/Ja,F,30,Hérens,20221006172943
Sandro FONTANA,Le Centre,Oui/Ja,H,56,Monthey,20221006172943
Jérôme FORMAZ,UDC,Abst./Enth.,H,46,Entremont,20221006172943
Sabine FOURNIER,LES VERTS,Oui/Ja,F,47,St-Maurice,20221006172943
Damien FUMEAUX,UDC,Non/Nein,H,24,Conthey,20221006172943
Pascale FUMEAUX,AC,Oui/Ja,F,40,Conthey,20221006172943
Claudia GAILLARD MOREND,LES VERTS,Oui/Ja,F,56,Hérens,20221006172943
Marc-Antoine GENOLET,UDC,Non/Nein,H,58,Hérens,20221006172943
François GENOUD,VLR,Oui/Ja,H,70,Sierre,20221006172943
Géraldine GIANADDA,VLR,Abst./Enth.,F,55,Martigny,20221006172943
Anne-Marie GRAND,Le Centre,Oui/Ja,F,50,Conthey,20221006172943
Géraldine GRANGES GUENOT,UDC,Non/Nein,F,47,Martigny,20221006172943
Vincent GÜNTHER,LES VERTS,Oui/Ja,H,53,Martigny,20221006172943
Ida HÄFLIGER,CSPO,Oui/Ja,F,65,Visp,20221006172943
Monika HOLZEGGER,ZUK-VS,Oui/Ja,F,48,Brig,20221006172943
Lukas JÄGER,SVPO,Abst./Enth.,H,67,Leuk,20221006172943
Dominik KNUBEL,Die Mitte Oberwallis,Abst./Enth.,H,42,Westlich Raron,20221006172943
Michael KREUZER,SVPO,Non/Nein,H,33,Visp,20221006172943
Madeleine KUONEN-EGGO,ZUK-VS,Oui/Ja,F,63,Leuk,20221006172943
Alain LÉGER,Le Centre,Oui/Ja,H,44,Martigny,20221006172943
Jean-François LOVEY,AC,Oui/Ja,H,67,Entremont,20221006172943
Damien LUISIER,Le Centre,Oui/Ja,H,29,Martigny,20221006172943
Vincent LUYET,AC,Oui/Ja,H,45,Sion,20221006172943
Natacha MARET,Le Centre,Oui/Ja,F,39,Entremont,20221006172943
Rainer MATHIER,Die Mitte Oberwallis,Oui/Ja,H,65,Leuk,20221006172943
Thomas MATTER,CSPO,Oui/Ja,H,56,Leuk,20221006172943
Kamy MAY,Le Centre,Oui/Ja,F,28,Entremont,20221006172943
Nicolas METTAN,Le Centre,Oui/Ja,H,61,St-Maurice,20221006172943
Fabienne MURMANN,Die Mitte Oberwallis,Oui/Ja,F,41,Leuk,20221006172943
Jean-Daniel NANCHEN,LES VERTS,Oui/Ja,H,65,Sierre,20221006172943
Claude NANÇOZ,VLR,Abst./Enth.,H,70,Conthey,20221006172943
Bernard OBERHOLZER,AC,Oui/Ja,H,77,Monthey,20221006172943
Bernard PIGNAT,VLR,Non/Nein,H,69,Monthey,20221006172943
Frédéric PITTELOUD,Le Centre,Abst./Enth.,H,47,Hérens,20221006172943
Emilie PRAZ,AC,Oui/Ja,F,36,Sion,20221006172943
François QUENNOZ,UDC,Non/Nein,H,29,Sion,20221006172943
Damien RABOUD,UDC,Abst./Enth.,H,36,Monthey,20221006172943
Pierre-Alain RAEMY,VLR,Abst./Enth.,H,61,Sion,20221006172943
Célina RAMSAUER,AC,Oui/Ja,F,45,Sierre,20221006172943
Kurt REGOTZ,CSPO,Oui/Ja,H,69,Brig,20221006172943
Jean-Pierre REY,VLR,Oui/Ja,H,59,Sierre,20221006172943
Caroline REYNARD,PS-GC,Oui/Ja,F,26,Sion,20221006172943
Janine REY-SIGGEN,PS-GC,Oui/Ja,F,62,Sierre,20221006172943
Jean-Yves RIAND,AC,Oui/Ja,F,66,Sion,20221006172943
Johan ROCHEL,AC,Abst./Enth.,H,38,Monthey,20221006172943
Martine ROUILLER,AC,Oui/Ja,F,40,St-Maurice,20221006172943
Christine ROUX,Le Centre,Oui/Ja,F,60,Sion,20221006172943
Felix RUPPEN,Die Mitte Oberwallis,Non/Nein,H,61,Brig,20221006172943
Gérard SALAMIN,Le Centre,Non/Nein,H,59,Sierre,20221006172943
Mathieu SARRASIN,VLR,Oui/Ja,H,61,Entremont,20221006172943
Jean-Marc SAVIOZ,Le Centre,Oui/Ja,H,52,Sierre,20221006172943
Pierre SCHERTENLEIB,PS-GC,Oui/Ja,H,69,Sion,20221006172943
Flavio SCHMID,CSPO,Oui/Ja,H,37,Visp,20221006172943
Gerhard SCHMID,ZUK-VS,Abst./Enth.,H,74,Östlich Raron,20221006172943
Remo SCHNYDER,SVPO,Non/Nein,H,48,Brig,20221006172943
Raymonde SCHOCH,VLR,Abst./Enth.,F,71,St-Maurice,20221006172943
Alain SCHÖNBETT,VLR,Non/Nein,H,67,Monthey,20221006172943
Martin SCHÜRCH,Die Mitte Oberwallis,Oui/Ja,H,50,Visp,20221006172943
Ruth STALDER,VLR,Oui/Ja,F,60,Sion,20221006172943
Fabien THETAZ,PS-GC,Oui/Ja,H,36,Monthey,20221006172943
Bernard TROILLET,Le Centre,Oui/Ja,H,68,Martigny,20221006172943
Patrice TSCHOPP,Le Centre,Oui/Ja,H,70,Sion,20221006172943
Jean-Baptiste UDRESSY,UDC,Abst./Enth.,H,29,Monthey,20221006172943
Romain UDRY,VLR,Abst./Enth.,H,30,Conthey,20221006172943
Grégoire VANNAY,Le Centre,Oui/Ja,H,52,Monthey,20221006172943
Georges VIONNET,LES VERTS,Oui/Ja,H,68,Monthey,20221006172943
Jenny VOEFFRAY,Le Centre,Oui/Ja,F,48,St-Maurice,20221006172943
Laurence VUAGNIAUX,LES VERTS,Oui/Ja,F,47,Sion,20221006172943
Côme VUILLE,VLR,Non/Nein,H,35,Monthey,20221006172943
Rafael WELSCHEN,Die Mitte Oberwallis,Oui/Ja,H,34,Brig,20221006172943
Leander WILLINER,CSPO,Oui/Ja,H,69,Brig,20221006172943
Jean ZERMATTEN,AC,Oui/Ja,H,74,Sion,20221006172943
Rahel ZIMMERMANN,ZUK-VS,Oui/Ja,F,37,Visp,20221006172943
Fabian ZURBRIGGEN,SVPO,Non/Nein,H,48,Visp,20221006172943
Danica ZURBRIGGEN LEHNER,CSPO,Oui/Ja,F,42,Visp,20221006172943
Peter BÄHLER,SVPO,Aucun/Keine,H,69,Goms,20221006172943
Sophie BORNET,Le Centre,Aucun/Keine,F,54,Conthey,20221006172943
Gaël BOURGEOIS,PS-GC,Aucun/Keine,H,39,Martigny,20221006172943
Damien CLERC,Le Centre,Aucun/Keine,H,41,Conthey,20221006172943
Sophie DUCREY,AC,Aucun/Keine,F,27,Monthey,20221006172943
Christian ESCHER,CSPO,Aucun/Keine,H,43,Brig,20221006172943
Florent FAVRE,Le Centre,Aucun/Keine,H,28,Conthey,20221006172943
Sandro FUX,SVPO,Aucun/Keine,H,34,Brig,20221006172943
Christelle HERITIER,VLR,Aucun/Keine,F,37,Sion,20221006172943
Lukas KALBERMATTEN,Die Mitte Oberwallis,Aucun/Keine,H,51,Westlich Raron,20221006172943
Edmond PERRUCHOUD,UDC,Aucun/Keine,H,75,Sierre,20221006172943
Géraldine POUGET-ZUFFEREY,Le Centre,Aucun/Keine,F,32,Sierre,20221006172943
Joséphine WAEBER,Le Centre,Aucun/Keine,F,37,Sierre,20221006172943
Marie ZUCHUAT,Le Centre,Aucun/Keine,F,35,Sion,20221006172943
