name,group,vote,Genre,Âge,District,affairVoteId
Matteo ABÄCHERLI,CVPO,Oui/Ja,H,33,Visp,20211021151307
Claudia ALPIGER,ZUK-VS,Abst./Enth.,F,32,Brig,20211021151307
Romano AMACKER,SVPO,Oui/Ja,H,24,Westlich Raron,20211021151307
Maria ARNOLD-ESCHER,CVPO,Oui/Ja,F,58,Brig,20211021151307
Peter BÄHLER,SVPO,Oui/Ja,H,68,Goms,20211021151307
Léonard BENDER,AC,Abst./Enth.,H,54,Martigny,20211021151307
Philippe BENDER,VLR,Oui/Ja,H,71,Martigny,20211021151307
Jacques BLANC,AC,Oui/Ja,H,67,Hérens,20211021151307
Vincent BOAND,UDC,Oui/Ja,H,36,Sion,20211021151307
Jean BONNARD,AC,Oui/Ja,H,72,Sion,20211021151307
Alex BONVIN,UDC,Oui/Ja,H,62,Sierre,20211021151307
Nicolas BONVIN,PDC,Oui/Ja,H,32,Sierre,20211021151307
Sophie BORNET,PDC,Oui/Ja,F,53,Conthey,20211021151307
Gaël BOURGEOIS,AdG,Non/Nein,H,38,Martigny,20211021151307
Hermann BRUNNER,CSPO,Oui/Ja,H,67,Westlich Raron,20211021151307
Michael BURGENER,CVPO,Oui/Ja,H,40,Visp,20211021151307
Peter BURRI,ZUK-VS,Oui/Ja,H,56,Visp,20211021151307
Mathieu CALOZ,VLR,Oui/Ja,H,28,Sierre,20211021151307
Florine CARRON,LES VERTS,Oui/Ja,F,43,Martigny,20211021151307
Florence CARRON DARBELLAY,PDC,Oui/Ja,F,48,Martigny,20211021151307
Patricia CASAYS,PDC,Oui/Ja,F,74,Monthey,20211021151307
Jean-Dominique CIPOLLA,UDC,Oui/Ja,H,74,Martigny,20211021151307
Stéphane CLAVIEN,VLR,Oui/Ja,H,64,Sierre,20211021151307
Gabrielle CORNUT-ZUFFEREY,LES VERTS,Non/Nein,F,60,Sierre,20211021151307
Adeline CRETTENAND,VLR,Oui/Ja,F,27,Martigny,20211021151307
Narcisse CRETTENAND,VLR,Oui/Ja,H,66,Martigny,20211021151307
Blaise CRETTOL,AC,Oui/Ja,H,49,Sierre,20211021151307
Cilette CRETTON,AC,Oui/Ja,F,76,Martigny,20211021151307
Lucile CURDY,AdG,Non/Nein,F,22,Conthey,20211021151307
Pierre DARBELLAY,PDC,Oui/Ja,H,33,Entremont,20211021151307
Olivier DERIVAZ,AdG,Non/Nein,H,57,Monthey,20211021151307
Ralph DESSIMOZ,PDC,Oui/Ja,H,57,Conthey,20211021151307
