name,group,vote,Genre,Âge,District,affairVoteId
Matteo ABÄCHERLI,Die Mitte Oberwallis,Non/Nein,H,34,Visp,20220922114126
Claudia ALPIGER,ZUK-VS,Oui/Ja,F,33,Brig,20220922114126
Romano AMACKER,SVPO,Oui/Ja,H,25,Westlich Raron,20220922114126
Maria ARNOLD-ESCHER,Die Mitte Oberwallis,Non/Nein,F,59,Brig,20220922114126
Peter BÄHLER,SVPO,Oui/Ja,H,69,Goms,20220922114126
Léonard BENDER,AC,Abst./Enth.,H,54,Martigny,20220922114126
Philippe BENDER,VLR,Non/Nein,H,72,Martigny,20220922114126
Claudy BESSE,UDC,Oui/Ja,H,58,Monthey,20220922114126
Jacques BLANC,AC,Non/Nein,H,68,Hérens,20220922114126
Vincent BOAND,UDC,Non/Nein,H,37,Sion,20220922114126
Alex BONVIN,UDC,Non/Nein,H,63,Sierre,20220922114126
Sophie BORNET,Le Centre,Non/Nein,F,54,Conthey,20220922114126
Gaël BOURGEOIS,PS-GC,Non/Nein,H,39,Martigny,20220922114126
Hermann BRUNNER,CSPO,Oui/Ja,H,68,Westlich Raron,20220922114126
Michael BURGENER,Die Mitte Oberwallis,Non/Nein,H,41,Visp,20220922114126
Paul BURGENER,Die Mitte Oberwallis,Non/Nein,H,69,Visp,20220922114126
Peter BURRI,ZUK-VS,Oui/Ja,H,57,Visp,20220922114126
Mathieu CALOZ,VLR,Abst./Enth.,H,29,Sierre,20220922114126
Florine CARRON,LES VERTS,Non/Nein,F,44,Martigny,20220922114126
Florence CARRON DARBELLAY,Le Centre,Non/Nein,F,49,Martigny,20220922114126
Patricia CASAYS,Le Centre,Non/Nein,F,75,Monthey,20220922114126
Jean-Dominique CIPOLLA,UDC,Non/Nein,H,75,Martigny,20220922114126
Stéphane CLAVIEN,VLR,Abst./Enth.,H,65,Sierre,20220922114126
Damien CLERC,Le Centre,Non/Nein,H,41,Conthey,20220922114126
Gabrielle CORNUT-ZUFFEREY,LES VERTS,Abst./Enth.,F,61,Sierre,20220922114126
Adeline CRETTENAND,VLR,Non/Nein,F,28,Martigny,20220922114126
Narcisse CRETTENAND,VLR,Non/Nein,H,67,Martigny,20220922114126
Blaise CRETTOL,AC,Abst./Enth.,H,50,Sierre,20220922114126
Cilette CRETTON,AC,Abst./Enth.,F,77,Martigny,20220922114126
Lucile CURDY,PS-GC,Non/Nein,F,23,Conthey,20220922114126
Alina DARBELLAY,LES VERTS,Abst./Enth.,F,55,Sion,20220922114126
Pierre DARBELLAY,Le Centre,Non/Nein,H,34,Entremont,20220922114126
Olivier DERIVAZ,PS-GC,Non/Nein,H,58,Monthey,20220922114126
Eric DESSIMOZ,LES VERTS,Non/Nein,H,57,Conthey,20220922114126
Arnaud DUBOIS,VLR,Non/Nein,H,37,Monthey,20220922114126
Corinne DUC BONVIN,PS-GC,Non/Nein,F,55,Sierre,20220922114126
Sophie DUCREY,AC,Abst./Enth.,F,27,Monthey,20220922114126
Marius DUMOULIN,Le Centre,Non/Nein,H,67,Sion,20220922114126
Jean-Marc DUPONT,PS-GC,Non/Nein,H,64,Martigny,20220922114126
Christian ESCHER,CSPO,Oui/Ja,H,43,Brig,20220922114126
Florian EVEQUOZ,AC,Non/Nein,H,41,Conthey,20220922114126
German EYER,ZUK-VS,Abst./Enth.,H,61,Brig,20220922114126
Natascha FARQUET,VLR,Abst./Enth.,F,40,Martigny,20220922114126
Sandro FONTANA,Le Centre,Non/Nein,H,56,Monthey,20220922114126
Jérôme FORMAZ,UDC,Non/Nein,H,46,Entremont,20220922114126
Sabine FOURNIER,LES VERTS,Non/Nein,F,47,St-Maurice,20220922114126
Damien FUMEAUX,UDC,Oui/Ja,H,24,Conthey,20220922114126
Pascale FUMEAUX,AC,Abst./Enth.,F,40,Conthey,20220922114126
Sandro FUX,SVPO,Oui/Ja,H,34,Brig,20220922114126
Claudia GAILLARD MOREND,LES VERTS,Non/Nein,F,56,Hérens,20220922114126
Marc-Antoine GENOLET,UDC,Non/Nein,H,58,Hérens,20220922114126
François GENOUD,VLR,Abst./Enth.,H,70,Sierre,20220922114126
Géraldine GIANADDA,VLR,Abst./Enth.,F,55,Martigny,20220922114126
Anne-Marie GRAND,Le Centre,Non/Nein,F,50,Conthey,20220922114126
Géraldine GRANGES GUENOT,UDC,Non/Nein,F,47,Martigny,20220922114126
Ida HÄFLIGER,CSPO,Oui/Ja,F,65,Visp,20220922114126
Monika HOLZEGGER,ZUK-VS,Oui/Ja,F,48,Brig,20220922114126
Lukas KALBERMATTEN,Die Mitte Oberwallis,Non/Nein,H,51,Westlich Raron,20220922114126
Dominik KNUBEL,Die Mitte Oberwallis,Non/Nein,H,42,Westlich Raron,20220922114126
Michael KREUZER,SVPO,Oui/Ja,H,33,Visp,20220922114126
Madeleine KUONEN-EGGO,ZUK-VS,Oui/Ja,F,63,Leuk,20220922114126
Alain LÉGER,Le Centre,Non/Nein,H,44,Martigny,20220922114126
Jean-François LOVEY,AC,Oui/Ja,H,67,Entremont,20220922114126
Damien LUISIER,Le Centre,Non/Nein,H,29,Martigny,20220922114126
Vincent LUYET,AC,Non/Nein,H,45,Sion,20220922114126
Natacha MARET,Le Centre,Non/Nein,F,39,Entremont,20220922114126
Rainer MATHIER,Die Mitte Oberwallis,Non/Nein,H,65,Leuk,20220922114126
Thomas MATTER,CSPO,Oui/Ja,H,56,Leuk,20220922114126
Kamy MAY,Le Centre,Non/Nein,F,28,Entremont,20220922114126
Nicolas METTAN,Le Centre,Non/Nein,H,61,St-Maurice,20220922114126
Fabienne MURMANN,Die Mitte Oberwallis,Non/Nein,F,41,Leuk,20220922114126
Jean-Daniel NANCHEN,LES VERTS,Abst./Enth.,H,65,Sierre,20220922114126
Claude NANÇOZ,VLR,Abst./Enth.,H,70,Conthey,20220922114126
Bernard OBERHOLZER,AC,Oui/Ja,H,77,Monthey,20220922114126
Edmond PERRUCHOUD,UDC,Oui/Ja,H,75,Sierre,20220922114126
Bernard PIGNAT,VLR,Non/Nein,H,69,Monthey,20220922114126
Frédéric PITTELOUD,Le Centre,Non/Nein,H,47,Hérens,20220922114126
Géraldine POUGET-ZUFFEREY,Le Centre,Non/Nein,F,32,Sierre,20220922114126
Emilie PRAZ,AC,Oui/Ja,F,36,Sion,20220922114126
François QUENNOZ,UDC,Non/Nein,H,29,Sion,20220922114126
Damien RABOUD,UDC,Non/Nein,H,36,Monthey,20220922114126
Pierre-Alain RAEMY,VLR,Abst./Enth.,H,61,Sion,20220922114126
Célina RAMSAUER,AC,Non/Nein,F,45,Sierre,20220922114126
Kurt REGOTZ,CSPO,Oui/Ja,H,69,Brig,20220922114126
Jean-Pierre REY,VLR,Abst./Enth.,H,59,Sierre,20220922114126
Caroline REYNARD,PS-GC,Non/Nein,F,26,Sion,20220922114126
Janine REY-SIGGEN,PS-GC,Non/Nein,F,62,Sierre,20220922114126
Jean-Yves RIAND,AC,Oui/Ja,H,66,Sion,20220922114126
Martine ROUILLER,AC,Abst./Enth.,F,40,St-Maurice,20220922114126
Christine ROUX,Le Centre,Non/Nein,F,60,Sion,20220922114126
Felix RUPPEN,Die Mitte Oberwallis,Non/Nein,H,61,Brig,20220922114126
Gérard SALAMIN,Le Centre,Non/Nein,H,59,Sierre,20220922114126
Mathieu SARRASIN,VLR,Non/Nein,H,61,Entremont,20220922114126
Jean-Marc SAVIOZ,Le Centre,Non/Nein,H,52,Sierre,20220922114126
Pierre SCHERTENLEIB,PS-GC,Non/Nein,H,69,Sion,20220922114126
Flavio SCHMID,CSPO,Oui/Ja,H,37,Visp,20220922114126
Gerhard SCHMID,ZUK-VS,Oui/Ja,H,74,Östlich Raron,20220922114126
Remo SCHNYDER,SVPO,Oui/Ja,H,48,Brig,20220922114126
Raymonde SCHOCH,VLR,Abst./Enth.,F,71,St-Maurice,20220922114126
Alain SCHÖNBETT,VLR,Oui/Ja,H,67,Monthey,20220922114126
Martin SCHÜRCH,Die Mitte Oberwallis,Non/Nein,H,50,Visp,20220922114126
Ruth STALDER,VLR,Abst./Enth.,F,60,Sion,20220922114126
Fabien THETAZ,PS-GC,Non/Nein,H,36,Monthey,20220922114126
Bernard TROILLET,Le Centre,Non/Nein,H,68,Martigny,20220922114126
Patrice TSCHOPP,Le Centre,Non/Nein,H,70,Sion,20220922114126
Jean-Baptiste UDRESSY,UDC,Non/Nein,H,29,Monthey,20220922114126
Romain UDRY,VLR,Non/Nein,H,30,Conthey,20220922114126
Grégoire VANNAY,Le Centre,Non/Nein,H,52,Monthey,20220922114126
Georges VIONNET,LES VERTS,Abst./Enth.,H,68,Monthey,20220922114126
Laurence VUAGNIAUX,LES VERTS,Non/Nein,F,47,Sion,20220922114126
Côme VUILLE,VLR,Abst./Enth.,H,35,Monthey,20220922114126
Joséphine WAEBER,Le Centre,Non/Nein,F,37,Sierre,20220922114126
Rafael WELSCHEN,Die Mitte Oberwallis,Oui/Ja,H,34,Brig,20220922114126
Leander WILLINER,CSPO,Oui/Ja,H,69,Brig,20220922114126
Jean ZERMATTEN,AC,Abst./Enth.,H,74,Sion,20220922114126
Marie ZUCHUAT,Le Centre,Non/Nein,F,35,Sion,20220922114126
Fabian ZURBRIGGEN,SVPO,Oui/Ja,H,48,Visp,20220922114126
Danica ZURBRIGGEN LEHNER,CSPO,Oui/Ja,F,42,Visp,20220922114126
Gabrielle BARRAS,UDC,Aucun/Keine,F,59,Sion,20220922114126
Nicolas BONVIN,Le Centre,Aucun/Keine,H,33,Sierre,20220922114126
Chantal CARLEN,Die Mitte Oberwallis,Aucun/Keine,F,30,Goms,20220922114126
Alain DUBOSSON,UDC,Aucun/Keine,H,23,Monthey,20220922114126
Florent FAVRE,Le Centre,Aucun/Keine,H,28,Conthey,20220922114126
Mélanie FOLLONIER,VLR,Aucun/Keine,F,30,Hérens,20220922114126
Vincent GÜNTHER,LES VERTS,Aucun/Keine,H,53,Martigny,20220922114126
Christelle HERITIER,VLR,Aucun/Keine,F,37,Sion,20220922114126
Lukas JÄGER,SVPO,Aucun/Keine,H,67,Leuk,20220922114126
Johan ROCHEL,AC,Aucun/Keine,H,38,Monthey,20220922114126
Jenny VOEFFRAY,Le Centre,Aucun/Keine,F,48,St-Maurice,20220922114126
Rahel ZIMMERMANN,ZUK-VS,Aucun/Keine,F,37,Visp,20220922114126
