name,group,vote,Genre,Âge,District,affairVoteId
Matteo ABÄCHERLI,Die Mitte Oberwallis,Non/Nein,H,34,Visp,20221025173149
Claudia ALPIGER,ZUK-VS,Non/Nein,F,33,Brig,20221025173149
Romano AMACKER,SVPO,Oui/Ja,H,25,Westlich Raron,20221025173149
Maria ARNOLD-ESCHER,Die Mitte Oberwallis,Oui/Ja,F,59,Brig,20221025173149
Peter BÄHLER,SVPO,Oui/Ja,H,69,Goms,20221025173149
Gabrielle BARRAS,UDC,Non/Nein,F,59,Sion,20221025173149
Léonard BENDER,AC,Abst./Enth.,H,54,Martigny,20221025173149
Philippe BENDER,VLR,Oui/Ja,H,72,Martigny,20221025173149
Claudy BESSE,UDC,Oui/Ja,H,58,Monthey,20221025173149
Vincent BOAND,UDC,Oui/Ja,H,37,Sion,20221025173149
Alex BONVIN,UDC,Oui/Ja,H,63,Sierre,20221025173149
Nicolas BONVIN,Le Centre,Non/Nein,H,33,Sierre,20221025173149
Sophie BORNET,Le Centre,Abst./Enth.,F,54,Conthey,20221025173149
Gaël BOURGEOIS,PS-GC,Non/Nein,H,39,Martigny,20221025173149
Hermann BRUNNER,CSPO,Abst./Enth.,H,68,Westlich Raron,20221025173149
Paul BURGENER,Die Mitte Oberwallis,Non/Nein,H,69,Visp,20221025173149
Peter BURRI,ZUK-VS,Abst./Enth.,H,57,Visp,20221025173149
Mathieu CALOZ,VLR,Abst./Enth.,H,29,Sierre,20221025173149
Chantal CARLEN,Die Mitte Oberwallis,Oui/Ja,F,30,Goms,20221025173149
Florine CARRON,LES VERTS,Abst./Enth.,F,44,Martigny,20221025173149
Florence CARRON DARBELLAY,Le Centre,Abst./Enth.,F,49,Martigny,20221025173149
Patricia CASAYS,Le Centre,Abst./Enth.,F,75,Monthey,20221025173149
Jean-Dominique CIPOLLA,UDC,Oui/Ja,H,75,Martigny,20221025173149
Stéphane CLAVIEN,VLR,Abst./Enth.,H,65,Sierre,20221025173149
Damien CLERC,Le Centre,Non/Nein,H,41,Conthey,20221025173149
Gabrielle CORNUT-ZUFFEREY,LES VERTS,Non/Nein,F,61,Sierre,20221025173149
Adeline CRETTENAND,VLR,Abst./Enth.,F,28,Martigny,20221025173149
Narcisse CRETTENAND,VLR,Abst./Enth.,H,67,Martigny,20221025173149
Blaise CRETTOL,AC,Abst./Enth.,H,50,Sierre,20221025173149
