name,group,vote,Genre,Âge,District,affairVoteId
Matteo ABÄCHERLI,Die Mitte Oberwallis,Non/Nein,H,34,Visp,20221025101436
Claudia ALPIGER,ZUK-VS,Oui/Ja,F,33,Brig,20221025101436
Romano AMACKER,SVPO,Oui/Ja,H,25,Westlich Raron,20221025101436
Maria ARNOLD-ESCHER,Die Mitte Oberwallis,Non/Nein,F,59,Brig,20221025101436
Peter BÄHLER,SVPO,Oui/Ja,H,69,Goms,20221025101436
Gabrielle BARRAS,UDC,Oui/Ja,F,59,Sion,20221025101436
Léonard BENDER,AC,Oui/Ja,H,54,Martigny,20221025101436
Philippe BENDER,VLR,Oui/Ja,H,72,Martigny,20221025101436
Claudy BESSE,UDC,Oui/Ja,H,58,Monthey,20221025101436
Vincent BOAND,UDC,Oui/Ja,H,37,Sion,20221025101436
Alex BONVIN,UDC,Oui/Ja,H,63,Sierre,20221025101436
Nicolas BONVIN,Le Centre,Oui/Ja,H,33,Sierre,20221025101436
Sophie BORNET,Le Centre,Oui/Ja,F,54,Conthey,20221025101436
Gaël BOURGEOIS,PS-GC,Oui/Ja,H,39,Martigny,20221025101436
Hermann BRUNNER,CSPO,Non/Nein,H,68,Westlich Raron,20221025101436
Michael BURGENER,Die Mitte Oberwallis,Non/Nein,H,41,Visp,20221025101436
Paul BURGENER,Die Mitte Oberwallis,Non/Nein,H,69,Visp,20221025101436
Peter BURRI,ZUK-VS,Oui/Ja,H,57,Visp,20221025101436
Mathieu CALOZ,VLR,Oui/Ja,H,29,Sierre,20221025101436
Chantal CARLEN,Die Mitte Oberwallis,Non/Nein,F,30,Goms,20221025101436
Florine CARRON,LES VERTS,Oui/Ja,F,44,Martigny,20221025101436
Florence CARRON DARBELLAY,Le Centre,Oui/Ja,F,49,Martigny,20221025101436
Jean-Dominique CIPOLLA,UDC,Non/Nein,H,75,Martigny,20221025101436
Stéphane CLAVIEN,VLR,Oui/Ja,H,65,Sierre,20221025101436
Damien CLERC,Le Centre,Oui/Ja,H,41,Conthey,20221025101436
